productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2,extCardText,extAttack3,extUPC
149121,Lusamine,Lusamine,https://tcgplayer-cdn.tcgplayer.com/product/149121_200w.jpg,3,2071,https://cpt.tcgcsv.com/rGc2,2026-02-02T21:33:02.303,1,0.5,1.39,9.99,1.4,1.39,Reverse Holofoil,96/111,Uncommon,Supporter,,,,,,,,Put 2 in any combination of Supporter and Stadium cards from your discard pile into your hand.,,
149122,Peeking Red Card,Peeking Red Card,https://tcgplayer-cdn.tcgplayer.com/product/149122_200w.jpg,3,2071,https://cpt.tcgcsv.com/sGc2,2026-02-02T21:35:16.78,1,0.01,0.16,2.27,0.15,0.1,Normal,97/111,Uncommon,Item,,,,,,,,"Your opponent reveals their hand. You may have your opponent count the cards in their hand, shuffle those cards into their deck, then draw that many cards.",,
149122,Peeking Red Card,Peeking Red Card,https://tcgplayer-cdn.tcgplayer.com/product/149122_200w.jpg,3,2071,https://cpt.tcgcsv.com/sGc2,2026-02-02T21:35:16.78,1,0.1,0.3,2.38,0.22,0.22,Reverse Holofoil,97/111,Uncommon,Item,,,,,,,,"Your opponent reveals their hand. You may have your opponent count the cards in their hand, shuffle those cards into their deck, then draw that many cards.",,
149123,Psychic Memory,Psychic Memory,https://tcgplayer-cdn.tcgplayer.com/product/149123_200w.jpg,3,2071,https://cpt.tcgcsv.com/tGc2,2025-02-05T21:26:09.347,1,0.01,0.15,1.49,0.1,0.06,Normal,98/111,Uncommon,Tool,,,,,,,,"Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached to it.
<br>The Silvally GX this card is attached to is a Psychic Pokémon.",,
149123,Psychic Memory,Psychic Memory,https://tcgplayer-cdn.tcgplayer.com/product/149123_200w.jpg,3,2071,https://cpt.tcgcsv.com/tGc2,2025-02-05T21:26:09.347,1,0.09,0.33,2.22,0.33,0.33,Reverse Holofoil,98/111,Uncommon,Tool,,,,,,,,"Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached to it.
<br>The Silvally GX this card is attached to is a Psychic Pokémon.",,
149124,Sea of Nothingness,Sea of Nothingness,https://tcgplayer-cdn.tcgplayer.com/product/149124_200w.jpg,3,2071,https://cpt.tcgcsv.com/vGc2,2026-02-11T15:23:11.583,1,0.01,0.15,3.82,0.1,0.1,Normal,99/111,Uncommon,Stadium,,,,,,,,Special Conditions are not removed when Pokémon <em>(both yours and your opponent's)</em> evolve or devolve.,,
149124,Sea of Nothingness,Sea of Nothingness,https://tcgplayer-cdn.tcgplayer.com/product/149124_200w.jpg,3,2071,https://cpt.tcgcsv.com/vGc2,2026-02-11T15:23:11.583,1,0.07,0.3,2.0,0.25,0.25,Reverse Holofoil,99/111,Uncommon,Stadium,,,,,,,,Special Conditions are not removed when Pokémon <em>(both yours and your opponent's)</em> evolve or devolve.,,
149125,Counter Energy,Counter Energy,https://tcgplayer-cdn.tcgplayer.com/product/149125_200w.jpg,3,2071,https://cpt.tcgcsv.com/wGc2,2025-11-21T03:21:39.637,1,0.25,0.5,26.0,0.48,0.59,Normal,100/111,Uncommon,Special Energy,,,,,,,,"This card provides Colorless Energy.
<br>If you have more Prize cards remaining than your opponent, and if this card is attached to a Pokemon that isn't a Pokémon GX or Pokemon EX, this card provides every type of Energy but provides only 2 Energy at a time.",,
149125,Counter Energy,Counter Energy,https://tcgplayer-cdn.tcgplayer.com/product/149125_200w.jpg,3,2071,https://cpt.tcgcsv.com/wGc2,2025-11-21T03:21:39.637,1,0.41,1.34,5.99,1.34,2.05,Reverse Holofoil,100/111,Uncommon,Special Energy,,,,,,,,"This card provides Colorless Energy.
<br>If you have more Prize cards remaining than your opponent, and if this card is attached to a Pokemon that isn't a Pokémon GX or Pokemon EX, this card provides every type of Energy but provides only 2 Energy at a time.",,
149126,Gyarados GX (Full Art),Gyarados GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/149126_200w.jpg,3,2071,https://cpt.tcgcsv.com/xGc2,2026-01-23T18:59:04.303,1,13.99,26.99,75.0,23.33,,Holofoil,101/111,Ultra Rare,Water,240,Stage 1,[2W] Waterfall (70),Lx2,None,4,"[4W] Draconic Disaster (100+)
<br>If there is any Stadium card in play, this attack does 100 more damage. Then, discard that Stadium card.",,"<span style=""color:Teal""><strong>[W] Dread Storm GX</strong>
<br>Discard an Energy from each of your opponent's Pokemon.<em> (You can't use more than 1 GX attack in a game.)</em></span>",
149127,Gyarados GX (Secret),Gyarados GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/149127_200w.jpg,3,2071,https://cpt.tcgcsv.com/zGc2,2022-12-05T19:38:09.287,1,50.98,61.49,200.0,57.02,,Holofoil,112/111,Secret Rare,Water,240,Stage 1,[2W] Waterfall (70),Lx2,None,4,"[4W] Draconic Disaster (100+)
<br>If there is any Stadium card in play, this attack does 100 more damage. Then, discard that Stadium card.",,"<span style=""color:Teal""><strong>[W] Dread Storm GX</strong>
<br>Discard an Energy from each of your opponent's Pokemon.<em> (You can't use more than 1 GX attack in a game.)</em></span>",
149128,Alolan Golem GX (Full Art),Alolan Golem GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/149128_200w.jpg,3,2071,https://cpt.tcgcsv.com/BGc2,2026-01-23T18:33:05.08,1,2.89,4.45,96.95,4.28,5.98,Holofoil,102/111,Ultra Rare,Lightning,250,Stage 2,[2L] hammer In (80),Fx2,M-20,4,"[2LL] Super Electromagnetic Tackle (200)
<br>This Pokemon does 50 damage to itself.",,"<span style=""color:Teal""><strong>[2LL] Heavy Rock GX (100)</strong>
<br>Your opponent can't play any cards from their hand during their next turn.<em> (You can't use more than 1 GX attack in a game.)</em></span>",
149129,Alolan Golem GX (Secret),Alolan Golem GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/149129_200w.jpg,3,2071,https://cpt.tcgcsv.com/CGc2,2022-12-05T19:38:18.82,1,6.81,10.01,24.95,9.78,12.51,Holofoil,113/111,Secret Rare,Lightning,250,Stage 2,[2L] hammer In (80),Fx2,M-20,4,"[2LL] Super Electromagnetic Tackle (200)
<br>This Pokemon does 50 damage to itself.",,"<span style=""color:Teal""><strong>[2LL] Heavy Rock GX (100)</strong>
<br>Your opponent can't play any cards from their hand during their next turn.<em> (You can't use more than 1 GX attack in a game.)</em></span>",
149130,Nihilego GX (Full Art),Nihilego GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/149130_200w.jpg,3,2071,https://cpt.tcgcsv.com/DGc2,2025-11-21T03:28:18.13,1,7.0,8.35,19.99,7.31,9.99,Holofoil,103/111,Ultra Rare,Psychic,180,Basic,"[PPP] Lock Up (120)
<br>The Defending Pokemon can't retreat during your opponent's next turn.",Px2,None,2,"<span style=""color:DarkRed""><strong>[PPP] Symbiont GX</strong>
<br>Add the top 2 cards of your opponent's deck to their Prize cards.<em> (You can't use more than 1 GX attack in a game.)</em></span>","<strong>Ability — Empty Light</strong>
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may leave both Active Pokemon Confused and Poisoned.",,
149131,Nihilego GX (Secret),Nihilego GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/149131_200w.jpg,3,2071,https://cpt.tcgcsv.com/FGc2,2026-01-14T14:21:06.887,1,8.49,13.04,96.94,11.75,96.94,Holofoil,114/111,Secret Rare,Psychic,180,Basic,"[PPP] Lock Up (120)
<br>The Defending Pokemon can't retreat during your opponent's next turn.",Px2,None,2,"<span style=""color:DarkRed""><strong>[PPP] Symbiont GX</strong>
<br>Add the top 2 cards of your opponent's deck to their Prize cards.<em> (You can't use more than 1 GX attack in a game.)</em></span>","<strong>Ability — Empty Light</strong>
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may leave both Active Pokemon Confused and Poisoned.",,
149132,Buzzwole GX (Full Art),Buzzwole GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/149132_200w.jpg,3,2071,https://cpt.tcgcsv.com/GGc2,2023-06-08T08:45:06.65,1,4.0,6.99,17.99,7.22,9.95,Holofoil,104/111,Ultra Rare,Fighting,190,Basic,"[F] Jet Punch (30)
<br>This attack does 30 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Px2,None,2,"[FFF] Knuckle Impact (160)
<br>This Pokemon can't attack during your next turn.",,"<span style=""color:DarkRed""><strong>[FFF] Absorption GX</strong>
<br>This attack does 40 damage for each of your remaining Prize cards.<em> (You can't use more than 1 GX attack in a game.)</em></span>",
149133,Buzzwole GX (Secret),Buzzwole GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/149133_200w.jpg,3,2071,https://cpt.tcgcsv.com/HGc2,2022-12-05T19:38:33.873,1,6.25,13.74,23.39,13.62,13.99,Holofoil,115/111,Secret Rare,Fighting,190,Basic,"[F] Jet Punch (30)
<br>This attack does 30 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Px2,None,2,"[FFF] Knuckle Impact (160)
<br>This Pokemon can't attack during your next turn.",,"<span style=""color:DarkRed""><strong>[FFF] Absorption GX</strong>
<br>This attack does 40 damage for each of your remaining Prize cards.<em> (You can't use more than 1 GX attack in a game.)</em></span>",
149134,Guzzlord GX (Full Art),Guzzlord GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/149134_200w.jpg,3,2071,https://cpt.tcgcsv.com/JGc2,2024-10-26T08:04:15.773,1,4.98,6.87,10.87,6.54,9.99,Holofoil,105/111,Ultra Rare,Darkness,210,Basic,"[D] Eat Sloppily
<br>Discard the top 5 cards of your deck. If any of those cards are Energy cards, attach them to this Pokemon.",Fx2,P-20,4,[2DDD] Tyrannical Hole (180),,"<span style=""color:DarkRed""><strong>[DDDDD] Glutton GX (100)</strong>
<br>If your opponent's Pokemon is Knocked Out by damage from this attack, take 2 more Prize cards.
<em> (You can't use more than 1 GX attack in a game.)</em></span>",
149135,Guzzlord GX (Secret),Guzzlord GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/149135_200w.jpg,3,2071,https://cpt.tcgcsv.com/KGc2,2022-12-05T19:38:46.617,1,11.5,14.1,29.0,13.12,19.4,Holofoil,116/111,Secret Rare,Darkness,210,Basic,"[D] Eat Sloppily
<br>Discard the top 5 cards of your deck. If any of those cards are Energy cards, attach them to this Pokemon.",Fx2,P-20,4,[2DDD] Tyrannical Hole (180),,"<span style=""color:DarkRed""><strong>[DDDDD] Glutton GX (100)</strong>
<br>If your opponent's Pokemon is Knocked Out by damage from this attack, take 2 more Prize cards.
<em> (You can't use more than 1 GX attack in a game.)</em></span>",
149136,Kartana GX (Full Art),Kartana GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/149136_200w.jpg,3,2071,https://cpt.tcgcsv.com/LGc2,2025-06-05T09:43:44.703,1,2.0,4.94,96.95,4.93,5.68,Holofoil,106/111,Ultra Rare,Metal,170,Basic,"[2M] Gale Blade (70)
<br>You may shuffle this Pokemon and all cards attached to it into your deck.",Rx2,P-20,1,"<span style=""color:DarkRed""><strong>[M] Blade GX</strong>
<br>Take a Prize card.<em> (You can't use more than 1 GX attack in a game.)</em></span>","<strong>Ability — Slice Off</strong>
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may discard a Special Energy from your opponent's Pokemon.",,
149137,Kartana GX (Secret),Kartana GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/149137_200w.jpg,3,2071,https://cpt.tcgcsv.com/MGc2,2022-12-05T19:38:53.41,1,6.55,8.0,22.36,7.54,,Holofoil,117/111,Secret Rare,Metal,170,Basic,"[2M] Gale Blade (70)
<br>You may shuffle this Pokemon and all cards attached to it into your deck.",Rx2,P-20,1,"<span style=""color:DarkRed""><strong>[M] Blade GX</strong>
<br>Take a Prize card.<em> (You can't use more than 1 GX attack in a game.)</em></span>","<strong>Ability — Slice Off</strong>
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may discard a Special Energy from your opponent's Pokemon.",,
149138,Alolan Exeggutor GX (Full Art),Alolan Exeggutor GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/149138_200w.jpg,3,2071,https://cpt.tcgcsv.com/NGc2,2023-06-30T18:22:44.373,1,2.9,4.73,96.94,4.68,4.68,Holofoil,107/111,Ultra Rare,Dragon,220,Stage 1,"[G] Tropical Head
<br>This attack does 20 damage times the amount of Energy attached to this Pokemon to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Yx2,None,3,"[3G] Dragon Hammer (120)
<br>Your opponent's Active Pokemon is now Confused.",,"<span style=""color:Teal""><strong>[3G] Tower-Go-Round GX (180)</strong>
<br>Move any number of Energy from your Pokemon to your other Pokemon in any way you like.<em> (You can't use more than 1 GX attack in a game.)</em></span>",
149139,Alolan Exeggutor GX (Secret),Alolan Exeggutor GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/149139_200w.jpg,3,2071,https://cpt.tcgcsv.com/PGc2,2025-11-21T03:17:34.097,1,8.72,11.85,45.0,10.92,,Holofoil,118/111,Secret Rare,Dragon,220,Stage 1,"[G] Tropical Head
<br>This attack does 20 damage times the amount of Energy attached to this Pokemon to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Yx2,None,3,"[3G] Dragon Hammer (120)
<br>Your opponent's Active Pokemon is now Confused.",,"<span style=""color:Teal""><strong>[3G] Tower-Go-Round GX (180)</strong>
<br>Move any number of Energy from your Pokemon to your other Pokemon in any way you like.<em> (You can't use more than 1 GX attack in a game.)</em></span>",
149140,Silvally GX (Full Art),Silvally GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/149140_200w.jpg,3,2071,https://cpt.tcgcsv.com/QGc2,2022-12-05T19:37:33.177,1,2.96,4.39,8.35,4.03,4.99,Holofoil,108/111,Ultra Rare,Colorless,210,Stage 1,"[3] Turbo Drive (120)
<br>Attach a basic Energy card from your discard pile to 1 of your Benched Pokemon.",Fx2,None,2,"<span style=""color:Teal""><strong>[3] Rebel GX (50x)</strong>
<br>This attack does 50 damage for each of your opponent's Benched Pokemon.<em> (You can't use more than 1 GX attack in a game.)</em></span>","<strong>Ability — Gyro Unit</strong>
<br>Your Basic Pokemon in play have no Retreat Cost.",,
149141,Silvally GX (Secret),Silvally GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/149141_200w.jpg,3,2071,https://cpt.tcgcsv.com/RGc2,2023-02-26T08:46:55.897,1,8.99,11.29,96.95,11.18,10.99,Holofoil,119/111,Secret Rare,Colorless,210,Stage 1,"[3] Turbo Drive (120)
<br>Attach a basic Energy card from your discard pile to 1 of your Benched Pokemon.",Fx2,None,2,"<span style=""color:Teal""><strong>[3] Rebel GX (50x)</strong>
<br>This attack does 50 damage for each of your opponent's Benched Pokemon.<em> (You can't use more than 1 GX attack in a game.)</em></span>","<strong>Ability — Gyro Unit</strong>
<br>Your Basic Pokemon in play have no Retreat Cost.",,
149142,Gladion (Full Art),Gladion Full Art,https://tcgplayer-cdn.tcgplayer.com/product/149142_200w.jpg,3,2071,https://cpt.tcgcsv.com/SGc2,2022-12-08T22:08:12.95,1,11.32,14.13,266.2,13.19,15.95,Holofoil,109/111,Ultra Rare,Supporter,,,,,,,,"Look at your face-down Prize cards and put 1 of them into your hand. Then, shuffle this Gladion into your remaining Prize cards and put them back face down. If you didn't play this Gladion from your hand, it does nothing.",,
149143,Lusamine (Full Art),Lusamine Full Art,https://tcgplayer-cdn.tcgplayer.com/product/149143_200w.jpg,3,2071,https://cpt.tcgcsv.com/TGc2,2026-01-14T14:17:33.603,1,29.58,39.72,145.0,38.7,34.02,Holofoil,110/111,Ultra Rare,Supporter,,,,,,,,Put 2 in any combination of Supporter and Stadium cards from your discard pile into your hand.,,
149144,Olivia (Full Art),Olivia Full Art,https://tcgplayer-cdn.tcgplayer.com/product/149144_200w.jpg,3,2071,https://cpt.tcgcsv.com/VGc2,2026-02-10T23:04:10.477,1,14.0,16.88,49.99,16.08,24.0,Holofoil,111/111,Ultra Rare,Supporter,,,,,,,,"Search your deck for up to 2 Pokemon-GX, reveal them, and put them into your hand. Then, shuffle your deck.",,
149145,Counter Catcher (Secret),Counter Catcher Secret,https://tcgplayer-cdn.tcgplayer.com/product/149145_200w.jpg,3,2071,https://cpt.tcgcsv.com/WGc2,2025-11-21T03:20:59.96,1,9.94,14.03,66.86,11.73,,Holofoil,120/111,Secret Rare,Item,,,,,,,,"You can play this card only if you have more Prize cards remaining than your opponent.
<br>Switch 1 of your opponent's Benched Pokémon with their Active Pokémon.",,
149146,Wishful Baton (Secret),Wishful Baton Secret,https://tcgplayer-cdn.tcgplayer.com/product/149146_200w.jpg,3,2071,https://cpt.tcgcsv.com/XGc2,2025-11-21T03:36:00.35,1,3.0,4.0,12.49,3.79,3.42,Holofoil,121/111,Secret Rare,Tool,,,,,,,,"If the Pokemon this card is attached to is your Active Pokemon and is Knocked Out by damage from an opponent's attack, move up to 3 basic Energy cards from that Pokemon to 1 of your Benched Pokemon.",,
149147,Counter Energy (Secret),Counter Energy Secret,https://tcgplayer-cdn.tcgplayer.com/product/149147_200w.jpg,3,2071,https://cpt.tcgcsv.com/ZGc2,2025-11-21T03:22:03.95,1,5.0,7.09,29.99,6.55,,Holofoil,122/111,Secret Rare,Special Energy,,,,,,,,"This card provides Colorless Energy.
<br>If you have more Prize cards remaining than your opponent, and if this card is attached to a Pokemon that isn't a Pokémon GX or Pokemon EX, this card provides every type of Energy but provides only 2 Energy at a time.",,
149148,Warp Energy (Secret),Warp Energy Secret,https://tcgplayer-cdn.tcgplayer.com/product/149148_200w.jpg,3,2071,https://cpt.tcgcsv.com/-Gc2,2022-12-05T19:39:38.147,1,3.16,4.0,17.83,3.71,,Holofoil,123/111,Secret Rare,Energy,,,,,,,,"This card provides 1 Energy.
<br>When you attach this card from your hand to your Active Pokemon, switch that Pokemon with 1 of your Benched Pokemon.",,
149149,Water Energy (Secret),Water Energy Secret,https://tcgplayer-cdn.tcgplayer.com/product/149149_200w.jpg,3,2071,https://cpt.tcgcsv.com/_Gc2,2025-11-21T03:35:32.94,1,10.99,14.72,39.29,13.58,18.43,Holofoil,124/111,Secret Rare,Basic Water Energy,,,,,,,,,,
149299,Staravia,Staravia,https://tcgplayer-cdn.tcgplayer.com/product/149299_200w.jpg,3,2071,https://cpt.tcgcsv.com/_Kc2,2025-11-25T23:38:13.053,1,0.01,0.16,1.49,0.13,0.1,Normal,82/111,Uncommon,Colorless,80,Stage 1,[1] Flap (20),Lx2,F-20,1,[3] Wing Attack (60),,,
149299,Staravia,Staravia,https://tcgplayer-cdn.tcgplayer.com/product/149299_200w.jpg,3,2071,https://cpt.tcgcsv.com/_Kc2,2025-11-25T23:38:13.053,1,0.24,0.54,2.99,0.56,0.38,Reverse Holofoil,82/111,Uncommon,Colorless,80,Stage 1,[1] Flap (20),Lx2,F-20,1,[3] Wing Attack (60),,,
149375,Ultra Beasts GX Premium Collection [Pheromosa GX & Celesteela GX],Ultra Beasts GX Premium Collection Pheromosa GX and Celesteela GX,https://tcgplayer-cdn.tcgplayer.com/product/149375_200w.jpg,3,2071,https://cpt.tcgcsv.com/wMc2,2017-11-01T19:54:24.883,1,320.0,320.0,320.0,214.2,,Normal,,,,,,,,,,,"This Ultra Beasts GX Premium Collection features Pheromosa and Celesteela. Each collection contains:
<br>• 8 Pokemon TCG booster packs
<br>• 1 Pheromosa GX holofoil promo 
<br>• 1 Pheromosa GX holofoil Jumbo promo
<br>• 1 Celesteela GX holofoil promo
<br>• 1 Special plamat
<br>• 1 Collectible coin
<br>• 1 Pokemon TCG Online code card",,
149376,Ultra Beasts GX Premium Collection [Buzzwole GX & Xurkitree GX],Ultra Beasts GX Premium Collection Buzzwole GX and Xurkitree GX,https://tcgplayer-cdn.tcgplayer.com/product/149376_200w.jpg,3,2071,https://cpt.tcgcsv.com/xMc2,2017-11-01T19:54:42.93,1,325.0,325.0,325.0,200.0,,Normal,,,,,,,,,,,"This Ultra Beasts GX Premium Collection features Buzzwole and Xurkitree. Each collection contains:
<br>• 8 Pokemon TCG booster packs
<br>• 1 Buzzwole GX holofoil promo 
<br>• 1 Buzzwole GX holofoil Jumbo promo
<br>• 1 Xurkitree GX holofoil promo
<br>• 1 Special plamat
<br>• 1 Collectible coin
<br>• 1 Pokemon TCG Online code card",,
149377,Crimson Invasion Elite Trainer Box,Crimson Invasion Elite Trainer Box,https://tcgplayer-cdn.tcgplayer.com/product/149377_200w.jpg,3,2071,https://cpt.tcgcsv.com/zMc2,2018-01-26T13:25:21.653,1,199.99,240.0,1999.99,173.29,,Normal,,,,,,,,,,,"Featuring the mighty Silvally as it faces off against the mysterious Ultra Beasts, the Crimson Invasion expansion ramps up the excitement with amazing new Pokemon and new strategies. And with the Elite Trainer Box, you can capture the spirit of the expansion with Silvally card sleeves, high-quality dice and condition markers, and much more. Battle bigger with the Crimson Invasion Elite Trainer Box!
<br>
<br><strong>The Crimson Invasion Elite Trainer Box includes:</strong>
<br>• 8 Crimson Invasion booster packs
<br>• 65 card sleeves featuring Silvally
<br>• 45 Pokemon TCG Energy cards
<br>• A player's guide to the Crimson Invasion expansion
<br>• 6 damage-counter dice
<br>• 1 competition-legal coin-flip die
<br>• 2 acrylic condition markers and 1 acrylic GX marker
<br>• A collector's box to hold everything, with 4 dividers to keep it organized
<br>• A code card for the Pokemon Trading Card Game Online",,820650802607
149379,"Crimson Invasion Theme Deck - ""Clanging Thunder"" [Kommo-o]",Crimson Invasion Theme Deck Clanging Thunder Kommo o,https://tcgplayer-cdn.tcgplayer.com/product/149379_200w.jpg,3,2071,https://cpt.tcgcsv.com/CMc2,2021-02-17T16:02:46.773,1,24.0,28.0,34.99,33.48,,Normal,,,,,,,,,,,"<em>Echoes of Mighty Pokémon!
<br>Kommo-o makes a mighty noise in battle! With a thunderous crew of Fighting and Lightning types, you can tear it up with huge hits and powerful Pokémon. The Clanging Thunder theme deck is going extra-big at full volume!</em>
<br><br><strong>Contents for each Deck:</strong>
<br>• 1 60-card pre-constructed deck 
<br>• Damage counters 
<br>• 1 coin",,
149380,"Crimson Invasion Theme Deck - ""Destruction Fang"" [Hydreigon]",Crimson Invasion Theme Deck Destruction Fang Hydreigon,https://tcgplayer-cdn.tcgplayer.com/product/149380_200w.jpg,3,2071,https://cpt.tcgcsv.com/DMc2,2021-02-17T16:02:52.737,1,24.0,32.97,35.0,29.65,,Normal,,,,,,,,,,,"<em>Armed with fangs, claws, and poison, Hydreigon and friends are ready to battle! This dangerous deck calls on Darkness- and Psychic-type Pokémon with howling fury and keen instincts. Make a furious attack work for you with the Destruction Fang theme deck!</em>
<br><br><strong>Contents for each Deck:</strong>
<br>• 1 60-card pre-constructed deck 
<br>• Damage counters 
<br>• 1 coin",,
152598,Shiny Silvally GX Box,Shiny Silvally GX Box,https://tcgplayer-cdn.tcgplayer.com/product/152598_200w.jpg,3,2071,https://cpt.tcgcsv.com/-2f2,2017-11-16T14:32:52.687,1,299.99,299.99,299.99,68.0,,Normal,,,,,,,,,,,"The Pokémon TCG: Shiny Silvally-GX Box includes:
<br>• 1 holofoil promo card of Shiny Silvally GX (SM91) and 1 Jumbo version
<br>• 4 Pokémon TCG booster packs
<br>• A code card for the Pokémon Trading Card Game Online",,
152601,Silvally Figure Collection,Silvally Figure Collection,https://tcgplayer-cdn.tcgplayer.com/product/152601_200w.jpg,3,2071,https://cpt.tcgcsv.com/23f2,2017-11-16T14:37:38.737,1,,,,,,,,,,,,,,,,,"The Pokémon TCG: Silvally Figure Collection includes:
<br>• 1 foil promo card featuring Silvally
<br>• 1 detailed figure of Silvally
<br>• 4 Pokémon TCG booster packs
<br>• A code card for the Pokémon Trading Card Game Online",,
152602,Marshadow Figure Collection,Marshadow Figure Collection,https://tcgplayer-cdn.tcgplayer.com/product/152602_200w.jpg,3,2071,https://cpt.tcgcsv.com/33f2,2017-11-16T14:38:33.51,1,298.0,299.0,299.99,249.98,,Normal,,,,,,,,,,,"The Pokémon TCG: Marshadow Figure Collection includes:
<br>• 1 foil promo card featuringMarshadow
<br>• 1 detailed figure of Marshadow
<br>• 4 Pokémon TCG booster packs
<br>• A code card for the Pokémon Trading Card Game Online",,
153081,Crimson Invasion Prerelease Kit,Crimson Invasion Prerelease Kit,https://tcgplayer-cdn.tcgplayer.com/product/153081_200w.jpg,3,2071,https://cpt.tcgcsv.com/Fff2,2017-11-22T12:38:51.527,1,72.49,92.49,175.0,87.48,,Normal,,,,,,,,,,,"Each Kit includes 4 Crimson Invasion booster packs, 1 special 23-card prerelease pack with 1 of 4 exclusive foil prerelease promo card.",,
155061,Guzzlord GX Box,Guzzlord GX Box,https://tcgplayer-cdn.tcgplayer.com/product/155061_200w.jpg,3,2071,https://cpt.tcgcsv.com/f2g2,2017-12-19T19:21:25.54,1,,,,,,,,,,,,,,,,,"Each Guzzlord GX Box comes with a holofoil promo of Guzzlord GX <em(and a Jumbo version)</em>, 4 booster packs, and a Pokemon Trading Card Game Online code card.",,
158064,Battle Arena Decks: Landorus vs. Genesect,Battle Arena Decks Landorus vs Genesect,https://tcgplayer-cdn.tcgplayer.com/product/158064_200w.jpg,3,2071,https://cpt.tcgcsv.com/jfh2,2018-01-30T15:04:13.403,1,,,,,,,,,,,,,,,,,"<br>Landorus and Genesect go head to head in the new Pokemon TCG Battle Arena Decks! These two 60-card decks are ready to play right away, with powerful cards and winning strategies worthy of an ace Trainer! Each deck is led by an exceptional Pokemon-EX and includes 11 foil cards. Let the battle begin!!
<br>
<br>You get two complete decks! In each 60-card deck, you’ll find: 
<br>• 2 foil cards featuring Landorus-EX or Genesect-EX 
<br>• 8 foil basic Energy cards: 4 each of two types 
<br>• Tournament-level Trainer cards, including Lysandre, N, VS Seeker, and more! 
<br>• Special versions of Delinquent and Professor’s Letter with all-new art!
<br>
<br>In addition, each box contains: 
<br>• 2 metallic coins and 2 sets of damage counters 
<br>• 2-player playmat and rulesheet 
<br>• 1 code card to play these decks in the Pokemon Trading Card Game Online 
<br>• 2 deck boxes 
<br>• 1 Quick Guide to unlock the powerful strategies within",,0820650803222
166409,Pikachu Sidekick Collection,Pikachu Sidekick Collection,https://tcgplayer-cdn.tcgplayer.com/product/166409_200w.jpg,3,2071,https://cpt.tcgcsv.com/cBl2,2018-04-26T19:57:32.36,1,144.99,149.95,150.0,138.49,,Normal,,,,,,,,,,,"Deliver a Thunder Shock—with Pikachu!
<br>Pikachu is always charged up for battle and ready to show off its electric powers! You get Pikachu as a clip-on dangler for your backpack, key ring, or lanyard, and also as a playable foil promo card. Bring a new spark to your game, and fire up your battling spirit with Pikachu!
<br><strong>The Pikachu Sidekick Collection includes:</strong>
<br>A foil promo card featuring Pikachu (SM98)
<br>An awesome dangler featuring Pikachu
<br>3 Pokémon TCG booster packs
<br>
<br><em>Cards vary by pack. Packs may vary by product.</em>",,
