productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extCardText,extAttack3,extAttack4
247386,Special Delivery Bidoof,Special Delivery Bidoof,https://tcgplayer-cdn.tcgplayer.com/product/247386_200w.jpg,3,2545,https://cpt.tcgcsv.com/LZ-2,2021-08-25T18:28:11.747,1,SWSH177,Promo,Colorless,70,Basic,"[1] Happy Delivery
<br>Search you deck for an Item card, reveal it, and put it into your hand. Then, shuffle your deck.",Fx2,,2,425.0,718.17,999.99,418.83,,Holofoil,"[3] Rock Smash (30+)
<br>Flip a coin. If heads, this attack does 30 more damage.",,,
248731,Greninja Star,Greninja Star,https://tcgplayer-cdn.tcgplayer.com/product/248731_200w.jpg,3,2545,https://cpt.tcgcsv.com/Fv_2,2026-03-12T17:16:10.667,1,SWSH144,Promo,Darkness,130,Basic,"[2D] Mist Slash (100)
<br>This attack's damage isn't affected by Weakness or Resistance, of by any effects on your opponent's Active Pokemon.",G,None,1,17.23,29.48,9999.0,27.27,17.99,Holofoil,,"<span style=""color:red"">(This card cannot be used at official tournaments.)</span>
<br>[Poke-POWER] <span style=""color:red"">Shadow Knife</span>
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may put 1 damage counter on 1 of your opponent's Pokemon.",,
248887,Greninja V-UNION - SWSH155,Greninja V UNION SWSH155,https://tcgplayer-cdn.tcgplayer.com/product/248887_200w.jpg,3,2545,https://cpt.tcgcsv.com/Mz_2,2024-08-30T18:05:10.307,1,SWSH155,Promo,Water,300,V-UNION,"[1] Union Gain
<br>Attach up to 2 W Energy cards from your discard pile to this Pokemon.",Lx2,None,2,2.54,4.09,96.95,3.7,7.99,Holofoil,"<em><strong>Ability - Ninja Body</strong>
<br>Whenever your opponent plays an Item card from their hand, prevent all effects of that card done to this Pokemon.
<br>[W] Aqua Edge (130)</em>","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Greninja V-Union from your discard pile and put them onto your Bench.","<em><strong>Ability - Antidote Jutsu</strong>
<br>This Pokemon can't be Poisoned.
<br>[1WW] Twister Shuriken
<br>This attack does 100 damage to each of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>","<em><strong>Ability - Feel the Way</strong>
<br>Once during your turn, you may have your opponent reveal their hand.
<br>[1WW] Waterfall Bind (180)
<br>During your opponent's next turn, the Defending Pokemon can't retreat.</em>"
248888,Greninja V-UNION - SWSH156,Greninja V UNION SWSH156,https://tcgplayer-cdn.tcgplayer.com/product/248888_200w.jpg,3,2545,https://cpt.tcgcsv.com/Nz_2,2026-02-23T18:54:01.923,1,SWSH156,Promo,Water,300,V-UNION,"<em>[1] Union Gain
<br>Attach up to 2 W Energy cards from your discard pile to this Pokemon.</em>",Lx2,None,2,2.15,4.17,96.94,4.12,7.99,Holofoil,"<strong>Ability– Ninja Body</strong>
<br>Whenever your opponent plays an Item card from their hand, prevent all effects of that card done to this Pokemon.
<br>[W] Aqua Edge (130)","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Greninja V-Union from your discard pile and put them onto your Bench.","<em><strong>Ability - Antidote Jutsu</strong>
<br>This Pokemon can't be Poisoned.
<br>[1WW] Twister Shuriken
<br>This attack does 100 damage to each of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>","<em><strong>Ability - Feel the Way</strong>
<br>Once during your turn, you may have your opponent reveal their hand.
<br>[1WW] Waterfall Bind (180)
<br>During your opponent's next turn, the Defending Pokemon can't retreat.</em>"
248889,Greninja V-UNION - SWSH157,Greninja V UNION SWSH157,https://tcgplayer-cdn.tcgplayer.com/product/248889_200w.jpg,3,2545,https://cpt.tcgcsv.com/Pz_2,2026-02-23T18:54:38.097,1,SWSH157,Promo,Water,300,V-UNION,"<em>[1] Union Gain
<br>Attach up to 2 W Energy cards from your discard pile to this Pokemon.</em>",Lx2,None,2,4.6,6.13,96.95,5.21,8.25,Holofoil,"<em><strong>Ability– Ninja Body</strong>
<br>Whenever your opponent plays an Item card from their hand, prevent all effects of that card done to this Pokemon.
<br>[W] Aqua Edge (130)</em>","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Greninja V-Union from your discard pile and put them onto your Bench.","<strong>Ability - Antidote Jutsu</strong>
<br>This Pokemon can't be Poisoned.
<br>[1WW] Twister Shuriken
<br>This attack does 100 damage to each of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>","<em><strong>Ability - Feel the Way</strong>
<br>Once during your turn, you may have your opponent reveal their hand.
<br>[1WW] Waterfall Bind (180)
<br>During your opponent's next turn, the Defending Pokemon can't retreat.</em>"
248890,Greninja V-UNION - SWSH158,Greninja V UNION SWSH158,https://tcgplayer-cdn.tcgplayer.com/product/248890_200w.jpg,3,2545,https://cpt.tcgcsv.com/Qz_2,2026-02-23T18:55:15.703,1,SWSH158,Promo,Water,300,V-UNION,"<em>[1] Union Gain
<br>Attach up to 2 W Energy cards from your discard pile to this Pokemon.</em>",Lx2,None,2,2.32,5.31,96.95,4.42,6.98,Holofoil,"<em><strong>Ability– Ninja Body</strong>
<br>Whenever your opponent plays an Item card from their hand, prevent all effects of that card done to this Pokemon.
<br>[W] Aqua Edge (130)</em>","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Greninja V-Union from your discard pile and put them onto your Bench.","<em><strong>Ability - Antidote Jutsu</strong>
<br>This Pokemon can't be Poisoned.
<br>[1WW] Twister Shuriken
<br>This attack does 100 damage to each of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>","<strong>Ability - Feel the Way</strong>
<br>Once during your turn, you may have your opponent reveal their hand.
<br>[1WW] Waterfall Bind (180)
<br>During your opponent's next turn, the Defending Pokemon can't retreat."
248891,Mewtwo V-UNION - SWSH159,Mewtwo V UNION SWSH159,https://tcgplayer-cdn.tcgplayer.com/product/248891_200w.jpg,3,2545,https://cpt.tcgcsv.com/Rz_2,2024-08-22T16:06:31.987,1,SWSH159,Promo,Psychic,310,V-UNION,"[1] Union Gain
<br>Attach up to 2 P Energy cards from your discard pile to this Pokemon.",Dx2,F-30,2,8.42,9.97,19.99,8.79,,Holofoil,"<em>[1PP] Super Regeneration
<br>Heal 200 damage from this Pokemon</em>","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Greninja V-Union from your discard pile and put them onto your Bench.","<em>[1PP] Psysplosion
<br>Put 16 damage counters on your opponent's Pokemon in any way you like.</em>","<em><strong>Ability - Photon Barrier</strong>
<br>Prevent all effects of attacks from your opponent's Pokemon done to this Pokemon.
<br>[1PPP] Final Burn (300)</em>"
248892,Mewtwo V-UNION - SWSH160,Mewtwo V UNION SWSH160,https://tcgplayer-cdn.tcgplayer.com/product/248892_200w.jpg,3,2545,https://cpt.tcgcsv.com/Sz_2,2024-08-22T16:06:57.317,1,SWSH160,Promo,Psychic,310,V-UNION,"<em>[1] Union Gain
<br>Attach up to 2 P Energy cards from your discard pile to this Pokemon.</em>",Dx2,F-30,2,14.0,20.0,22.96,12.67,19.99,Holofoil,"[1PP] Super Regeneration
<br>Heal 200 damage from this Pokemon.","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Greninja V-Union from your discard pile and put them onto your Bench.","<em>[1PP] Psysplosion
<br>Put 16 damage counters on your opponent's Pokemon in any way you like.</em>","<em><strong>Ability - Photon Barrier</strong>
<br>Prevent all effects of attacks from your opponent's Pokemon done to this Pokemon.
<br>[1PPP] Final Burn (300)</em>"
248893,Mewtwo V-UNION - SWSH161,Mewtwo V UNION SWSH161,https://tcgplayer-cdn.tcgplayer.com/product/248893_200w.jpg,3,2545,https://cpt.tcgcsv.com/Tz_2,2024-08-22T16:07:38.48,1,SWSH161,Promo,Psychic,310,V-UNION,"<em>[1] Union Gain
<br>Attach up to 2 P Energy cards from your discard pile to this Pokemon.</em>",Dx2,F-30,2,6.45,10.0,19.99,8.84,13.95,Holofoil,"<em>[1PP] Super Regeneration
<br>Heal 200 damage from this Pokemon.</em>","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Greninja V-Union from your discard pile and put them onto your Bench.","[1PP] Psysplosion
<br>Put 16 damage counters on your opponent's Pokemon in any way you like.","<em><strong>Ability - Photon Barrier</strong>
<br>Prevent all effects of attacks from your opponent's Pokemon done to this Pokemon.
<br>[1PPP] Final Burn (300)</em>"
248894,Mewtwo V-UNION - SWSH162,Mewtwo V UNION SWSH162,https://tcgplayer-cdn.tcgplayer.com/product/248894_200w.jpg,3,2545,https://cpt.tcgcsv.com/Vz_2,2026-02-25T19:08:08.88,1,SWSH162,Promo,Psychic,310,V-UNION,"<em>[1] Union Gain
<br>Attach up to 2 P Energy cards from your discard pile to this Pokemon.</em>",Dx2,F-30,2,6.45,13.0,9999.0,10.02,19.99,Holofoil,"<em>[1PP] Super Regeneration
<br>Heal 200 damage from this Pokemon.</em>","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Greninja V-Union from your discard pile and put them onto your Bench.","<em>[1PP] Psysplosion
<br>Put 16 damage counters on your opponent's Pokemon in any way you like.</em>","<strong>Ability - Photon Barrier</strong>
<br>Prevent all effects of attacks from your opponent's Pokemon done to this Pokemon.
<br>[1PPP] Final Burn (300)"
248895,Mewtwo V-UNION [Set of 4],Mewtwo V UNION Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/248895_200w.jpg,3,2545,https://cpt.tcgcsv.com/Wz_2,2025-03-27T04:43:39.02,1,,Promo,Psychic,310,V-UNION,"[1] Union Gain
<br>Attach up to 2 P Energy cards from your discard pile to this Pokemon.",Dx2,F-30,2,39.32,48.24,1000.0,40.39,,Holofoil,"[1PP] Super Regeneration
<br>Heal 200 damage from this Pokemon.","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Mewtwo V-Union from your discard pile and put them onto your Bench.","[1PP] Psysplosion
<br>Put 16 damage counters on your opponent's Pokemon in any way you like.","<strong>Ability - Photon Barrier</strong>
<br>Prevent all effects of attacks from your opponent's Pokemon done to this Pokemon.
<br>[1PPP] Final Burn (300)"
248896,Greninja V-UNION [Set of 4],Greninja V UNION Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/248896_200w.jpg,3,2545,https://cpt.tcgcsv.com/Xz_2,2025-03-27T04:43:28.39,1,,Promo,Water,300,V-UNION,"[1] Union Gain
<br>Attach up to 2 W Energy cards from your discard pile to this Pokemon.",Lx2,None,2,16.2,25.0,199.99,23.82,,Holofoil,"<strong>Ability– Ninja Body</strong>
<br>Whenever your opponent plays an Item card from their hand, prevent all effects of that card done to this Pokemon.
<br>[W] Aqua Edge (130)","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Greninja V-Union from your discard pile and put them onto your Bench.","<strong>Ability - Antidote Jutsu</strong>
<br>This Pokemon can't be Poisoned.
<br>[1WW] Twister Shuriken
<br>This attack does 100 damage to each of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)","<strong>Ability - Feel the Way</strong>
<br>Once during your turn, you may have your opponent reveal their hand.
<br>[1WW] Waterfall Bind (180)
<br>During your opponent's next turn, the Defending Pokemon can't retreat."
250577,Rayquaza V - SWSH147,Rayquaza V SWSH147,https://tcgplayer-cdn.tcgplayer.com/product/250577_200w.jpg,3,2545,https://cpt.tcgcsv.com/zf03,2026-02-25T17:05:53.307,1,SWSH147,Promo,Dragon,210,Basic,"[L] Dragon Pulse (40)
<br>Discard the top 2 cards of your deck.",None,None,2,10.06,17.68,9999.0,15.86,16.19,Holofoil,"[RL] Spiral Burst (20+)
<br>You may discard up to 2 basic Fire Energy or up to 2 Basic Lightning Energy from this Pokemon. This attack does 80 more damage for each card you discarded in this way.",,,
250578,Noivern V - SWSH148,Noivern V SWSH148,https://tcgplayer-cdn.tcgplayer.com/product/250578_200w.jpg,3,2545,https://cpt.tcgcsv.com/Bf03,2025-10-30T06:51:06.55,1,SWSH148,Promo,Dragon,200,Basic,"[P] Boomburst
<br>This attack does 20 damage to each of your opponent's Pokemon <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",None,None,0,1.19,2.05,5.5,1.92,2.3,Holofoil,"[PD] Synchro Loud (60+)
<br>If you have the same number of cards in your hand as your opponent, this attack does 120 more damage.",,,
251086,Pikachu VMAX - SWSH062,Pikachu VMAX SWSH062,https://tcgplayer-cdn.tcgplayer.com/product/251086_200w.jpg,3,2545,https://cpt.tcgcsv.com/Lr03,2026-02-25T17:02:37.963,1,SWSH062,Promo,Lightning,310,VMAX,"[LLL] G-Max Volt Tackle (120+)
<br>You may discard all Energy from this Pokémon. If you do, this attack does 150 more damage.",Fx2,None,2,11.0,17.79,99.95,15.15,19.59,Holofoil,,,,
251088,Dragapult (Prime) - SWSH132,Dragapult Prime SWSH132,https://tcgplayer-cdn.tcgplayer.com/product/251088_200w.jpg,3,2545,https://cpt.tcgcsv.com/Nr03,2026-02-17T19:51:23.9,1,SWSH132,Promo,Psychic,150,Stage 2,"[P] Mach Turn (60)
<br>You may switch this Pokemon with 1 of your Benched Pokemon.",Dx2,F-30,0,9.12,19.27,9999.0,12.35,9.12,Holofoil,"[1PP] Diving Swipe (150)
<br>Discard a random card from your opponent's hand.","<span style=""color:red"">(This card cannot be used at official tournaments.)</span>",,
251089,Lance's Charizard V - SWSH133,Lances Charizard V SWSH133,https://tcgplayer-cdn.tcgplayer.com/product/251089_200w.jpg,3,2545,https://cpt.tcgcsv.com/Pr03,2026-02-25T16:57:19.787,1,SWSH133,Promo,Fire,220,Basic,"[1RR] Flamethrower (200)
<br>Discard an Energy from this Pokemon.",Wx2,None,3,6.68,10.99,9999.0,9.12,9.27,Holofoil,,,,
251090,Dark Sylveon V - SWSH134,Dark Sylveon V SWSH134,https://tcgplayer-cdn.tcgplayer.com/product/251090_200w.jpg,3,2545,https://cpt.tcgcsv.com/Qr03,2026-02-25T16:52:10.337,1,SWSH134,Promo,Psychic,180,Basic,"[2] Disarming Voice (30)
<br>You opponent's Active Pokemon is now confused.",Mx2,None,1,4.5,9.99,9999.0,8.68,9.99,Holofoil,"[2P] Tricky Ribbon (100)
<br>Choose a random card from your opponent's hand. Your opponent reveals that card and shuffles it into their deck.",,,
251091,Zacian LV. X - SWSH135,Zacian LV X SWSH135,https://tcgplayer-cdn.tcgplayer.com/product/251091_200w.jpg,3,2545,https://cpt.tcgcsv.com/Rr03,2026-02-16T19:03:02.037,1,SWSH135,Promo,Metal,160,Level-Up,"[1MM] Brave Blade (240)
<br>During your next turn, this Pokemon can't attack.",Rx2,G-30,2,2.0,3.72,9999.0,3.17,1.9,Holofoil,,"<span style=""color:red"">(This card cannot be used at official tournaments.)</span>
<br>[Poke-Body] Bladed Armament
<br>Damage from this Pokemon's attacks isn't affected by any effects on your opponent's Active Pokemon.",,
251092,Mimikyu (Delta Species) - SWSH136,Mimikyu Delta Species SWSH136,https://tcgplayer-cdn.tcgplayer.com/product/251092_200w.jpg,3,2545,https://cpt.tcgcsv.com/Sr03,2026-02-25T17:00:40.003,1,SWSH136,Promo,Water,70,Basic,"[W] Filch
<br>Draw 2 cards",L,None,1,9.0,15.99,1000.0,11.32,10.36,Holofoil,"[1W] Wet Claw (40)
<br>Put an Energy attached to your opponent's Active Pokemon into their hand.","<span style=""color:red"">(This card cannot be used at official tournaments.)</span>",,
251093,Light Toxtricity - SWSH137,Light Toxtricity SWSH137,https://tcgplayer-cdn.tcgplayer.com/product/251093_200w.jpg,3,2545,https://cpt.tcgcsv.com/Tr03,2026-02-10T14:03:45.13,1,SWSH137,Promo,Lightning,120,Stage 1,"[1] Slow Ballad
<br>Heal 30 damage from both Active Pokemon.",F,None,2,2.99,9.0,34.99,9.09,,Holofoil,"[1LL] Beatdown Smash (160)
<br>During your next turn, this Pokemon can't use Beatdown Smash.","<span style=""color:red"">(This card cannot be used at official tournaments.)</span>",,
251094,Hydreigon C lv.61 - SWSH138,Hydreigon C lv61 SWSH138,https://tcgplayer-cdn.tcgplayer.com/product/251094_200w.jpg,3,2545,https://cpt.tcgcsv.com/Vr03,2026-02-16T19:02:45.82,1,SWSH138,Promo,Darkness,110,Basic,[2] Bite (30),Gx2,None,2,0.5,1.31,19.95,1.14,1.95,Holofoil,"[1DD] Berserker Blade (100)
<br>This attack also does 20 damage to 2 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon)</em>","<span style=""color:red"">(This card cannot be used at official tournaments.)</span>",,
251095,Pikachu V-Union - SWSH139,Pikachu V Union SWSH139,https://tcgplayer-cdn.tcgplayer.com/product/251095_200w.jpg,3,2545,https://cpt.tcgcsv.com/Wr03,2026-02-04T22:44:59.77,1,SWSH139,Promo,Lightning,300,V-Union,"[1] Union Gain
<br>Attach up to 2 L Energy cards from your discard pile to this Pokemon.",Fx2,None,2,3.68,5.37,9999.0,5.06,5.67,Holofoil,"<em>[1L] Shocking Shock (120)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.</em>","How to play a Pokemon V-Union
<br>Once per game during your turn, combine 4 different Pikachu V-Union from your discard pile and put them onto your Bench.","<em>[1LLL] Disconnect (150)
<br>During your opponent's next turn, they can't play any Item cards from their hand.</em>",<em>[1LL] Electro Ball Together (250)</em>
251096,Pikachu V-Union - SWSH140,Pikachu V Union SWSH140,https://tcgplayer-cdn.tcgplayer.com/product/251096_200w.jpg,3,2545,https://cpt.tcgcsv.com/Xr03,2026-02-25T19:09:11.587,1,SWSH140,Promo,Lightning,300,V-Union,"<em>[1] Union Gain
<br>Attach up to 2 L Energy cards from your discard pile to this Pokemon.</em>",Fx2,None,2,2.96,5.27,9999.0,4.7,5.94,Holofoil,"[1L] Shocking Shock (120)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","How to play a Pokemon V-Union
<br>Once per game during your turn, combine 4 different Pikachu V-Union from your discard pile and put them onto your Bench.","<em>[1LLL] Disconnect (150)
<br>During your opponent's next turn, they can't play any Item cards from their hand.</em>",<em>[1LL] Electro Ball Together (250)</em>
251097,Pikachu V-Union - SWSH141,Pikachu V Union SWSH141,https://tcgplayer-cdn.tcgplayer.com/product/251097_200w.jpg,3,2545,https://cpt.tcgcsv.com/Zr03,2026-02-25T19:11:42.167,1,SWSH141,Promo,Lightning,300,V-Union,"<em>[1] Union Gain
<br>Attach up to 2 L Energy cards from your discard pile to this Pokemon.</em>",Fx2,None,2,5.99,8.0,96.95,7.49,8.65,Holofoil,"<em>[1L] Shocking Shock (120)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.</em>","How to play a Pokemon V-Union
<br>Once per game during your turn, combine 4 different Pikachu V-Union from your discard pile and put them onto your Bench.","[1LLL] Disconnect (150)
<br>During your opponent's next turn, they can't play any Item cards from their hand.",<em>[1LL] Electro Ball Together (250)</em>
251098,Pikachu V-Union - SWSH142,Pikachu V Union SWSH142,https://tcgplayer-cdn.tcgplayer.com/product/251098_200w.jpg,3,2545,https://cpt.tcgcsv.com/-r03,2026-02-25T19:08:48.273,1,SWSH142,Promo,Lightning,300,V-Union,"<em>[1] Union Gain
<br>Attach up to 2 L Energy cards from your discard pile to this Pokemon.</em>",Fx2,None,2,5.46,6.53,96.95,5.76,6.62,Holofoil,"<em>[1L] Shocking Shock (120)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.</em>","How to play a Pokemon V-Union
<br>Once per game during your turn, combine 4 different Pikachu V-Union from your discard pile and put them onto your Bench.","<em>[1LLL] Disconnect (150)
<br>During your opponent's next turn, they can't play any Item cards from their hand.</em>",[1LL] Electro Ball Together (250)
251099,Pikachu V-Union [Set of 4],Pikachu V Union Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/251099_200w.jpg,3,2545,https://cpt.tcgcsv.com/_r03,2024-08-31T19:01:25.013,1,,Promo,Lightning,300,V-Union,"[1] Union Gain
<br>Attach up to 2 L Energy cards from your discard pile to this Pokemon.",Fx2,None,2,19.99,25.0,9999.0,23.35,,Holofoil,"[1L] Shocking Shock (120)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","How to play a Pokemon V-Union
<br>Once per game during your turn, combine 4 different Pikachu V-Union from your discard pile and put them onto your Bench.","[1LLL] Disconnect (150)
<br>During your opponent's next turn, they can't play any Item cards from their hand.",[1LL] Electro Ball Together (250)
251101,Pikachu V - SWSH143,Pikachu V SWSH143,https://tcgplayer-cdn.tcgplayer.com/product/251101_200w.jpg,3,2545,https://cpt.tcgcsv.com/2s03,2026-03-06T14:20:23.35,1,SWSH143,Promo,Lightning,190,Basic,"[1LL] Volt Tackle (210)
<br>This Pokemon also does 30 damage to itself.",Fx2,None,1,6.0,8.15,9999.0,7.41,8.15,Holofoil,,,,
251102,Pikachu V - SWSH145,Pikachu V SWSH145,https://tcgplayer-cdn.tcgplayer.com/product/251102_200w.jpg,3,2545,https://cpt.tcgcsv.com/3s03,2026-03-12T17:22:24.803,1,SWSH145,Promo,Lightning,190,Basic,"[1LL] Volt Tackle (210)
<br>This Pokemon also does 30 damage to itself.",Fx2,None,1,94.88,105.59,9999.0,90.36,106.19,Holofoil,,,,
251103,Poke Ball - SWSH146,Poke Ball SWSH146,https://tcgplayer-cdn.tcgplayer.com/product/251103_200w.jpg,3,2545,https://cpt.tcgcsv.com/5s03,2026-02-23T19:03:51.96,1,SWSH146,Promo,Lightning,,,,,,,23.59,26.5,9999.0,23.59,29.99,Holofoil,,"Flip a coin. If heads, search your deck for a Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.",,
253404,Oricorio - SWSH168 (Prerelease),Oricorio SWSH168 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/253404_200w.jpg,3,2545,https://cpt.tcgcsv.com/6n23,2026-03-11T12:55:45.24,1,SWSH168,Promo,Fire,90,Basic,"[1R] Glistening Droplets
<br>Put 5 damage counters on your opponent's Pokemon in any way you like.",Wx2,None,1,0.35,1.29,25.0,1.25,0.81,Holofoil,,"<strong>Ability — Lesson in Zeal</strong>
<br>All of your Fusion Strike Pokemon take 20 less damage from attacks from your opponent's Pokemon <em>(after applying Weakness and Resistance).</em> You can't apply more than 1 Leasson of Zeal Ability at a time.",,
253405,Pyukumuku - SWSH169 (Prerelease),Pyukumuku SWSH169 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/253405_200w.jpg,3,2545,https://cpt.tcgcsv.com/7n23,2025-05-19T18:03:24.687,1,SWSH169,Promo,Water,80,Basic,[2W] Knuckle Punch (50),Lx2,None,1,0.81,1.14,30.0,1.02,,Holofoil,,"<strong>Ability — Pitch a Pyukumuku</strong>
<br>Once during your turn, if this Pokemon is in your hand, you may reveal it and put it on the bottom of your deck. If you do, draw a card. You can't use more than 1 Pitch a Pyukumuku Ability each turn.",,
253406,Deoxys - SWSH170 (Prerelease),Deoxys SWSH170 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/253406_200w.jpg,3,2545,https://cpt.tcgcsv.com/8n23,2024-04-08T16:36:18.633,1,SWSH170,Promo,Psychic,120,Basic,"[3] Photon Boost (80+)
<br>If this Pokemon has any Fusion Strike Energy attached, this attack does 80 more damage.",Dx2,F-30,1,3.0,4.88,14.97,3.66,4.48,Holofoil,,,,
253407,Latias - SWSH171 (Prerelease),Latias SWSH171 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/253407_200w.jpg,3,2545,https://cpt.tcgcsv.com/9n23,2026-01-07T16:11:41.707,1,SWSH171,Promo,Dragon,120,Basic,"[1RP] Dyna Barrier (70)
<br>During your opponent's next turn, prevent all damage done to this Pokémon by attacks from Pokémon VMAX.",None,None,1,4.0,6.49,55.0,4.98,4.2,Holofoil,,"<strong>Ability — Red Assist</strong>
<br>Once during your turn, you may attach a Psychic Energy card from your hand to 1 of your Latios.",,
253408,Tepig - SWSH172,Tepig SWSH172,https://tcgplayer-cdn.tcgplayer.com/product/253408_200w.jpg,3,2545,https://cpt.tcgcsv.com/bn23,2022-11-01T04:35:05.657,1,SWSH172,Promo,Fire,80,Basic,[2] Ram (20),Wx2,None,2,0.14,0.5,2.49,0.53,,Holofoil,[1RR] Combustion (50),,,
253409,Blitzle - SWSH173,Blitzle SWSH173,https://tcgplayer-cdn.tcgplayer.com/product/253409_200w.jpg,3,2545,https://cpt.tcgcsv.com/cn23,2021-11-12T05:03:11.043,1,SWSH173,Promo,Lightning,60,Basic,"[L] Thunder Spear
<br>This attack does 10 damage to 1 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Fx2,None,1,0.08,0.31,5.0,0.3,0.29,Holofoil,,,,
253410,Espeon - SWSH174,Espeon SWSH174,https://tcgplayer-cdn.tcgplayer.com/product/253410_200w.jpg,3,2545,https://cpt.tcgcsv.com/dn23,2026-01-12T14:31:50.077,1,SWSH174,Promo,Psychic,110,Stage 1,"[P] Psy Bolt (20)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",Dx2,F-30,1,4.49,10.01,55.0,9.03,9.06,Holofoil,"[1P] Psychic (10+)
<br>This attack does 40 more damage for each Energy attached to your opponent's Active Pokémon.",,,
253412,Hoopa V - SWSH176,Hoopa V SWSH176,https://tcgplayer-cdn.tcgplayer.com/product/253412_200w.jpg,3,2545,https://cpt.tcgcsv.com/gn23,2026-02-12T20:20:37.347,1,SWSH176,Promo,Darkness,220,Basic,"[1DD] Shadow Impact (170)
<br>Put 3 damage counters on 1 of your Pokémon.",Gx2,None,2,0.49,0.99,9000.0,0.8,0.72,Holofoil,,"<strong>Ability — Two-Faced</strong>
<br>As long as this Pokémon is in play, it is Psychic and Darkness type.",,
253413,Eevee - SWSH175,Eevee SWSH175,https://tcgplayer-cdn.tcgplayer.com/product/253413_200w.jpg,3,2545,https://cpt.tcgcsv.com/hn23,2026-02-23T18:52:58.213,1,SWSH175,Promo,Colorless,60,Basic,"[1] Be Prepared
<br>Attach a basic Energy card from your hand to this Pokémon.",Fx2,None,1,4.0,5.62,4321.0,5.62,6.99,Holofoil,[3] Bite (30),,,
253414,Flareon V - SWSH179,Flareon V SWSH179,https://tcgplayer-cdn.tcgplayer.com/product/253414_200w.jpg,3,2545,https://cpt.tcgcsv.com/jn23,2026-02-11T01:35:30.397,1,SWSH179,Promo,Fire,210,Basic,"[1] Flaming Breath (20)
<br>Search your deck for a Fire Energy card and attach it to this Pokémon.  Then, shuffle your deck.",Wx2,None,2,67.49,75.95,9999.0,72.39,67.49,Holofoil,"[1RR] Scorching Column (120)
<br>Your opponent's Active Pokémon is now Burned.",,,
253415,Flareon VMAX - SWSH180,Flareon VMAX SWSH180,https://tcgplayer-cdn.tcgplayer.com/product/253415_200w.jpg,3,2545,https://cpt.tcgcsv.com/kn23,2026-02-11T01:35:52.067,1,SWSH180,Promo,Fire,320,VMAX,"[1RR] Max Detonate (100x)
<br>Discard the top 5 cards of your deck. This attack does 100 damage for each Energy card you discarded in this way.",Wx2,None,2,38.39,56.0,9999.0,47.83,49.49,Holofoil,,,,
253416,Vaporeon V - SWSH181,Vaporeon V SWSH181,https://tcgplayer-cdn.tcgplayer.com/product/253416_200w.jpg,3,2545,https://cpt.tcgcsv.com/ln23,2025-11-28T23:47:57.87,1,SWSH181,Promo,Water,210,Basic,"[1] Triple Draw
<br>Draw 3 cards.",Lx2,None,2,58.49,68.85,9999.0,60.67,58.49,Holofoil,"[1WW] Splash Jump (90)
<br>Switch this Pokémon with 1 of your Benched Pokémon.",,,
