productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extResistance,extAttack2,extAttack3
274361,Keldeo - 045/189,Keldeo 045 189,https://tcgplayer-cdn.tcgplayer.com/product/274361_200w.jpg,3,1840,https://cpt.tcgcsv.com/fMc3,2022-11-28T18:00:20.077,1,045/189,Rare,Water,110,Basic,,[1] Smash Kick (20),Lx2,1,0.05,0.21,1.98,0.21,,Normal,,"[1W] Line Force (10+)
<br>This attack does 20 more damage for each of your Benched Pokémon.",
274362,Magnezone - 107/189,Magnezone 107 189,https://tcgplayer-cdn.tcgplayer.com/product/274362_200w.jpg,3,1840,https://cpt.tcgcsv.com/gMc3,2022-10-08T17:10:22.78,1,107/189,Rare,Metal,150,Stage 2,"<strong>Ability — Giga Magnet</strong>
<br>Once during your turn, you may look at the top 6 cards of your deck and attach any number of Metal Energy cards you find there to your Pokémon in any way you like. Shuffle the other cards back into your deck.",[2M] Power Beam (120),Rx2,2,0.05,0.25,0.99,0.2,,Normal,G-30,,
276703,Professor's Research - 060/072 (Cosmos Holo),Professors Research 060 072 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/276703_200w.jpg,3,1840,https://cpt.tcgcsv.com/5Jd3,2026-02-18T21:25:00.773,0,060/072,Promo,Supporter,,,"Discard your hand and draw 7 cards.
<br><br>You may play only 1 Supporter card during your turn.",,,,0.02,0.25,8.81,0.16,0.05,Holofoil,,,
276931,Adaman - 135/189,Adaman 135 189,https://tcgplayer-cdn.tcgplayer.com/product/276931_200w.jpg,3,1840,https://cpt.tcgcsv.com/FNd3,2026-03-09T19:05:49.273,1,135/189,Promo,Supporter,,,"You can use this card only if you discard 2 Metal Energy cards from your hand.
<br>
Search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck.<br><br> You may play only 1 Supporter card during your turn <em>(before your attack)</em>.",,,,0.05,0.26,1.56,0.27,0.2,Normal,,,
276933,Irida - 147/189,Irida 147 189,https://tcgplayer-cdn.tcgplayer.com/product/276933_200w.jpg,3,1840,https://cpt.tcgcsv.com/HNd3,2025-11-25T23:03:19.357,1,147/189,Rare,Supporter,,,"Search your deck for a Water Pokémon and an Item card, reveal them, and put them into your hand. Then, shuffle your deck.<br><br> You may play only 1 Supporter card during your turn <em>(before your attack)</em>.",,,,0.03,0.3,19.5,0.19,0.18,Normal,,,
279155,Boss's Orders - 132/172,Bosss Orders 132 172,https://tcgplayer-cdn.tcgplayer.com/product/279155_200w.jpg,3,1840,https://cpt.tcgcsv.com/7Hf3,2025-11-24T17:26:32.31,1,132/172,Rare,Supporter,,,Switch 1 of your opponent's Benched Pokémon with their Active Pokémon.<br><br> You may play only 1 Supporter card during your turn <em>(before your attack)</em>.,,,,0.03,0.32,19.5,0.32,0.27,Normal,,,
281094,Cresselia - 064/198,Cresselia 064 198,https://tcgplayer-cdn.tcgplayer.com/product/281094_200w.jpg,3,1840,https://cpt.tcgcsv.com/Vrg3,2022-09-29T18:46:22.183,1,064/198,Rare,Psychic,120,Basic,,"[P] Crescent Glow
<br>Search your deck for a Psychic Energy card and attach it to 1 of your Pokémon. If you go second and it's your first turn, instead search for up to 3 Psychic Energy cards and attach them to 1 of your Pokémon. Then, shuffle your deck.",Dx2,1,0.02,0.26,4.0,0.25,,Normal,F-30,"[PP] Photon Laser (30+)
<br>If you have at least 5 Energy in play, this attack does 90 more damage.",
281096,Galarian Articuno - 063/203,Galarian Articuno 063 203,https://tcgplayer-cdn.tcgplayer.com/product/281096_200w.jpg,3,1840,https://cpt.tcgcsv.com/Xrg3,2022-10-03T15:55:10.343,1,063/203,Rare,Psychic,120,Basic,"<strong>Ability — Cruel Charge</strong>
<br>When you play this Pokémon from your hand onto your Bench during your turn, you may attach up to 2 Psychic Energy cards from your hand to this Pokémon.","[1PP] Psylaser
<br>Discard all Psychic Energy from this Pokemon. This attack does 120 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Dx2,2,0.18,0.4,2.0,0.41,,Normal,F-30,,
282144,Solgaleo - 87/145 (Water Web Holo),Solgaleo 87 145 Water Web Holo,https://tcgplayer-cdn.tcgplayer.com/product/282144_200w.jpg,3,1840,https://cpt.tcgcsv.com/VSg3,2022-10-10T20:22:31.007,0,087/145,Holo Rare,Metal,160,Stage 2,,"[1M] Shining Arrow
<br>This attack does 50 damage to 1 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Rx2,3,5.99,6.48,6.99,6.97,,Holofoil,P-20,"[1MM] Fangs of the Sunne (170)
<br>This Pokémon can't use Fangs of the Sunne during your next turn.",
282152,Hatterene - 073/198,Hatterene 073 198,https://tcgplayer-cdn.tcgplayer.com/product/282152_200w.jpg,3,1840,https://cpt.tcgcsv.com/3Tg3,2022-10-07T13:26:04.487,1,073/198,Rare,Psychic,130,Stage 2,"<strong>Ability — Witch Rondo</strong>
<br>Once during your turn, you may switch your Active Pokémon with 1 of your Benched Pokémon. If you do, your opponent switches their Active Pokémon with 1 of their Benched Pokémon.","[2] Psychic (30+)
<br>This attack does 50 more damage for each Energy attached to your opponent's Active Pokémon.",Dx2,1,0.08,0.19,4.0,0.18,,Normal,F-30,,
282153,Magearna - 128/185,Magearna 128 185,https://tcgplayer-cdn.tcgplayer.com/product/282153_200w.jpg,3,1840,https://cpt.tcgcsv.com/5Tg3,2022-10-08T16:58:10.447,1,128/185,Rare,Metal,90,Basic,,"[M] Overhaul
<br>Shuffle your hand into your deck. Then, draw 6 cards.",Rx2,1,0.04,0.19,4.0,0.17,,Normal,G-30,"[1M] Windup Cannon (10+)
<br>This attack does 20 more damage for each of your opponent's Benched Pokémon.",
284947,Hisuian Growlithe - 070/189 (Cosmos Holo),Hisuian Growlithe 070 189 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/284947_200w.jpg,3,1840,https://cpt.tcgcsv.com/Z-h3,2026-02-16T12:50:14.717,1,070/189,Promo,Fighting,80,Basic,,"[0] Defensive Posture
<br>Flip a coin. If heads, during your opponent's next turn, prevent all damage done to this Pokémon by attacks.",Gx2,2,0.09,0.41,6.01,0.4,0.2,Holofoil,,[1F] Bite (30),
284956,Hisuian Sneasel - 092/189 (Cosmos Holo),Hisuian Sneasel 092 189 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/284956_200w.jpg,3,1840,https://cpt.tcgcsv.com/8_h3,2025-10-31T18:10:34.18,1,092/189,Promo,Darkness,70,Basic,,[1] Scratch (10),Fx2,1,0.09,0.3,6.01,0.29,0.21,Holofoil,,[1D] Claw Slash (30),
284961,Hisuian Voltorb - 002/189 (Cosmos Holo),Hisuian Voltorb 002 189 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/284961_200w.jpg,3,1840,https://cpt.tcgcsv.com/f_h3,2026-02-03T18:13:12.36,1,002/189,Promo,Grass,50,Basic,,"[0] Cheerful Charge
<br>
You can use this attack only if you go second, and only during your first turn. Choose up to 2 of your Benched Pokémon. For each of those Pokémon, search your deck for a basic Energy card and attach it to that Pokémon. Then, shuffle your deck.",Rx2,1,0.05,0.35,4.8,0.38,0.22,Holofoil,None,[G] Ram (10),
286220,Gengar - 066/196,Gengar 066 196,https://tcgplayer-cdn.tcgplayer.com/product/286220_200w.jpg,3,1840,https://cpt.tcgcsv.com/qvj3,2025-11-25T21:09:00.707,1,066/196,Rare,Psychic,120,Stage 2,"<strong>Ability — Netherworld Gate</strong>
<br>
Once during your turn, if this Pokémon is in your discard pile, you may put it onto your Bench. If you do, put 3 damage counters on this Pokémon.","[P] Screaming Circle
<br>
Put 2 damage counters on your opponent's Active Pokémon for each of your opponent's Benched Pokémon.",Dx2,2,0.1,1.37,3.0,1.52,2.47,Normal,F-30,,
449535,Hisuian Arcanine - 084/196,Hisuian Arcanine 084 196,https://tcgplayer-cdn.tcgplayer.com/product/449535_200w.jpg,3,1840,https://cpt.tcgcsv.com/KQC5,2025-11-24T20:21:11.647,1,084/196,Rare,Fighting,130,Stage 1,,"[0] Very Vulnerable (10+)
<br>
If you have no cards in your hand, this attack does 150 more damage.",Gx2,2,0.05,0.25,4.8,0.27,,Normal,,[2F] Sharp Fang (100),
449536,Kingdra - 037/196,Kingdra 037 196,https://tcgplayer-cdn.tcgplayer.com/product/449536_200w.jpg,3,1840,https://cpt.tcgcsv.com/LQC5,2022-10-07T20:52:23.547,1,037/196,Rare,Water,150,Stage 2,"<strong>Ability — Seething Currents</strong>
<br>
Once during your turn, you may have either player shuffle their hand and put it on the bottom of their deck. If that player put any cards on the bottom of their deck in this way, they draw 4 cards.",[1W] Hydro Splash (130),Lx2,1,0.05,0.2,1.5,0.16,,Normal,,,
453486,Archeops - 147/195,Archeops 147 195,https://tcgplayer-cdn.tcgplayer.com/product/453486_200w.jpg,3,1840,https://cpt.tcgcsv.com/LpF5,2023-11-06T14:00:42.227,1,147/195,Rare,Colorless,150,Stage 2,"<strong>Ability — Primal Turbo</strong>
<br>
Once during your turn, you may search your deck for up to 2 Special Energy cards and attach them to 1 of your Pokémon. Then, shuffle your deck.",[3] Speed Wing (120),Lx2,1,0.09,0.23,2.0,0.21,0.4,Normal,F-30,,
453487,Rapidash - 022/195,Rapidash 022 195,https://tcgplayer-cdn.tcgplayer.com/product/453487_200w.jpg,3,1840,https://cpt.tcgcsv.com/MpF5,2023-11-06T14:43:46.337,1,022/195,Rare,,,,,,,,0.03,0.19,1.49,0.15,,Normal,,,
454374,Deoxys - 120/264,Deoxys 120 264,https://tcgplayer-cdn.tcgplayer.com/product/454374_200w.jpg,3,1840,https://cpt.tcgcsv.com/vMF5,2022-11-15T13:45:07.117,1,120/264,Rare,Psychic,120,Basic,,"[3] Photon Boost (80+)
<br>If this Pokemon has any Fusion Strike Energy attached, this attack does 80 more damage.",Dx2,1,0.09,0.23,1.5,0.21,,Normal,F-30,,
494096,Professor's Research - 189/198,Professors Research 189 198,https://tcgplayer-cdn.tcgplayer.com/product/494096_200w.jpg,3,1840,https://cpt.tcgcsv.com/XFZ5,2026-03-16T11:10:42.277,1,189/198,Rare,Trainer,,,"Discard your hand and draw 7 cards.
<br><br>
You may play only 1 Supporter card during your turn.",,,,0.01,0.15,10.09,0.1,0.08,Normal,,,
494950,Quaquaval - 054/198,Quaquaval 054 198,https://tcgplayer-cdn.tcgplayer.com/product/494950_200w.jpg,3,1840,https://cpt.tcgcsv.com/0_Z5,2025-11-25T20:56:47.217,1,054/198,Promo,Water,170,Stage 2,"<strong>Ability — Energy Carnival</strong>
<br>Once during your turn, you may attach a Basic Energy card from your hand to 1 of your Pokémon.",[2W] Hydro Kick (140),Lx2,2,0.1,0.2,2.19,0.17,,Normal,None,,
494952,Dondozo - 061/198,Dondozo 061 198,https://tcgplayer-cdn.tcgplayer.com/product/494952_200w.jpg,3,1840,https://cpt.tcgcsv.com/3_Z5,2025-11-25T20:46:54.107,1,061/198,Rare,Water,160,Basic,,"[2] Vent Wrath (50x)
<br>This attack does 50 damage for each Tatsugiri in your discard pile.",Lx2,4,0.05,0.2,1.0,0.19,0.1,Normal,None,[2WW] Heavy Splash (120),
494955,Pawmot - 076/198,Pawmot 076 198,https://tcgplayer-cdn.tcgplayer.com/product/494955_200w.jpg,3,1840,https://cpt.tcgcsv.com/7_Z5,2024-04-02T14:14:05.71,1,076/198,Promo,Lightning,130,Stage 2,"<strong>Ability — Charge Up</strong>
<br>Once during your turn, you may search your deck for a basic [L] Energy and attach it to this Pokemon. Then, shuffle your deck.","[1LL] Electro Paw (230)
<br>Discard all Energy from this Pokemon.",Fx2,0,0.08,0.2,1.49,0.16,,Normal,None,,
494956,Revavroom - 142/198,Revavroom 142 198,https://tcgplayer-cdn.tcgplayer.com/product/494956_200w.jpg,3,1840,https://cpt.tcgcsv.com/8_Z5,2026-02-13T15:18:02.693,1,142/198,Promo,Metal,140,Stage 1,"<strong>Ability — Rumbling Engine</strong>
<br>You must discard an Energy from your hand in order to use this Ability. Once during your turn, you may draw until you have 6 cards in your hand.","[3M] Knock Away (90+)
<br>Flip a coin. If heads, this attack does 90 more damage.",Fx2,2,0.01,0.2,1.49,0.15,0.08,Normal,G-30,,
494957,Professor's Research - 190/198,Professors Research 190 198,https://tcgplayer-cdn.tcgplayer.com/product/494957_200w.jpg,3,1840,https://cpt.tcgcsv.com/9_Z5,2026-02-10T14:46:15.437,1,190/198,Promo,Trainer,,,"Discard your hand and draw 7 cards.
<br><br>
You may play only 1 Supporter card during your turn.",,,,0.01,0.17,10.1,0.1,0.05,Normal,,,
495312,Umbreon V - 094/203 (Non-Holo),Umbreon V 094 203 Non Holo,https://tcgplayer-cdn.tcgplayer.com/product/495312_200w.jpg,3,1840,https://cpt.tcgcsv.com/g8-5,2024-06-12T13:59:04.32,1,094/203,Promo,Darkness,200,Basic,,"[D] Mean Look (30)
<br>During your opponent's next turn, the Defending Pokemon can't retreat.",Gx2,2,3.85,4.73,7.64,3.86,,Normal,None,"[2D] Moonlight Blade (80+)
<br>If this Pokemon has any damage counters on it, this attack does 80 more damage.",
497055,Koraidon - 124/198,Koraidon 124 198,https://tcgplayer-cdn.tcgplayer.com/product/497055_200w.jpg,3,1840,https://cpt.tcgcsv.com/7R-5,2023-05-16T13:01:18.09,1,124/198,Rare,Fighting,130,Basic,,[3] Claw Strike (70),Px2,2,0.05,0.23,2.0,0.19,,Normal,None,"[1FFF] Rampage Fang (190)
<br>Discard 3 Energy from this Pokemon",
498187,Miraidon - 080/198,Miraidon 080 198 Rare,https://tcgplayer-cdn.tcgplayer.com/product/498187_200w.jpg,3,1840,https://cpt.tcgcsv.com/Mh_5,2023-05-26T12:42:18.1,1,080/198,Rare,Lightning,120,Basic,,[2] Sharp Fang (30),Fx2,1,0.05,0.29,2.0,0.29,,Normal,None,"[1LL] Lightning Laser (90)
<br>This attack also does 30 damage to 1 of your opponent’s Benched Pokemon. (Don’t apply Weakness and Resistance for Benched Pokemon.)",
501480,Boss's Orders - 172/193,Bosss Orders 172 193,https://tcgplayer-cdn.tcgplayer.com/product/501480_200w.jpg,3,1840,https://cpt.tcgcsv.com/DC06,2026-03-05T18:29:05.47,1,172/193,Rare,Supporter,,,"Switch 1 of your opponent’s Benched Pokemon with their Active Pokemon.
<br><br>
You may play only 1 Supporter card during your turn.",,,,0.14,0.35,10.34,0.32,0.25,Normal,,,
501789,Boltund (076),Boltund 076,https://tcgplayer-cdn.tcgplayer.com/product/501789_200w.jpg,3,1840,https://cpt.tcgcsv.com/PK06,2026-02-17T14:42:43.37,1,076/202,Rare,Lightning,120,Stage 1,,[2] Bite (50),Fx2,0,0.08,0.24,1.0,0.24,0.1,Normal,None,"[1LL] Electric Dash (160)
<br>This Pokemon can't attack during your next turn.",
505053,Annihilape - 109/198,Annihilape 109 198,https://tcgplayer-cdn.tcgplayer.com/product/505053_200w.jpg,3,1840,https://cpt.tcgcsv.com/5236,2023-07-17T18:13:39.73,1,109/198,Promo,Fighting,140,Stage 2,,"[F] Rage Fist (70x)
<br>
This attack does 70 damage for each Prize card your opponent has taken.",Px2,2,0.19,0.49,1.69,0.49,,Normal,,"[FF] Dynamite Punch (170)
<br>
This Pokémon also does 50 damage to itself.",
505057,Lechonk - 154/198 (Holo),Lechonk 154 198 Holo,https://tcgplayer-cdn.tcgplayer.com/product/505057_200w.jpg,3,1840,https://cpt.tcgcsv.com/9236,2023-07-17T18:17:17.73,1,154/198,Promo,Colorless,60,Basic,,"[1] Repelling Odor
<br>
Switch out your opponent's Active Pokémon to the Bench. <em>(Your opponent chooses the new Active Pokémon.)</em>",Fx2,1,,,,,,,None,[2] Stampede (20),
505059,Cyclizar - 164/198,Cyclizar 164 198,https://tcgplayer-cdn.tcgplayer.com/product/505059_200w.jpg,3,1840,https://cpt.tcgcsv.com/c236,2023-07-17T18:19:04.69,1,164/198,Promo,Colorless,110,Basic,,"[1] Touring
<br>
Draw 2 cards.",Fx2,,0.1,0.34,1.22,0.28,,Normal,,[3] Speed Attack (100),
505065,Lokix - 021/193,Lokix 021 193,https://tcgplayer-cdn.tcgplayer.com/product/505065_200w.jpg,3,1840,https://cpt.tcgcsv.com/k236,2023-07-17T18:30:39.94,1,021/193,Rare,Grass,120,Stage 1,,"[G] Assaulting Kick (30+)
<br>If this Pokemon evolved from Nymble during your turn, this attack does 100 more damage.",Fx2,1,0.01,0.19,2.0,0.16,,Normal,None,[1G] Speed Attack (70),
505070,Baxcalibur - 060/193,Baxcalibur 060 193,https://tcgplayer-cdn.tcgplayer.com/product/505070_200w.jpg,3,1840,https://cpt.tcgcsv.com/q236,2023-07-17T18:35:07.357,1,060/193,Promo,Water,160,Stage 2,"<strong>Ability — Super Cold</strong>
<br>As often as you like during your turn, you may attach a Basic W Energy card from your hand to 1 of your Pokemon.",[1WW] Buster Tail (130),Mx2,2,0.1,0.26,1.51,0.24,0.15,Normal,None,,
505071,Tinkaton - 105/193,Tinkaton 105 193,https://tcgplayer-cdn.tcgplayer.com/product/505071_200w.jpg,3,1840,https://cpt.tcgcsv.com/r236,2023-07-17T18:37:51.097,1,105/193,Promo,Psychic,140,Stage 2,,,Mx2,2,0.07,0.25,1.3,0.2,,Normal,None,,
515288,Togekiss,Togekiss,https://tcgplayer-cdn.tcgplayer.com/product/515288_200w.jpg,3,1840,https://cpt.tcgcsv.com/N786,2023-09-05T13:03:50.417,1,085/197,Rare,Psychic,150,Stage 2,"<strong>Ability — Precious Gift</strong>
<br>Once during your turn (after your attack), you may draw cards until you have 8 cards in your hand.","[2] Power Cyclone (110)
<br> Move an Energy from this Pokémon to 1 of your Benched Pokémon.",Mx2,0,0.05,0.23,20.0,0.23,,Normal,,,
515290,Toxtricity - 072/197,Toxtricity 072 197,https://tcgplayer-cdn.tcgplayer.com/product/515290_200w.jpg,3,1840,https://cpt.tcgcsv.com/Q786,2026-02-10T20:59:14.023,1,072/197,Rare,Lightning,140,Stage 1,,"[L] Leer <br> 
Flip a coin, if heads your opponent’s Active Pokémon is now Paralyzed.",Fx2,2,0.03,0.18,1.5,0.17,,Normal,None,"[L1] Loud Mix (50+) <br>
 This attack does 30 more damage for each different type of Pokémon on your Bench.",
515291,Palafin - 062/197,Palafin 062 197,https://tcgplayer-cdn.tcgplayer.com/product/515291_200w.jpg,3,1840,https://cpt.tcgcsv.com/R786,2026-02-10T20:44:54.877,1,062/197,Rare,Water,150,Stage 1,,"[W] Jet Punch (30) <br>
This attack also does 30 damage to 1 of your opponent’s Benched Pokemon. (Don’t apply Weakness or Resistance for Benched Pokemon).",Lx2,2,0.01,0.19,4.75,0.19,0.1,Normal,None,"[W][W] Justice Kick (210) <br>
 If this Pokemon didn’t move from the Bench to the Active Spot during this turn, this attack does nothing.",
527882,Forest Seal Stone,Forest Seal Stone,https://tcgplayer-cdn.tcgplayer.com/product/527882_200w.jpg,3,1840,https://cpt.tcgcsv.com/G9f6,2025-11-24T20:16:59.883,0,156/195,Rare,Item,,,"<span style=""color:gold""><strong>VSTAR Power</strong></span>
<br>
The Pokémon V this card is attached to can use the VSTAR Power on this card.
<br>
<strong>Ability — Star Alchemy</strong>
<br>
During your turn, you may search your deck for a card and put it into your hand. Then, shuffle your deck. <em>(You can't use more than 1 VSTAR Power in a game.)</em>
<br><br>
<em>Pokémon Tool</em> — Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached. <br> <em>You may play any number of Item cards during your turn.</em>",,,,0.25,1.1,10.42,1.01,1.0,Normal,,,
528306,Espathra - 081/182 (Non-Holo),Espathra 081 182 Non Holo,https://tcgplayer-cdn.tcgplayer.com/product/528306_200w.jpg,3,1840,https://cpt.tcgcsv.com/8lf6,2023-11-22T14:18:23.633,1,081/182,Rare,Psychic,120,Stage 1,"<strong>Ability — Stance</strong>
<br>When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may prevent all damage from and effects of attacks done to this Pokémon during your opponent's next turn.","[PP] Glittering Eyes (70+)
<br>If Tulip is in your discard pile, this attack does 70 more damage.",Dx2,1,0.04,0.15,0.99,0.14,,Normal,F-30,,
528307,Golisopod - 049/182 (Non-Holo),Golisopod 049 182 Non Holo,https://tcgplayer-cdn.tcgplayer.com/product/528307_200w.jpg,3,1840,https://cpt.tcgcsv.com/9lf6,2025-11-21T21:34:06.937,1,049/182,Rare,Water,140,Stage 1,,"[W] Powerful Cross (20x)
<br>This attack does 20 damage for each card in your opponent’s hand.",Lx2,2,0.02,0.19,5.0,0.18,0.05,Normal,None,[1WW] Waterfall (130),
528308,Aegislash - 134/182 (Non-Holo),Aegislash 134 182 Non Holo,https://tcgplayer-cdn.tcgplayer.com/product/528308_200w.jpg,3,1840,https://cpt.tcgcsv.com/blf6,2023-11-22T14:42:05.777,1,134/182,Rare,Metal,150,Stage 2,"<strong>Ability — Mysterious Shield</strong>
<br>Prevent all damage done to this Pokémon by attacks from your opponent's Pokémon ex and Pokémon V.","[1M] Hard Bashing (120)
<br>This attack's Damage isn't affected by any effects on your opponent's  Active Pokémon.",Fx2,3,0.05,0.23,1.87,0.19,,Normal,G-30,,
528309,Chi-Yu - 029/182 (Non-Holo),Chi Yu 029 182 Non Holo,https://tcgplayer-cdn.tcgplayer.com/product/528309_200w.jpg,3,1840,https://cpt.tcgcsv.com/clf6,2026-02-27T04:20:11.143,1,029/182,Rare,Fire,110,Basic,,"[R] Flare Bringer
<br>Attach up to 2 [R] Energy cards from your discard pile to 1 of your Pokémon.",Wx2,1,0.02,0.17,1.49,0.12,0.08,Normal,None,"[RR] Megafire of Envy (50+)
<br>If any of your Pokémon were Knocked Out by damage from an attack from your opponent's Pokémon during their last turn, this attack does 90 more damage.",
528428,Xatu - 072/182 (Non-Holo),Xatu 072 182 Non Holo,https://tcgplayer-cdn.tcgplayer.com/product/528428_200w.jpg,3,1840,https://cpt.tcgcsv.com/Bnf6,2023-11-22T20:48:13.793,1,072/182,Rare,Psychic,100,Stage 1,"<strong>Ability — Clairvoyant Sense</strong>
<br>Once during your turn, you may attach a Basic [P] Energy card from your hand to 1 of your Benched Pokémon. If you attached Energy to a Pokémon in this way, draw 2 cards.",[2P] Super Psy Bolt (80),Dx2,1,0.01,0.29,999.74,0.26,,Normal,F-30,,
528430,Iron Moth - 028/182 (Non-Holo),Iron Moth 028 182 Non Holo,https://tcgplayer-cdn.tcgplayer.com/product/528430_200w.jpg,3,1840,https://cpt.tcgcsv.com/Dnf6,2025-11-29T07:43:46.303,1,028/182,Rare,Fire,130,Basic,"<strong>Ability — Thermal Reactor</strong>
<br>Once during your turn, when this Pokemon moves from your Bench to the Active Spot, you may move any amount of R Energy from your other Pokemon on it.","[1RR] Heat Ray (120)
<br>During your next turn, this Pokemon can't use Heat Ray.",Wx2,2,0.1,0.2,1.49,0.18,0.15,Normal,None,,
530139,Lightning Energy (Ruby & Sapphire),Lightning Energy Ruby and Sapphire,https://tcgplayer-cdn.tcgplayer.com/product/530139_200w.jpg,3,1840,https://cpt.tcgcsv.com/P3g6,2023-12-07T16:35:42.393,0,,Common,Basic Energy,,,,,,,0.15,0.18,0.2,,,Normal,,,
543956,Feraligatr - 041/162,Feraligatr 041 162,https://tcgplayer-cdn.tcgplayer.com/product/543956_200w.jpg,3,1840,https://cpt.tcgcsv.com/8Cm6,2024-08-28T19:21:06.027,1,041/162,Rare,Water,180,Stage 2,"<strong>Ability—Torrential Heart</strong><br>
Once during your turn, you may put 5 damage counters on this Pokémon. If you do, attacks used by this Pokémon do 120 more damage to your opponent's Active Pokémon during this turn (before applying Weakness and Resistance).","[W][W] Giant Wave (160)
This Pokémon can't use Giant Wave during your next turn.",Lx2,3,0.02,0.25,1.25,0.25,,Normal,None,,
543957,Koraidon - 119/162,Koraidon 119 162,https://tcgplayer-cdn.tcgplayer.com/product/543957_200w.jpg,3,1840,https://cpt.tcgcsv.com/9Cm6,2024-03-25T13:11:55.393,1,119/162,Rare,Dragon,140,Basic,,"[F][C] Primeval Battering (30x) 
This attack does 30 damage for each of your Ancient Pokémon in play.",None,2,0.02,0.19,1.25,0.15,,Normal,None,"[F][F][C] Shred (130) 
This attack's damage isn't affected by any effects on your opponent's Active Pokémon.",
543958,Flutter Mane - 078/162,Flutter Mane 078 162,https://tcgplayer-cdn.tcgplayer.com/product/543958_200w.jpg,3,1840,https://cpt.tcgcsv.com/bCm6,2024-05-12T15:11:13.93,1,078/162,Rare,Psychic,90,Basic,"<strong>Ability—Midnight Fluttering</strong><br>
As long as this Pokémon is in the Active Spot, your opponent's Active Pokémon has no Abilities, except for Midnight Fluttering.","[C][C][C] Hex Hurl (90) 
Put 2 damage counters on your opponent's Benched Pokémon in any way you like.",Mx2,1,0.01,0.18,19.5,0.15,0.25,Normal,None,,
543959,Relicanth - 084/162,Relicanth 084 162,https://tcgplayer-cdn.tcgplayer.com/product/543959_200w.jpg,3,1840,https://cpt.tcgcsv.com/cCm6,2024-03-25T13:14:00.237,1,084/162,Rare,Fighting,100,Basic,"<strong>Ability—Memory Dive</strong><br>
Each of your evolved Pokémon can use any attack from its previous Evolutions. (You still need the necessary Energy to use each attack.)",[R][C] Razor Fin (30),Gx2,1,0.15,0.29,0.99,0.28,,Normal,None,,
543960,Miraidon - 121/162,Miraidon 121 162,https://tcgplayer-cdn.tcgplayer.com/product/543960_200w.jpg,3,1840,https://cpt.tcgcsv.com/dCm6,2025-12-02T04:30:09.497,1,121/162,Rare,Dragon,110,Basic,,"[C] Peak Accelerating (40) 
Search your deck for up to 2 Basic Energy cards and attach them to your Future Pokémon in any way you like. Then, shuffle your deck.",None,2,0.01,0.2,1.37,0.19,0.1,Normal,None,[L][L][P] Sparking Strike (160),
543961,Iron Thorns - 062/162,Iron Thorns 062 162,https://tcgplayer-cdn.tcgplayer.com/product/543961_200w.jpg,3,1840,https://cpt.tcgcsv.com/fCm6,2024-03-25T13:15:55.407,1,062/162,Rare,Lightning,140,Basic,,"[L][C] Destro-Press (70x) 
Reveal the top 5 cards of your deck. This attack does 70 damage times for each Future card you find there. Then, discard the revealed Future cards and shuffle the other cards back into your deck.",Fx2,3,0.05,0.2,2.0,0.19,,Normal,None,[L][L][L][C] Megaton Lariat (140),
546428,Arboliva - 023/198,Arboliva 023 198,https://tcgplayer-cdn.tcgplayer.com/product/546428_200w.jpg,3,1840,https://cpt.tcgcsv.com/BBn6,2024-04-11T12:41:44.387,0,023/198,Rare,Grass,150,Stage 2,"<strong>Ability — Fill Oil</strong>
<br>When you play this Pokémon from your hand to evolve one of your Pokémon during your turn, you may heal all damage from 1 of your Pokémon.",[1GG] Solar Beam (150),Rx2,2,0.15,1.16,2.15,1.17,,Normal,None,,
547649,Lokix - 122/182,Lokix 122 182,https://tcgplayer-cdn.tcgplayer.com/product/547649_200w.jpg,3,1840,https://cpt.tcgcsv.com/_3p6,2024-04-22T12:44:53.74,1,122/182,Rare,Darkness,120,Stage 1,,"[D] Bounce (30)
<br>Switch this Pokémon with 1 of your Benched Pokémon.",Gx2,1,0.15,0.23,0.36,0.24,,Normal,None,"[DD] Punishing Kick (10+)
<br>This attack does 40 more damage for each damage counter on your opponent’s Active Pokémon.",
547650,Morpeko - 121/182,Morpeko 121 182,https://tcgplayer-cdn.tcgplayer.com/product/547650_200w.jpg,3,1840,https://cpt.tcgcsv.com/05p6,2024-04-22T12:31:43.927,1,121/182,Rare,Darkness,70,Basic,"<strong>Ability — In a Hungry Hurry</strong>
<br> If this Pokémon has no Energy attached, it has no Retreat Cost.","[DD] Energizer Wheel (70)
<br>Move 2 D Energy from this Pokémon to 1 of your Benched Pokémon.",Gx2,1,0.59,0.82,10.0,0.83,,Normal,None,,
