productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extResistance,extAttack3
88821,Roselia,Roselia,https://tcgplayer-cdn.tcgplayer.com/product/88821_200w.jpg,3,1369,https://cpt.tcgcsv.com/rxK,2023-11-07T21:11:43.4,1,72/100,Common,Psychic,70,Basic,,[1] Headbutt (10),"[1P] Petal Spikes (20)
<br>
Flip a coin. If heads, the Defending Pokémon is now Asleep and Poisoned. If Budew is anywhere under Roselia, the Defending Pokémon is now Asleep and Poisoned.",R+10,1,0.1,0.29,5.0,0.34,,Normal,,
88821,Roselia,Roselia,https://tcgplayer-cdn.tcgplayer.com/product/88821_200w.jpg,3,1369,https://cpt.tcgcsv.com/rxK,2023-11-07T21:11:43.4,1,72/100,Common,Psychic,70,Basic,,[1] Headbutt (10),"[1P] Petal Spikes (20)
<br>
Flip a coin. If heads, the Defending Pokémon is now Asleep and Poisoned. If Budew is anywhere under Roselia, the Defending Pokémon is now Asleep and Poisoned.",R+10,1,0.64,1.99,20.0,0.63,,Reverse Holofoil,,
88828,Roserade,Roserade,https://tcgplayer-cdn.tcgplayer.com/product/88828_200w.jpg,3,1369,https://cpt.tcgcsv.com/BxK,2023-11-07T20:59:26.143,1,23/100,Rare,Psychic,90,Stage 1,"<strong>Poké-BODY — Hidden Poison</strong>
<br>
If Roserade is your Active Pokémon and is damaged by an opponent's attack <em>(even if Roserade is Knocked Out)</em>, the Defending Pokémon is now Poisoned.","[2] Bowed Whip
<br>
Choose 1 of your opponent's Pokémon. This attack does 30 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> Flip a coin. If heads, discard an Energy card attached to that Pokémon.","[1PP] Deep Poison (50+)
<br>
If the Defending Pokémon is Poisoned, this attack does 50 damage plus 30 more damage.",R+20,1,0.7,1.16,5.0,1.25,,Normal,,
88828,Roserade,Roserade,https://tcgplayer-cdn.tcgplayer.com/product/88828_200w.jpg,3,1369,https://cpt.tcgcsv.com/BxK,2023-11-07T20:59:26.143,1,23/100,Rare,Psychic,90,Stage 1,"<strong>Poké-BODY — Hidden Poison</strong>
<br>
If Roserade is your Active Pokémon and is damaged by an opponent's attack <em>(even if Roserade is Knocked Out)</em>, the Defending Pokémon is now Poisoned.","[2] Bowed Whip
<br>
Choose 1 of your opponent's Pokémon. This attack does 30 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> Flip a coin. If heads, discard an Energy card attached to that Pokémon.","[1PP] Deep Poison (50+)
<br>
If the Defending Pokémon is Poisoned, this attack does 50 damage plus 30 more damage.",R+20,1,1.2,2.87,7.99,7.99,,Reverse Holofoil,,
88853,Sableye,Sableye,https://tcgplayer-cdn.tcgplayer.com/product/88853_200w.jpg,3,1369,https://cpt.tcgcsv.com/5zK,2023-11-07T21:05:23.953,1,48/100,Uncommon,Darkness,60,Basic,"<strong>Poké-BODY — Overeager</strong>
<br>
If Sableye is your Active Pokémon at the beginning of the game, you go first. (If each player's Active Pokémon has the Overeager Poké-Body, this power does nothing.)","[0] Impersonate
<br>
Search your deck for a Supporter card and discard it. Shuffle your deck afterward. Then, use the effect of that card as the effect of this attack.","[D] Overconfident (10)
<br>
If the Defending Pokémon has fewer remaining HP than Sableye, this attack's damage is 40.",,1,3.31,4.9,7.5,4.94,,Normal,C-20,
88853,Sableye,Sableye,https://tcgplayer-cdn.tcgplayer.com/product/88853_200w.jpg,3,1369,https://cpt.tcgcsv.com/5zK,2023-11-07T21:05:23.953,1,48/100,Uncommon,Darkness,60,Basic,"<strong>Poké-BODY — Overeager</strong>
<br>
If Sableye is your Active Pokémon at the beginning of the game, you go first. (If each player's Active Pokémon has the Overeager Poké-Body, this power does nothing.)","[0] Impersonate
<br>
Search your deck for a Supporter card and discard it. Shuffle your deck afterward. Then, use the effect of that card as the effect of this attack.","[D] Overconfident (10)
<br>
If the Defending Pokémon has fewer remaining HP than Sableye, this attack's damage is 40.",,1,4.84,6.75,9.99,8.39,,Reverse Holofoil,C-20,
88898,Salamence,Salamence,https://tcgplayer-cdn.tcgplayer.com/product/88898_200w.jpg,3,1369,https://cpt.tcgcsv.com/-zK,2023-11-07T20:59:35.497,1,24/100,Rare,Colorless,140,Stage 2,"<strong>Poké-BODY — Battle Rush</strong>
<br>
If your opponent has any Pokémon in play that has maximum HP of 120 or more, ignore all Colorless Energy necessary to use Salamence's attacks.",[1R] Combustion (50),"[2RW] Steam Twister (120)
<br>
Discard a Fire Energy and a Water Energy attached to Salamence.",C+30,3,1.49,3.58,19.0,2.17,,Normal,F-20,
88898,Salamence,Salamence,https://tcgplayer-cdn.tcgplayer.com/product/88898_200w.jpg,3,1369,https://cpt.tcgcsv.com/-zK,2023-11-07T20:59:35.497,1,24/100,Rare,Colorless,140,Stage 2,"<strong>Poké-BODY — Battle Rush</strong>
<br>
If your opponent has any Pokémon in play that has maximum HP of 120 or more, ignore all Colorless Energy necessary to use Salamence's attacks.",[1R] Combustion (50),"[2RW] Steam Twister (120)
<br>
Discard a Fire Energy and a Water Energy attached to Salamence.",C+30,3,7.01,9.0,22.18,19.5,,Reverse Holofoil,F-20,
88950,Sceptile,Sceptile,https://tcgplayer-cdn.tcgplayer.com/product/88950_200w.jpg,3,1369,https://cpt.tcgcsv.com/0CK,2023-11-07T20:57:29.05,1,10/100,Holo Rare,Grass,110,Stage 2,"<strong>Poké-POWER — Energy Trans</strong>
<br>
As often as you like during your turn <em>(before your attack)</em>, move a Grass Energy card attached to 1 of your Pokémon to another of your Pokémon. This power can't be used if Sceptile is affected by a Special Condition.","[2] Poison Leaf (40)
<br>
The Defending Pokémon is now Poisoned.","[2GG] Slice Drain (60)
<br>
Remove 2 damage counters from Sceptile.",R+30,1,11.99,20.67,25.11,16.51,,Holofoil,W-20,
88950,Sceptile,Sceptile,https://tcgplayer-cdn.tcgplayer.com/product/88950_200w.jpg,3,1369,https://cpt.tcgcsv.com/0CK,2023-11-07T20:57:29.05,1,10/100,Holo Rare,Grass,110,Stage 2,"<strong>Poké-POWER — Energy Trans</strong>
<br>
As often as you like during your turn <em>(before your attack)</em>, move a Grass Energy card attached to 1 of your Pokémon to another of your Pokémon. This power can't be used if Sceptile is affected by a Special Condition.","[2] Poison Leaf (40)
<br>
The Defending Pokémon is now Poisoned.","[2GG] Slice Drain (60)
<br>
Remove 2 damage counters from Sceptile.",R+30,1,6.15,6.77,11.99,8.39,,Reverse Holofoil,W-20,
88962,Scizor,Scizor,https://tcgplayer-cdn.tcgplayer.com/product/88962_200w.jpg,3,1369,https://cpt.tcgcsv.com/gCK,2023-11-07T21:00:19.69,1,25/100,Rare,Grass,100,Stage 1,"<strong>Poké-BODY — Honeycomb Defender</strong>
<br>
If Scizor has 6 or more damage counters on it, any damage done to Scizor by attacks is reduced by 40 <em>(after applying Weakness and Resistance)</em>.","[2] Accelerate (30)
<br>
If the Defending Pokémon is Knocked Out by this attack, prevent all effects of an attack, including damage, done to Scizor during your opponent's next turn.","[GG] Pound Down (40+)
<br>
If you don't have any Pokémon with any Poké-Powers in play, this attack does 40 damage plus 30 more damage.",R+20,1,2.37,7.5,15.0,4.21,,Normal,,
88962,Scizor,Scizor,https://tcgplayer-cdn.tcgplayer.com/product/88962_200w.jpg,3,1369,https://cpt.tcgcsv.com/gCK,2023-11-07T21:00:19.69,1,25/100,Rare,Grass,100,Stage 1,"<strong>Poké-BODY — Honeycomb Defender</strong>
<br>
If Scizor has 6 or more damage counters on it, any damage done to Scizor by attacks is reduced by 40 <em>(after applying Weakness and Resistance)</em>.","[2] Accelerate (30)
<br>
If the Defending Pokémon is Knocked Out by this attack, prevent all effects of an attack, including damage, done to Scizor during your opponent's next turn.","[GG] Pound Down (40+)
<br>
If you don't have any Pokémon with any Poké-Powers in play, this attack does 40 damage plus 30 more damage.",R+20,1,15.0,17.99,19.99,18.88,,Reverse Holofoil,,
89001,Scyther,Scyther,https://tcgplayer-cdn.tcgplayer.com/product/89001_200w.jpg,3,1369,https://cpt.tcgcsv.com/2DK,2023-11-07T21:05:32.04,1,49/100,Uncommon,Grass,60,Basic,,"[1] Swords Dance
<br>
During your next turn, Scyther's Slashing Strike attack's base damage is 60.","[1G] Slashing Strike (30)
<br>
During your next turn, Scyther can't use Slashing Strike.",R+10,,0.35,0.82,96.95,0.95,96.95,Normal,F-20,
89001,Scyther,Scyther,https://tcgplayer-cdn.tcgplayer.com/product/89001_200w.jpg,3,1369,https://cpt.tcgcsv.com/2DK,2023-11-07T21:05:32.04,1,49/100,Uncommon,Grass,60,Basic,,"[1] Swords Dance
<br>
During your next turn, Scyther's Slashing Strike attack's base damage is 60.","[1G] Slashing Strike (30)
<br>
During your next turn, Scyther can't use Slashing Strike.",R+10,,4.38,8.0,8.89,8.63,,Reverse Holofoil,F-20,
89128,Shelgon,Shelgon,https://tcgplayer-cdn.tcgplayer.com/product/89128_200w.jpg,3,1369,https://cpt.tcgcsv.com/BGK,2023-11-07T21:05:42.72,1,50/100,Uncommon,Colorless,90,Stage 1,,"[2] Body Slam (20)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",[3] Rollout (50),C+20,2,0.5,1.19,3.5,1.06,,Normal,F-20,
89128,Shelgon,Shelgon,https://tcgplayer-cdn.tcgplayer.com/product/89128_200w.jpg,3,1369,https://cpt.tcgcsv.com/BGK,2023-11-07T21:05:42.72,1,50/100,Uncommon,Colorless,90,Stage 1,,"[2] Body Slam (20)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",[3] Rollout (50),C+20,2,3.25,4.37,6.24,4.21,,Reverse Holofoil,F-20,
89241,Skarmory,Skarmory,https://tcgplayer-cdn.tcgplayer.com/product/89241_200w.jpg,3,1369,https://cpt.tcgcsv.com/RJK,2023-11-07T21:05:53.617,1,51/100,Uncommon,Metal,80,Basic,,"[M] Quick Attack (10+)
<br>
Flip a coin. If heads, this attack does 10 damage plus 20 more damage.","[2M] Mach Blade
<br>
Flip a coin. If heads, this attack does 50 damage to 1 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",L+20,1,0.19,0.34,1.5,0.33,,Normal,F-20,
89241,Skarmory,Skarmory,https://tcgplayer-cdn.tcgplayer.com/product/89241_200w.jpg,3,1369,https://cpt.tcgcsv.com/RJK,2023-11-07T21:05:53.617,1,51/100,Uncommon,Metal,80,Basic,,"[M] Quick Attack (10+)
<br>
Flip a coin. If heads, this attack does 10 damage plus 20 more damage.","[2M] Mach Blade
<br>
Flip a coin. If heads, this attack does 50 damage to 1 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",L+20,1,0.54,1.49,10.0,1.8,,Reverse Holofoil,F-20,
89274,Skorupi,Skorupi,https://tcgplayer-cdn.tcgplayer.com/product/89274_200w.jpg,3,1369,https://cpt.tcgcsv.com/vKK,2023-11-07T21:11:52.373,1,73/100,Common,Grass,60,Basic,,"[1] Stalk (10)
<br>
The Defending Pokémon can't retreat during your opponent's next turn.","[1G] Dangerous Claw (20)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed. If tails, the Defending Pokémon is now Poisoned.",P+10,2,0.15,0.4,5.0,0.44,,Normal,,
89274,Skorupi,Skorupi,https://tcgplayer-cdn.tcgplayer.com/product/89274_200w.jpg,3,1369,https://cpt.tcgcsv.com/vKK,2023-11-07T21:11:52.373,1,73/100,Common,Grass,60,Basic,,"[1] Stalk (10)
<br>
The Defending Pokémon can't retreat during your opponent's next turn.","[1G] Dangerous Claw (20)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed. If tails, the Defending Pokémon is now Poisoned.",P+10,2,3.17,3.6,5.5,6.0,,Reverse Holofoil,,
89280,Skuntank,Skuntank,https://tcgplayer-cdn.tcgplayer.com/product/89280_200w.jpg,3,1369,https://cpt.tcgcsv.com/DKK,2025-11-12T00:04:49.493,1,26/100,Rare,Darkness,100,Stage 1,"<strong>Poké-POWER — Evolutionary Gas</strong>
<br>
Once during your turn <em>(before your attack)</em>, when you play Skuntank from your hand to evolve 1 of your Active Pokémon, you may choose 1 of the Defending Pokémon. If that Pokémon tries to attack during your opponent's next turn, that attack does nothing.","[2] Poison Claws (20)
<br>
The Defending Pokémon is now Poisoned.","[2D] Plunder (60)
<br>
Before doing damage, discard all Trainer cards attached to the Defending Pokémon.",F+20,2,0.18,0.5,1.5,0.56,0.66,Normal,P-20,
89280,Skuntank,Skuntank,https://tcgplayer-cdn.tcgplayer.com/product/89280_200w.jpg,3,1369,https://cpt.tcgcsv.com/DKK,2025-11-12T00:04:49.493,1,26/100,Rare,Darkness,100,Stage 1,"<strong>Poké-POWER — Evolutionary Gas</strong>
<br>
Once during your turn <em>(before your attack)</em>, when you play Skuntank from your hand to evolve 1 of your Active Pokémon, you may choose 1 of the Defending Pokémon. If that Pokémon tries to attack during your opponent's next turn, that attack does nothing.","[2] Poison Claws (20)
<br>
The Defending Pokémon is now Poisoned.","[2D] Plunder (60)
<br>
Before doing damage, discard all Trainer cards attached to the Defending Pokémon.",F+20,2,0.74,1.02,3.55,1.11,,Reverse Holofoil,P-20,
89406,Snover,Snover,https://tcgplayer-cdn.tcgplayer.com/product/89406_200w.jpg,3,1369,https://cpt.tcgcsv.com/8NK,2023-11-07T21:12:01.077,1,74/100,Common,Water,50,Basic,,"[1] Hide
<br>
Flip a coin. If heads, prevent all effects of an attack, including damage, done to Snover during your opponent's next turn.","[W] Powder Snow (10)
<br>
The Defending Pokémon is now Asleep.",R+10,1,0.07,0.25,2.31,0.24,0.13,Normal,,
89406,Snover,Snover,https://tcgplayer-cdn.tcgplayer.com/product/89406_200w.jpg,3,1369,https://cpt.tcgcsv.com/8NK,2023-11-07T21:12:01.077,1,74/100,Common,Water,50,Basic,,"[1] Hide
<br>
Flip a coin. If heads, prevent all effects of an attack, including damage, done to Snover during your opponent's next turn.","[W] Powder Snow (10)
<br>
The Defending Pokémon is now Asleep.",R+10,1,1.0,2.97,4.99,1.65,1.17,Reverse Holofoil,,
89509,Staraptor,Staraptor,https://tcgplayer-cdn.tcgplayer.com/product/89509_200w.jpg,3,1369,https://cpt.tcgcsv.com/cQK,2023-11-07T21:00:39.597,1,27/100,Rare,Colorless,120,Stage 2,"<strong>Poké-BODY — Protect Wing</strong>
<br>
As long as Staraptor is your Active Pokémon, any damage done by attacks from your opponent's Stage 2 Evolved Pokémon is reduced by 20 <em>(after applying Weakness and Resistance)</em>.","[1] Strong Breeze
<br>
Flip a coin. If heads, put 1 of your opponent's Benched Pokémon and all cards attached to it on top of your opponent's deck. Your opponent shuffles his or her deck afterward.","[3] Clutch (60)
<br>
The Defending Pokémon can't retreat during your opponent's next turn.",L+30,,0.38,1.0,4.0,1.16,,Normal,F-20,
89509,Staraptor,Staraptor,https://tcgplayer-cdn.tcgplayer.com/product/89509_200w.jpg,3,1369,https://cpt.tcgcsv.com/cQK,2023-11-07T21:00:39.597,1,27/100,Rare,Colorless,120,Stage 2,"<strong>Poké-BODY — Protect Wing</strong>
<br>
As long as Staraptor is your Active Pokémon, any damage done by attacks from your opponent's Stage 2 Evolved Pokémon is reduced by 20 <em>(after applying Weakness and Resistance)</em>.","[1] Strong Breeze
<br>
Flip a coin. If heads, put 1 of your opponent's Benched Pokémon and all cards attached to it on top of your opponent's deck. Your opponent shuffles his or her deck afterward.","[3] Clutch (60)
<br>
The Defending Pokémon can't retreat during your opponent's next turn.",L+30,,2.18,5.64,8.79,6.99,,Reverse Holofoil,F-20,
89516,Staravia,Staravia,https://tcgplayer-cdn.tcgplayer.com/product/89516_200w.jpg,3,1369,https://cpt.tcgcsv.com/lQK,2023-11-07T21:06:04.337,1,52/100,Uncommon,Colorless,70,Stage 1,,[2] Wing Attack (30),"[3] Shot Air (20)
<br>
Does 30 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",L+20,,0.15,0.31,5.22,0.33,,Normal,F-20,
89516,Staravia,Staravia,https://tcgplayer-cdn.tcgplayer.com/product/89516_200w.jpg,3,1369,https://cpt.tcgcsv.com/lQK,2023-11-07T21:06:04.337,1,52/100,Uncommon,Colorless,70,Stage 1,,[2] Wing Attack (30),"[3] Shot Air (20)
<br>
Does 30 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",L+20,,0.39,0.9,2.99,0.91,,Reverse Holofoil,F-20,
89524,Starly,Starly,https://tcgplayer-cdn.tcgplayer.com/product/89524_200w.jpg,3,1369,https://cpt.tcgcsv.com/vQK,2023-11-07T21:12:10.237,1,75/100,Common,Colorless,50,Basic,,"[1] Sand Attack
<br>
If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin.  If tails, that attack does nothing.","[1] Double Stab (10x)
<br>
Flip 2 coins. This attack does 10 damage times the number of heads.",L+10,1,0.09,0.25,5.0,0.21,,Normal,F-20,
89524,Starly,Starly,https://tcgplayer-cdn.tcgplayer.com/product/89524_200w.jpg,3,1369,https://cpt.tcgcsv.com/vQK,2023-11-07T21:12:10.237,1,75/100,Common,Colorless,50,Basic,,"[1] Sand Attack
<br>
If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin.  If tails, that attack does nothing.","[1] Double Stab (10x)
<br>
Flip 2 coins. This attack does 10 damage times the number of heads.",L+10,1,0.5,1.0,1.79,0.83,,Reverse Holofoil,F-20,
89562,Steelix,Steelix,https://tcgplayer-cdn.tcgplayer.com/product/89562_200w.jpg,3,1369,https://cpt.tcgcsv.com/gRK,2023-11-07T21:00:48.347,1,28/100,Rare,Metal,130,Stage 1,,"[1] Outbreak Power
<br>
Choose a number of your opponent's Pokémon up to the amount of Energy attached to Steelix. This attack does 20 damage to each of them. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[2MM] Iron Tail (100x)
<br>
Flip a coin until you get heads. This attack does 100 damage times the number of heads.",R+30,4,1.28,3.0,8.97,3.07,,Normal,P-20,
89562,Steelix,Steelix,https://tcgplayer-cdn.tcgplayer.com/product/89562_200w.jpg,3,1369,https://cpt.tcgcsv.com/gRK,2023-11-07T21:00:48.347,1,28/100,Rare,Metal,130,Stage 1,,"[1] Outbreak Power
<br>
Choose a number of your opponent's Pokémon up to the amount of Energy attached to Steelix. This attack does 20 damage to each of them. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[2MM] Iron Tail (100x)
<br>
Flip a coin until you get heads. This attack does 100 damage times the number of heads.",R+30,4,6.82,7.69,24.0,6.5,,Reverse Holofoil,P-20,
89586,Stunky,Stunky,https://tcgplayer-cdn.tcgplayer.com/product/89586_200w.jpg,3,1369,https://cpt.tcgcsv.com/LRK,2023-11-07T21:12:19.46,1,76/100,Common,Darkness,60,Basic,,"[D] Gnaw and Run (10)
<br>
Switch Stunky with 1 of your Benched Pokémon.","[2] Double Scratch (20x)
<br>
Flip 2 coins. This attack does 20 damage times the number of heads.",F+10,1,0.15,0.42,5.0,0.53,,Normal,P-20,
89586,Stunky,Stunky,https://tcgplayer-cdn.tcgplayer.com/product/89586_200w.jpg,3,1369,https://cpt.tcgcsv.com/LRK,2023-11-07T21:12:19.46,1,76/100,Common,Darkness,60,Basic,,"[D] Gnaw and Run (10)
<br>
Switch Stunky with 1 of your Benched Pokémon.","[2] Double Scratch (20x)
<br>
Flip 2 coins. This attack does 20 damage times the number of heads.",F+10,1,4.53,7.67,18.0,7.67,,Reverse Holofoil,P-20,
89704,Swinub,Swinub,https://tcgplayer-cdn.tcgplayer.com/product/89704_200w.jpg,3,1369,https://cpt.tcgcsv.com/6VK,2023-11-07T21:12:28.543,1,77/100,Common,Fighting,50,Basic,,"[W] Freezing Breath
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed. If tails, the Defending Pokémon is now Asleep.","[F] Take Down (20)
<br>
Flip a coin. If tails, Swinub does 10 damage to itself.",G+10,1,0.2,0.38,19.5,0.45,0.25,Normal,L-20,
89704,Swinub,Swinub,https://tcgplayer-cdn.tcgplayer.com/product/89704_200w.jpg,3,1369,https://cpt.tcgcsv.com/6VK,2023-11-07T21:12:28.543,1,77/100,Common,Fighting,50,Basic,,"[W] Freezing Breath
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed. If tails, the Defending Pokémon is now Asleep.","[F] Take Down (20)
<br>
Flip a coin. If tails, Swinub does 10 damage to itself.",G+10,1,3.15,4.39,15.0,3.31,,Reverse Holofoil,L-20,
89717,Switch,Switch,https://tcgplayer-cdn.tcgplayer.com/product/89717_200w.jpg,3,1369,https://cpt.tcgcsv.com/mVK,2025-11-12T00:07:44.717,1,93/100,Common,Trainer,,,Switch 1 of your Active Pokémon with 1 of your Benched Pokémon,,,,,0.02,0.35,5.0,0.44,0.75,Normal,,
89717,Switch,Switch,https://tcgplayer-cdn.tcgplayer.com/product/89717_200w.jpg,3,1369,https://cpt.tcgcsv.com/mVK,2025-11-12T00:07:44.717,1,93/100,Common,Trainer,,,Switch 1 of your Active Pokémon with 1 of your Benched Pokémon,,,,,0.1,0.85,1.6,2.05,,Reverse Holofoil,,
89745,Tangela,Tangela,https://tcgplayer-cdn.tcgplayer.com/product/89745_200w.jpg,3,1369,https://cpt.tcgcsv.com/WVK,2023-11-07T21:12:37.16,1,78/100,Common,Grass,70,Basic,,"[1] Ingrain
<br>
Flip a coin. If tails, this attack does nothing. If heads, search your deck for a Grass Energy card and attach it to Tangela. Shuffle your deck afterward. If you do, prevent all effects of an attack, including damage, done to Tangela during your opponent's next turn.","[1G] Tickle (20)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",R+10,1,0.1,0.3,4.99,0.33,0.25,Normal,W-20,
89745,Tangela,Tangela,https://tcgplayer-cdn.tcgplayer.com/product/89745_200w.jpg,3,1369,https://cpt.tcgcsv.com/WVK,2023-11-07T21:12:37.16,1,78/100,Common,Grass,70,Basic,,"[1] Ingrain
<br>
Flip a coin. If tails, this attack does nothing. If heads, search your deck for a Grass Energy card and attach it to Tangela. Shuffle your deck afterward. If you do, prevent all effects of an attack, including damage, done to Tangela during your opponent's next turn.","[1G] Tickle (20)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",R+10,1,0.5,2.84,3.59,3.28,3.59,Reverse Holofoil,W-20,
89752,Tangrowth,Tangrowth,https://tcgplayer-cdn.tcgplayer.com/product/89752_200w.jpg,3,1369,https://cpt.tcgcsv.com/3WK,2023-11-07T21:00:57.93,1,29/100,Rare,Grass,110,Stage 1,"<strong>Poké-BODY — Green Renewal</strong>
<br>
Remove 1 damage counter from Tangrowth between turns.","[1G] Green Acid (20)
<br>
Flip 2 coins. If the first coin is heads, the Defending Pokémon is now Confused. If the second coin is heads, the Defending Pokémon Is now Poisoned.","[2GG] Reaching Vine (60)
<br>
Does 20 damage to 2 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",R+30,3,0.45,0.8,5.0,0.94,,Normal,W-20,
89752,Tangrowth,Tangrowth,https://tcgplayer-cdn.tcgplayer.com/product/89752_200w.jpg,3,1369,https://cpt.tcgcsv.com/3WK,2023-11-07T21:00:57.93,1,29/100,Rare,Grass,110,Stage 1,"<strong>Poké-BODY — Green Renewal</strong>
<br>
Remove 1 damage counter from Tangrowth between turns.","[1G] Green Acid (20)
<br>
Flip 2 coins. If the first coin is heads, the Defending Pokémon is now Confused. If the second coin is heads, the Defending Pokémon Is now Poisoned.","[2GG] Reaching Vine (60)
<br>
Does 20 damage to 2 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",R+30,3,1.5,2.63,4.44,2.57,,Reverse Holofoil,W-20,
89985,Torterra,Torterra,https://tcgplayer-cdn.tcgplayer.com/product/89985_200w.jpg,3,1369,https://cpt.tcgcsv.com/K_K,2023-11-07T20:57:37.553,1,11/100,Holo Rare,Fighting,140,Stage 2,"<strong>Poké-POWER — Sunshine Song</strong>
<br>
Once during your turn <em>(before your attack)</em>, when you play Torterra from your hand to evolve 1 of your Pokémon, you may choose as many of your Grass Pokémon in play as you like. For each Grass Pokémon you choose, search your deck for an Evolution card that evolves from that Pokémon and evolve it. Shuffle your deck afterward.","[2] Crash Impact (60)
<br>
Torterra does 20 damage to itself. Your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon, if any.","[2GG] Land Shake (80)
<br>
During your opponent's turn, when your opponent puts a Basic Pokémon from his or her hand onto his or her Bench, put 2 damage counters on that Pokémon.",W+30,4,6.74,12.29,19.99,12.36,,Holofoil,L-20,
89985,Torterra,Torterra,https://tcgplayer-cdn.tcgplayer.com/product/89985_200w.jpg,3,1369,https://cpt.tcgcsv.com/K_K,2023-11-07T20:57:37.553,1,11/100,Holo Rare,Fighting,140,Stage 2,"<strong>Poké-POWER — Sunshine Song</strong>
<br>
Once during your turn <em>(before your attack)</em>, when you play Torterra from your hand to evolve 1 of your Pokémon, you may choose as many of your Grass Pokémon in play as you like. For each Grass Pokémon you choose, search your deck for an Evolution card that evolves from that Pokémon and evolve it. Shuffle your deck afterward.","[2] Crash Impact (60)
<br>
Torterra does 20 damage to itself. Your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon, if any.","[2GG] Land Shake (80)
<br>
During your opponent's turn, when your opponent puts a Basic Pokémon from his or her hand onto his or her Bench, put 2 damage counters on that Pokémon.",W+30,4,5.49,10.0,10.5,16.04,,Reverse Holofoil,L-20,
90040,Treecko,Treecko,https://tcgplayer-cdn.tcgplayer.com/product/90040_200w.jpg,3,1369,https://cpt.tcgcsv.com/Q0L,2023-11-07T21:12:45.033,1,79/100,Common,Grass,50,Basic,,"[1] Call for Friends
<br>
Search your deck for a Basic Pokémon, show it to your opponent, and put it into your hand. Shuffle your deck afterward.","[G] Poison Breath
<br>
Flip a coin. If heads, the Defending Pokémon is now Poisoned.",R+10,1,0.12,0.38,2.5,0.43,,Normal,W-20,
90040,Treecko,Treecko,https://tcgplayer-cdn.tcgplayer.com/product/90040_200w.jpg,3,1369,https://cpt.tcgcsv.com/Q0L,2023-11-07T21:12:45.033,1,79/100,Common,Grass,50,Basic,,"[1] Call for Friends
<br>
Search your deck for a Basic Pokémon, show it to your opponent, and put it into your hand. Shuffle your deck afterward.","[G] Poison Breath
<br>
Flip a coin. If heads, the Defending Pokémon is now Poisoned.",R+10,1,2.0,3.48,7.66,5.46,,Reverse Holofoil,W-20,
90120,Tyranitar,Tyranitar,https://tcgplayer-cdn.tcgplayer.com/product/90120_200w.jpg,3,1369,https://cpt.tcgcsv.com/q3L,2023-11-07T21:01:08.103,1,30/100,Rare,Darkness,140,Stage 2,"<strong>Poké-BODY — Darkness Drive</strong>
<br>
After your opponent's Pokémon uses a Poké-Power, you may search your discard pile for a basic Darkness Energy card and attach it to Tyranitar.","[2] Grind (20x)
<br>
Does 20 damage times the amount of Energy attached to Tyranitar.","[DDDDD] Spinning Tail
<br>
This attack does 30 damage to each of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",F+30,4,3.09,6.38,25.0,7.38,,Normal,P-20,
