productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extResistance,extAttack3,extAttack4
277679,Dragonite GX - SM156,Dragonite GX SM156,https://tcgplayer-cdn.tcgplayer.com/product/277679_200w.jpg,3,1528,https://cpt.tcgcsv.com/C5f3,2022-10-12T19:36:23.363,1,SM156,Promo,Dragon,250,Stage 2,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>",[L] Dragon Claw (70),"[2WL] Giga Impact (200)
<br>This Pokémon can't attack during your next turn.",Yx2,3,,,,,,,,"<span style=""color:Teal""><strong>[3] Dragonporter GX</strong>
<br>Put 3 Dragon Pokémon from your discard pile onto your Bench. <em>(You can't use more than 1 GX attack in a game.)</em></span>",
279028,Alolan Exeggutor V - SWSH225,Alolan Exeggutor V SWSH225,https://tcgplayer-cdn.tcgplayer.com/product/279028_200w.jpg,3,1528,https://cpt.tcgcsv.com/BDf3,2023-01-23T13:59:05.223,1,SWSH225,Promo,Grass,240,Basic,"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>","[G] Growing Tall
<br>Flip a coin. If heads, search your deck for up to 5 Grass Energy cards and attach them to your Pokémon in any way you like. Then, shuffle your deck.","[3] Head Swing
<br>This attack does 30 damage to 1 of your opponent's Pokémon for each Grass Energy attached to this Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Rx2,3,0.7,1.29,9.95,1.3,,Holofoil,,,
284277,Arceus VSTAR - 123/172,Arceus VSTAR 123 172,https://tcgplayer-cdn.tcgplayer.com/product/284277_200w.jpg,3,1528,https://cpt.tcgcsv.com/zKh3,2023-01-23T13:59:00.02,1,123/172,Promo,Colorless,280,VSTAR,"<span style=""color:gold""><strong>VSTAR Power</span><br>
Ability — Starbirth</strong>
<br>During your turn, you may search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck. <em>(You can't use more than 1 VSTAR Power in a game.)</em>
<br><br>
<em>VSTAR rule — When your Pokémon VSTAR is Knocked Out, your opponent takes 2 Prize cards.</em>","[3] Trinity Nova (200)
<br>Search your deck for up to 3 basic Energy cards and attach them to your Pokemon V in anyway you like. Then, shuffle your deck.",,Fx2,2,11.0,11.63,12.0,12.05,,Holofoil,,,
284285,Lucario V - 146/264,Lucario V 146 264,https://tcgplayer-cdn.tcgplayer.com/product/284285_200w.jpg,3,1528,https://cpt.tcgcsv.com/KKh3,2023-01-23T13:58:54.803,1,146/264,Ultra Rare,Fighting,210,Basic,"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>",[1FF] Aura Sphere (120),,Px2,2,2.0,2.79,9.99,2.66,,Holofoil,,,
284499,Infernape V - SWSH252,Infernape V SWSH252,https://tcgplayer-cdn.tcgplayer.com/product/284499_200w.jpg,3,1528,https://cpt.tcgcsv.com/_Ph3,2023-01-23T13:58:27.59,1,SWS252,Promo,Fire,200,Basic,"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>","[1] Meteor Punch (30x)
<br>
Flip a coin until you get tails. This attack does 30 damage for each heads.","[1RR] Bright Flame (200)
<br>
Discard 2 Energy from this Pokémon.",Wx2,,0.06,1.67,5.99,1.65,,Holofoil,,,
449513,Origin Forme Dialga VSTAR - SWSH256,Origin Forme Dialga VSTAR SWSH256,https://tcgplayer-cdn.tcgplayer.com/product/449513_200w.jpg,3,1528,https://cpt.tcgcsv.com/hQC5,2023-01-23T13:58:21.377,1,SWSH256,Promo,Metal,280,VSTAR,"<span style=""color:gold""><strong>VSTAR Power</strong></span> [1MMMM] Star Chronos (220)
<br>Take another turn after this one. (You can't use more than 1 VSTAR Power in a game.)
<br><br>
<em>VSTAR rule — When your Pokémon VSTAR is Knocked Out, your opponent takes 2 Prize cards.</em>","[1] Metal Blast (40+)
<br>This attack does 40 more damage for each Metal Energy attached to this Pokémon.",,Rx2,3,2.2,3.53,15.0,3.53,,Holofoil,G-30,,
449514,Origin Forme Palkia VSTAR - SWSH254,Origin Forme Palkia VSTAR SWSH254,https://tcgplayer-cdn.tcgplayer.com/product/449514_200w.jpg,3,1528,https://cpt.tcgcsv.com/jQC5,2023-01-23T13:54:41.127,1,SWSH254,Promo,Water,280,VSTAR,"<strong>VSTAR Power</strong>
<br><strong>Ability — Star Portal</strong>                                          
<br>During your turn, you may attach up to 3 Water Energy cards from your discard pile to your Water Pokémon in any way you like. <em>(You can't use more than 1 VSTAR Power in a game.)</em>
<br><br>
<em>VSTAR rule — When your Pokémon VSTAR is Knocked Out, your opponent takes 2 Prize cards.</em>","[WW] Subspace Swell (60+)
<br>This attack does 20 more damage for each Benched Pokémon <em>(both yours and your opponent's)</em>.",,Lx2,2,1.25,2.9,20.0,2.87,,Holofoil,,,
449517,Virizion V - SWSH295,Virizion V SWSH295,https://tcgplayer-cdn.tcgplayer.com/product/449517_200w.jpg,3,1528,https://cpt.tcgcsv.com/mQC5,2023-01-23T13:58:03.743,1,SWSH295,Promo,Grass,200,Basic,"<strong>Ability — Verdant Wind</strong>
<br>
Each of your Pokémon that has any Grass Energy attached recovers from all Special Conditions and can't be affected by any Special Conditions.
<br><br><em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>","[1GG] Emerald Blade (200)
<br>This Pokémon can't attack during your next turn.",,Rx2,1,0.75,1.12,5.99,1.12,,Holofoil,,,
449524,Zeraora VSTAR - SWSH265,Zeraora VSTAR SWSH265,https://tcgplayer-cdn.tcgplayer.com/product/449524_200w.jpg,3,1528,https://cpt.tcgcsv.com/vQC5,2023-01-23T13:57:51.017,1,SWSH265,Promo,Lightning,270,VSTAR,"<span style=""color:gold""><strong>VSTAR Power</strong></span>
<br>
[1LLL] Lightning Storm Star
<br>
Choose 1 of your opponent's Pokémon 4 times. <em>(You can choose the same Pokémon more than once.)</em> For each time you chose a Pokémon, do 60 damage to it. This damage isn't affected by Weakness or Resistance. <em>(You can't use more than 1 VSTAR Power in a game.)</em>
<br><br>
<em>VSTAR rule — When your Pokémon VSTAR is Knocked Out, your opponent takes 2 Prize cards.</em>","[1LL] Crushing Beat (190)
<br>
You may discard a Stadium in play.",,Fx2,,3.38,4.11,9.89,3.78,,Holofoil,,,
449525,Deoxys VSTAR - SWSH268,Deoxys VSTAR SWSH268,https://tcgplayer-cdn.tcgplayer.com/product/449525_200w.jpg,3,1528,https://cpt.tcgcsv.com/wQC5,2023-01-23T13:57:33.433,1,SWSH268,Promo,Psychic,270,VSTAR,"<span style=""color:gold""><strong>VSTAR Power</strong></span>
<br>
[P] Star Force (60x)
<br>
This attack does 60 damage for each Energy attached to both Active Pokémon. <em>(You can't use more than 1 VSTAR Power in a game.)</em>
<br><br>
<em>VSTAR rule — When your Pokémon VSTAR is Knocked Out, your opponent takes 2 Prize cards.</em>","[1PP] Psychic Javelin (190)
<br>
This attack also does 60 damage to 1 of your opponent's Benched Pokémon V. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,Dx2,2,3.35,4.25,8.95,3.39,,Holofoil,F-30,,
449528,Hisuian Zoroark VSTAR - SWSH298,Hisuian Zoroark VSTAR SWSH298,https://tcgplayer-cdn.tcgplayer.com/product/449528_200w.jpg,3,1528,https://cpt.tcgcsv.com/BQC5,2023-01-23T13:57:25.467,1,SWSH298,Promo,Colorless,270,VSTAR,"<span style=""color:gold""><strong>VSTAR Power</strong></span>
<br>
<strong>Ability — Phantom Star</strong>
<br>
During your turn, you may discard your hand and draw 7 cards. <em>(You can't use more than 1 VSTAR Power in a game.)</em>
<br><br>
<em>VSTAR rule — When your Pokémon VSTAR is Knocked Out, your opponent takes 2 Prize cards.</em>","[2] Ticking Curse (50x)
<br>
This attack does 50 damage for each of your Pokémon that has any damage counters on it.",,Fx2,2,0.49,2.49,6.6,2.55,,Holofoil,,,
450093,Mew V - 069/189,Mew V 069 189,https://tcgplayer-cdn.tcgplayer.com/product/450093_200w.jpg,3,1528,https://cpt.tcgcsv.com/T2D5,2023-01-23T13:57:19.28,1,069/189,Promo,Psychic,180,Basic,"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>","[PP] X Ball (30x)
<br>This attack does 30 damage times the amount of Energy attached to this Pokémon and the Defending Pokémon.",,Dx2,,32.95,47.98,58.65,33.29,,Holofoil,F-30,,
450094,Kyurem V - 048/196,Kyurem V 048 196,https://tcgplayer-cdn.tcgplayer.com/product/450094_200w.jpg,3,1528,https://cpt.tcgcsv.com/V2D5,2023-01-23T13:57:09.93,1,048/196,Promo,Water,220,Basic,"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>","[W] Rapid Freeze
<br>
Attach any number of Water Energy cards from your hand to your Pokémon in any way you like.",[WWW] Frost Smash (140),Mx2,3,12.68,13.68,18.67,8.13,,Holofoil,,,
450108,Darkrai VSTAR - 099/189,Darkrai VSTAR 099 189,https://tcgplayer-cdn.tcgplayer.com/product/450108_200w.jpg,3,1528,https://cpt.tcgcsv.com/b3D5,2023-01-23T13:56:58.473,1,099/189,Promo,Darkness,270,VSTAR,"<span style=""color:gold""><strong>VSTAR Power</strong></span>
<br>
<strong>Ability — Star Abyss</strong>
<br>
During your turn, you may put up to 2 Item cards from your discard pile into your hand. <em>(You can't use more than 1 VSTAR Power in a game.)</em>
<br><br>
<em>VSTAR rule — When your Pokémon VSTAR is Knocked Out, your opponent takes 2 Prize cards.</em>","[2] Dark Pulse (30+)
<br>
This attack does 30 more damage for each Darkness Energy attached to all of your Pokémon.",,Gx2,2,1.3,2.06,5.99,1.99,,Holofoil,,,
450109,Shaymin VSTAR - 014/172,Shaymin VSTAR 014 172,https://tcgplayer-cdn.tcgplayer.com/product/450109_200w.jpg,3,1528,https://cpt.tcgcsv.com/c3D5,2023-01-23T13:56:52.123,1,014/172,Promo,Grass,250,VSTAR,"<span style=""color:gold""><strong>VSTAR Power</strong></span>
<br>
<strong>Ability — Star Bloom</strong>
<br>
During your turn, you may heal 120 damage from each of your Benched Grass Pokémon. <em>(You can't use more than 1 VSTAR Power in a game.)</em>
<br><br>
<em>VSTAR rule — When your Pokémon VSTAR is Knocked Out, your opponent takes 2 Prize cards.</em>","[1G] Revenge Blast (120+)
<br>
This attack does 40 more damage for each Prize card your opponent has taken.",,Rx2,1,0.9,2.08,4.95,2.17,,Holofoil,,,
450111,Rayquaza VMAX - 111/203,Rayquaza VMAX 111 203,https://tcgplayer-cdn.tcgplayer.com/product/450111_200w.jpg,3,1528,https://cpt.tcgcsv.com/f3D5,2023-01-23T13:56:27.193,1,111/203,Promo,Dragon,320,VMAX,"<strong>Ability — Azure Pulse</strong>
<br>
Once during your turn, you may discard your hand and draw 3 cards.
<br><br>
<em>VMAX rule — When your Pokémon VMAX is Knocked Out, your opponent takes 3 Prize cards.</em>","[RL] Max Burst (20+)
<br>
You may discard any amount of basic Fire Energy or any amount of basic Lightning Energy from this Pokémon. This attack does 80 more damage for each card you discarded in this way.",,,2,8.67,10.0,50.0,8.98,,Holofoil,,,
450112,Duraludon VMAX - 123/203,Duraludon VMAX 123 203,https://tcgplayer-cdn.tcgplayer.com/product/450112_200w.jpg,3,1528,https://cpt.tcgcsv.com/g3D5,2023-01-23T13:56:14.607,1,123/203,Promo,Dragon,330,VMAX,"<strong>Ability — Skyscraper</strong>
<br>
Prevent all damage done to this Pokémon by attacks from your opponent's Pokémon that have Special Energy attached.
<br><br>
<em>VMAX rule — When your Pokémon VMAX is Knocked Out, your opponent takes 3 Prize cards.</em>","[RMM] G-Max Pulverization (220)
<br>
This attack's damage isn't affected by any effects on your opponent's Active Pokémon.",,,3,2.38,4.16,8.78,4.31,,Holofoil,,,
451116,Hisuian Electrode V - SWSH294,Hisuian Electrode V SWSH294,https://tcgplayer-cdn.tcgplayer.com/product/451116_200w.jpg,3,1528,https://cpt.tcgcsv.com/lsD5,2023-01-23T13:56:06.933,1,SWSH294,Promo,Grass,210,Basic,"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>","[0] Tantrum Blast (100x)
<br>
This attack does 100 damage for each Special Condition affecting this Pokémon.","[1G] Solar Shot (120)
<br>
Discard all Energy from this Pokémon.",Rx2,1,0.55,1.64,6.99,1.59,,Holofoil,,,
475409,Eternatus V - 116/189,Eternatus V 116 189,https://tcgplayer-cdn.tcgplayer.com/product/475409_200w.jpg,3,1528,https://cpt.tcgcsv.com/cbQ5,2022-12-09T13:28:05.063,1,116/189,Promo,Darkness,220,Basic,"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>","[1] Power Accelerator (30)
<br>
You may attach a Darkness Energy card from your hand to 1 of your Benched Pokémon.","[3D] Dynamax Cannon (120+)
<br>
If your opponent's Active Pokémon is a Pokémon VMAX, this attack does 120 more damage.",Fx2,2,2.0,2.0,2.0,19.95,,Holofoil,,,
475654,Koraidon ex,Koraidon ex,https://tcgplayer-cdn.tcgplayer.com/product/475654_200w.jpg,3,1528,https://cpt.tcgcsv.com/6hQ5,2023-04-10T13:34:08.37,1,125/198,Ultra Rare,Fighting,230,Basic,"<strong>Ability — Dino Cry</strong>
<br>
Once during your turn, you may attach up to 2 Basic Fighting Energy cards from your discard pile to your Basic Fighting Pokémon in any way you like. If you use this ability, your turn ends.
<br><br>
<em>Pokémon ex rule — When a Pokémon ex has been Knocked Out, your opponent takes 2 Prize cards.</em>","Wild Impact (220)
<br>During your next turn, this Pokémon can't attack.",,None,0,1.0,2.94,39.99,2.6,,Holofoil,None,,
475655,Miraidon ex,Miraidon ex,https://tcgplayer-cdn.tcgplayer.com/product/475655_200w.jpg,3,1528,https://cpt.tcgcsv.com/7hQ5,2023-01-23T13:55:27.85,1,081/198,Ultra Rare,Lightning,220,Basic,"<strong>Ability — Tandem Unit</strong>
<br>
Once during your turn, you may search your deck for up to 2 Basic Lightning Pokémon and put them onto your Bench. Then, shuffle your deck.
<br><br>
<em>Pokémon ex rule — When a Pokémon ex has been Knocked Out, your opponent takes 2 Prize cards.</em>","[1LL] Photon Blaster (220)
<br>
During your next turn, this Pokémon can't attack.",,Fx2,1,2.0,6.23,10.0,2.0,,Holofoil,,,
477069,Morpeko V-Union (SWSH287-290),Morpeko V Union SWSH287 290,https://tcgplayer-cdn.tcgplayer.com/product/477069_200w.jpg,3,1528,https://cpt.tcgcsv.com/pRQ5,2023-12-06T22:43:51.923,1,SWSH290,Promo,Lightning,310,V-UNION,"<em>How to play a Pokemon V-Union</em>
<br>Once per game during your turn, combine 4 different Pikachu V-Union from your discard pile and put them onto your Bench.
<br><br>
<em>V-UNION rule</em> — When your Pokémon V-UNION is Knocked Out, your opponent takes 3 Prize cards.","[1] Union Gain
<br>Attach up to 2 Lightning Energy cards from your discard pile to this Pokémon.","[2] All You Can Eat
<br>
Draw cards until you have 10 cards in your hand.",Fx2,2,0.73,2.68,9.99,2.91,,Holofoil,,"[2L] Burst Wheel (100x)
<br>
Discard all Energy from this Pokémon. This attack does 100 damage for each card you discarded in this way.",[2L] Electric Ball (160)
478425,Pikachu VMAX - SWSH286,Pikachu VMAX SWSH286,https://tcgplayer-cdn.tcgplayer.com/product/478425_200w.jpg,3,1528,https://cpt.tcgcsv.com/wnR5,2023-02-17T05:03:11.747,1,SWSH286,Promo,Lightning,310,VMAX,"<em>VMAX rule — When your Pokémon VMAX is Knocked Out, your opponent  takes 2 Prize cards.</em>","[L] Tail Charge (30)
<br>Attach up to 3 Lightning Energy cards from your discard pile to 1 of your Pokémon.",[1LLL] G-Max Thunder (250),Fx2,2,1.0,4.5,20.0,4.59,1.99,Holofoil,None,,
479879,Regieleki V - SWSH280,Regieleki V SWSH280,https://tcgplayer-cdn.tcgplayer.com/product/479879_200w.jpg,3,1528,https://cpt.tcgcsv.com/CZR5,2023-02-15T17:40:35.2,1,SWSH280,Promo,Lightning,200,Basic,"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>",[L] Switching Bolt (30),"[2L] Lightning Wall (100)
<br>
During your opponent's next turn, this Pokémon takes 100 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",Fx2,1,0.5,1.0,7.0,0.94,,Holofoil,,,
479880,Regidrago V - SWSH281,Regidrago V SWSH281,https://tcgplayer-cdn.tcgplayer.com/product/479880_200w.jpg,3,1528,https://cpt.tcgcsv.com/DZR5,2023-02-15T17:40:25.08,1,SWSH281,Promo,Dragon,220,Basic,"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>","[1] Celestial Roar
<br>
Discard the top 3 cards of your deck. If any of those cards are Energy cards, attach them to this Pokémon.","[GGR] Dragon Laser (130)
<br>
This attack also does 30 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,3,0.5,1.1,7.0,1.0,,Holofoil,,,
479881,Latias (Vstar Universe Japanese Exclusive),Latias Vstar Universe Japanese Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/479881_200w.jpg,3,1528,https://cpt.tcgcsv.com/FZR5,2023-02-15T17:40:13.257,1,195/172,Promo,Dragon,120,Basic,"<strong>Ability — Red Assist</strong>
<br>Once during your turn, you may attach a Psychic Energy card from your hand to 1 of your Latios.","[1RP] Dyna Barrier (70)
<br>During your opponent's next turn, prevent all damage done to this Pokémon by attacks from Pokémon VMAX.",,None,1,69.99,69.99,69.99,52.96,,Holofoil,None,,
484446,Giratina VSTAR,Giratina VSTAR,https://tcgplayer-cdn.tcgplayer.com/product/484446_200w.jpg,3,1528,https://cpt.tcgcsv.com/XNT5,2026-01-27T13:31:53.98,1,131/196,Ultra Rare,Dragon,280,VSTAR,"<span style=""color:gold""><strong>VSTAR Power</strong></span>
<br>
[GP] Star Requiem
<br>
You can use this attack only if you have 10. or more cards in the Lost Zone. Your opponent's Active Pokémon is Knocked Out. <em>(You can't use more than 1 VSTAR Power in a game.)</em>","[1GP] Lost Impact (280)
<br>
Put 2 Energy attached to your Pokémon in the Lost Zone.",,,2,,,,,,,,,
484447,Charizard VSTAR,Charizard VSTAR,https://tcgplayer-cdn.tcgplayer.com/product/484447_200w.jpg,3,1528,https://cpt.tcgcsv.com/ZNT5,2026-01-27T13:31:54.043,1,018/172,Ultra Rare,Fire,280,VSTAR,,"[1RR] Explosive Fire (130+)
<br>If this Pokemon has any damage counters on it, this attack does 100 more damage.","<span style=""color:Gold"">[1RRR] Star Blaze (320)</strong>
<br>Discard 2 Energy from this Pokemon. <em>(You can't use more than 1 <strong>VSTAR</strong> Power in a game.)</em>",Wx2,2,,,,,,,None,,
484449,Lugia VSTAR,Lugia VSTAR,https://tcgplayer-cdn.tcgplayer.com/product/484449_200w.jpg,3,1528,https://cpt.tcgcsv.com/_NT5,2026-01-27T13:31:54.11,1,139/195,Ultra Rare,Colorless,280,VSTAR,"<span style=""color:gold""><strong>VSTAR Power</strong></span>
<br>
<strong>Ability — Summoning Star</strong>
<br>
During your turn, youmay put up to 2 Colorless Pokémon that don't have a Rule Box from your discard pile onto your Bench. <em>(Pokémon V, Pokémon-GX, etc. have Rule Boxes.) (You can't use more than 1 VSTAR Power in a game.)</em>
<br><br>
<em>VSTAR rule — When your Pokémon VSTAR is Knocked Out, your opponent takes 2 Prize cards.</em>","[4] Tempest Dive (220)
<br>
You may discard a Stadium in play.",,Lx2,2,,,,,,,F-30,,
487439,Mimikyu ex,Mimikyu ex,https://tcgplayer-cdn.tcgplayer.com/product/487439_200w.jpg,3,1528,https://cpt.tcgcsv.com/P-V5,2024-10-19T22:42:19.307,1,004,Promo,Psychic,190,Basic,,"[P] Void Return (30)
<br>You may switch this Pokémon with 1 of your Benched Pokémon.","[P2] Energy Burst (30x)
<br>This attack does 30 damage for each Energy attached to both Active Pokémon.",Mx2,1,2.97,4.66,10.0,4.48,,Holofoil,,,
491634,Pikachu V - 043/185 (Vivid Voltage Stamped),Pikachu V 043 185 Vivid Voltage Stamped,https://tcgplayer-cdn.tcgplayer.com/product/491634_200w.jpg,3,1528,https://cpt.tcgcsv.com/JGX5,2026-01-27T13:31:54.173,1,043/185,Promo,Lightning,190,Basic,,"[L] Charge
<br>Search your deck for up to 2 Lightning Energy cards and attach them to this Pokémon. Then, shuffle your deck.","[1LL] Thunderbolt (200)
<br>Discard all Energy from this Pokémon.",Fx2,1,20.0,20.0,20.0,20.0,,Holofoil,None,,
497721,Cyclizar ex,Cyclizar ex,https://tcgplayer-cdn.tcgplayer.com/product/497721_200w.jpg,3,1528,https://cpt.tcgcsv.com/r6_5,2023-10-10T12:30:22.673,1,018,Promo,Normal,210,Basic,,"[1] Power Run (30)
<br>Search your deck for a Basic Energy card and attach it to this Pokémon. Then, shuffle your deck.","[3] Full Throttle (180)
<br>During your next turn, this Pokémon can't attack.",Fx2,1,0.5,1.05,9.95,0.99,,Holofoil,None,,
506006,Lugia V - SWSH301,Lugia V SWSH301,https://tcgplayer-cdn.tcgplayer.com/product/506006_200w.jpg,3,1528,https://cpt.tcgcsv.com/8q36,2023-08-04T04:03:48.277,1,SWSH301,Promo,Colorless,220,Basic,,"[1] Read the Wind
<br>Discard a card from your hand. If you do, draw 3 cards.","[4] Aero Dive (130)
<br>You may discard a Stadium in play.",Lx2,2,1.75,4.45,6.66,4.54,,Holofoil,F-30,,
520722,Zapdos ex - 049,Zapdos ex 049,https://tcgplayer-cdn.tcgplayer.com/product/520722_200w.jpg,3,1528,https://cpt.tcgcsv.com/sjb6,2023-10-11T14:09:35.397,1,049,Promo,Lightning,200,Basic,"<strong>Ability — Voltaic Float</strong>
<br>If this Pokemon has any L Energy attached, it has no Retreat Cost.","[LLL] Multishot Lightning (120)
<br>This attack also does 90 damage to 1 of your opponent's Benched Pokemon that has any damage counters on it. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",,Lx2,2,0.29,1.24,10.0,1.24,,Holofoil,F-30,,
529857,Roaring Moon ex - 067,Roaring Moon ex 067,https://tcgplayer-cdn.tcgplayer.com/product/529857_200w.jpg,3,1528,https://cpt.tcgcsv.com/9Zf6,2024-10-01T18:58:21.31,1,067,Promo,Darkness,230,Basic,,"[1DD] Frenzied Gouging
<br> Knock Out your opponent’s Active Pokémon. If your opponent’s Active Pokémon is Knocked Out in this way, this Pokémon does 200 damage to itself.","[1DD] Calamity Storm (100+)
<br>You may discard a Stadium in play. If you do, this attack does 120 more damage.",Gx2,2,1.0,2.02,7.99,1.88,,Holofoil,None,,
531864,Iron Valiant ex - 068,Iron Valiant ex 068,https://tcgplayer-cdn.tcgplayer.com/product/531864_200w.jpg,3,1528,https://cpt.tcgcsv.com/jMg6,2026-01-27T13:31:54.233,1,068,Promo,Psychic,220,Basic,"<strong>Ability — Tachyon Bits</strong>
<br>Once during your turn, when this Pokémon moves from your Bench to the Active Spot, you may put 2 damage counters on 1 of your opponent’s Pokémon.","[1PP] Laser Blade (200)
<br>During your next turn, this Pokémon can’t attack.",,Mx2,2,0.76,1.05,5.0,1.05,,Holofoil,None,,
537592,Lucario V - 078/189,Lucario V 078 189,https://tcgplayer-cdn.tcgplayer.com/product/537592_200w.jpg,3,1528,https://cpt.tcgcsv.com/S2k6,2024-02-05T11:30:12.8,0,078/189,Ultra Rare,Fighting,210,Basic,,"[2] Crushing Punch (50)
<br>Discard a Special Energy from your opponent's Active Pokémon.",[2F] Cyclone Kick (120),Px2,2,0.5,0.99,5.0,0.96,,Holofoil,None,,
537976,Skeledirge ex - 081,Skeledirge ex 081,https://tcgplayer-cdn.tcgplayer.com/product/537976_200w.jpg,3,1528,https://cpt.tcgcsv.com/xck6,2024-02-08T22:27:22.44,0,081,Promo,Fire,340,Stage 2,,"[R] Vitality Song (50)
<br>Heal 30 damage from each of your Pokemon.","[RR] Burning Voice (270-)
<br>This attack does 10 less damage for each damage counter on this Pokemon.",Wx2,3,0.5,1.45,5.99,1.28,,Holofoil,None,,
537977,Quaquaval ex - 084,Quaquaval ex 084,https://tcgplayer-cdn.tcgplayer.com/product/537977_200w.jpg,3,1528,https://cpt.tcgcsv.com/zck6,2024-02-08T22:27:46.187,0,084,Promo,Water,320,Stage 2,,"[W] Exciting Dance (60)
<br>Switch this Pokemon with 1 of your Benched Pokemon, then your opponent switches their Active Pokemon with 1 of their Benched Pokemon.","[1W] Spiral Shot (230)
<br>Put 2 Energy from this Pokemon into your hand.",Lx2,2,0.25,1.51,5.56,1.51,,Holofoil,None,,
537979,Meowscarada ex - 078,Meowscarada ex 078,https://tcgplayer-cdn.tcgplayer.com/product/537979_200w.jpg,3,1528,https://cpt.tcgcsv.com/Cck6,2024-02-08T22:31:12.467,0,078,Promo,Grass,310,Stage 2,"<strong>Ability — Magic Bouquet</strong>
<br>You must discard a [G] Energy card from your hand in order to use this Ability. Once during your turn, you may choose 1 of your opponent’s Benched Pokemon and put 3 damage counters on it.","[2] Scratching Nails (100+)
<br>If your opponent’s Active Pokemon already has any damage counters on it, this attack does 120 more damage.",,Fx2,2,1.71,2.6,6.97,2.6,,Holofoil,None,,
542981,Blastoise EX - XY122,Blastoise EX XY122,https://tcgplayer-cdn.tcgplayer.com/product/542981_200w.jpg,3,1528,https://cpt.tcgcsv.com/Fcm6,2024-03-12T17:14:22.31,1,XY122,Promo,Water,180,Basic,,"[2] Rapid Spin (30)
<br>Switch this Pokemon with 1 of your Benched Pokemon. Then, your opponent switches his or her Active Pokemon with 1 of his or her Benched Pokemon.","[WWW] Splash Bomb (120)
<br>Flip a coin. If tails, this Pokemon does 30 damage to itself.",Gx2,3,,,,,,,None,,
543638,Mabosstiff ex - Jumbo Card,Mabosstiff ex Jumbo Card,https://tcgplayer-cdn.tcgplayer.com/product/543638_200w.jpg,3,1528,https://cpt.tcgcsv.com/Nsm6,2026-01-27T13:31:54.307,1,086,Promo,Darkness,260,Stage 1,"<em>Pokémon ex rule</em> — When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.","[2] Daunt (30)
<br>
During your opponent's next turn, attacks used by the Defending Pokémon do 50 less damage <em>(before applying Weakness and Resistance)</em>.","[2D] Proud Fangs (100+)
<br>
If your Benched Pokémon have any damage counters on them, this attack does 120 more damage.",Gx2,3,0.26,1.39,6.65,1.2,,Holofoil,,,
545663,Lugia ex - 017/034,Lugia ex 017 034,https://tcgplayer-cdn.tcgplayer.com/product/545663_200w.jpg,3,1528,https://cpt.tcgcsv.com/hhn6,2026-01-27T13:31:54.357,1,017/034,Classic Collection,Colorless,230,Basic,,"[2] Rising Wind (30)
<br>Search your deck for a Basic Energy card and attach it to this Pokemon. Then, shuffle your deck.","[4] Aero Break (200)
<br>This Pokemon also does 30 damage to itself.",Lx2,2,0.59,1.08,15.0,1.09,,Holofoil,F-30,,
548540,Grafaiai ex - 100 (SV: Scarlet & Violet Promo Cards),Grafaiai ex 100 SV Scarlet and Violet Promo Cards,https://tcgplayer-cdn.tcgplayer.com/product/548540_200w.jpg,3,1528,https://cpt.tcgcsv.com/Qqp6,2026-01-27T13:31:54.42,1,100,Promo,Colorless,250,Stage 1,,"[1] Numbing Saliva (30)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.","[3] Toxic Throw (180)
<br>Your opponent's Active Pokémon is now Poisoned. During your next turn, this Pokémon can't use Toxic Throw.",Fx2,1,0.6,1.79,5.49,1.5,,Holofoil,None,,
