productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extAttack3,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText
89675,Swampert - 13/109,Swampert 13 109,https://tcgplayer-cdn.tcgplayer.com/product/89675_200w.jpg,3,1393,https://cpt.tcgcsv.com/wTK,2026-02-16T18:05:10.643,1,13/109,Holo Rare,Water,110,Stage 2,"[2WW] Hypno Slash (50) 
<br>The Defending Pokemon is now Asleep.",,,L,None,3,30.0,39.99,139.98,38.72,,Reverse Holofoil,"<b>Poke-POWER</b> Water Call 
<br>Once during your turn (before your attack), you may attach a Water Energy card from your hand to your Active Pokemon.  This power can't be used if Swampert is affected by a Special Condition."
89676,Swampert - 23/109,Swampert 23 109,https://tcgplayer-cdn.tcgplayer.com/product/89676_200w.jpg,3,1393,https://cpt.tcgcsv.com/xTK,2025-11-24T12:58:36.74,1,23/109,Rare,Water,100,Stage 2,"[W] Water Arrow 
<br>Choose 1 of your opponent's Pokemon.  This attack does 20 damage to that Pokemon. <i> (Don't apply Weakness and Resistance for Benched Pokemon.)</i>",[2W] Waterfall (50),,L,None,2,1.4,2.73,4321.0,3.16,7.69,Normal,"<b>Poke-BODY</b> Natural Remedy 
<br>Once during your turn <em>(before your attack)</em>, when you attach a Water Energy card from your hand to Swampert, remove 1 damage counter from Swampert."
89676,Swampert - 23/109,Swampert 23 109,https://tcgplayer-cdn.tcgplayer.com/product/89676_200w.jpg,3,1393,https://cpt.tcgcsv.com/xTK,2025-11-24T12:58:36.74,1,23/109,Rare,Water,100,Stage 2,"[W] Water Arrow 
<br>Choose 1 of your opponent's Pokemon.  This attack does 20 damage to that Pokemon. <i> (Don't apply Weakness and Resistance for Benched Pokemon.)</i>",[2W] Waterfall (50),,L,None,2,29.98,29.99,50.0,26.39,,Reverse Holofoil,"<b>Poke-BODY</b> Natural Remedy 
<br>Once during your turn <em>(before your attack)</em>, when you attach a Water Energy card from your hand to Swampert, remove 1 damage counter from Swampert."
89688,Swellow,Swellow,https://tcgplayer-cdn.tcgplayer.com/product/89688_200w.jpg,3,1393,https://cpt.tcgcsv.com/NTK,2026-02-10T17:08:28.02,1,46/109,Uncommon,Colorless,70,Stage 1,[2] Wing Attack (30),,,L,F,0,0.75,1.02,20.92,1.17,,Normal,"<b>Poke-POWER</b> Drive Off 
<br>Once during your turn (before your attack), if Swellow is your Active Pokemon, you may switch 1 of the Defending Pokemon with 1 of your opponent's Benched Pokemon.  Your opponent picks the Benched Pokemon to switch.  This power can't be used if Swellow is affected by a Special Condition."
89688,Swellow,Swellow,https://tcgplayer-cdn.tcgplayer.com/product/89688_200w.jpg,3,1393,https://cpt.tcgcsv.com/NTK,2026-02-10T17:08:28.02,1,46/109,Uncommon,Colorless,70,Stage 1,[2] Wing Attack (30),,,L,F,0,4.0,5.02,5.98,5.88,,Reverse Holofoil,"<b>Poke-POWER</b> Drive Off 
<br>Once during your turn (before your attack), if Swellow is your Active Pokemon, you may switch 1 of the Defending Pokemon with 1 of your opponent's Benched Pokemon.  Your opponent picks the Benched Pokemon to switch.  This power can't be used if Swellow is affected by a Special Condition."
89709,Switch,Switch,https://tcgplayer-cdn.tcgplayer.com/product/89709_200w.jpg,3,1393,https://cpt.tcgcsv.com/cVK,2025-04-09T20:57:02.443,1,92/109,Common,Item,,,,,,,,,0.1,0.38,3.49,0.4,,Normal,Switch your Active Pokemon with 1 of your Benched Pokemon.
89709,Switch,Switch,https://tcgplayer-cdn.tcgplayer.com/product/89709_200w.jpg,3,1393,https://cpt.tcgcsv.com/cVK,2025-04-09T20:57:02.443,1,92/109,Common,Item,,,,,,,,,3.06,4.55,10.0,4.21,,Reverse Holofoil,Switch your Active Pokemon with 1 of your Benched Pokemon.
89730,Taillow,Taillow,https://tcgplayer-cdn.tcgplayer.com/product/89730_200w.jpg,3,1393,https://cpt.tcgcsv.com/DVK,2025-06-20T20:36:20.363,1,72/109,Common,Colorless,40,Basic,[1] Peck (10),[2] Wing Attack (20),,L,F,1,0.21,0.42,20.45,0.43,0.23,Normal,
89730,Taillow,Taillow,https://tcgplayer-cdn.tcgplayer.com/product/89730_200w.jpg,3,1393,https://cpt.tcgcsv.com/DVK,2025-06-20T20:36:20.363,1,72/109,Common,Colorless,40,Basic,[1] Peck (10),[2] Wing Attack (20),,L,F,1,1.64,5.22,24.99,15.8,,Reverse Holofoil,
89949,Torchic - 73/109,Torchic 73 109,https://tcgplayer-cdn.tcgplayer.com/product/89949_200w.jpg,3,1393,https://cpt.tcgcsv.com/_-K,2023-12-21T21:03:27.93,1,73/109,Common,Fire,40,Basic,[1] Peck (10),"[1R] Fireworks (30) 
<br>Flip a coin.  If tails, discard a R Energy card attached to Torchic.",,W,None,1,0.24,0.85,20.99,0.87,,Normal,
89949,Torchic - 73/109,Torchic 73 109,https://tcgplayer-cdn.tcgplayer.com/product/89949_200w.jpg,3,1393,https://cpt.tcgcsv.com/_-K,2023-12-21T21:03:27.93,1,73/109,Common,Fire,40,Basic,[1] Peck (10),"[1R] Fireworks (30) 
<br>Flip a coin.  If tails, discard a R Energy card attached to Torchic.",,W,None,1,6.71,11.68,14.45,20.06,,Reverse Holofoil,
89950,Torchic - 74/109,Torchic 74 109,https://tcgplayer-cdn.tcgplayer.com/product/89950_200w.jpg,3,1393,https://cpt.tcgcsv.com/0_K,2023-12-21T21:03:40.68,1,74/109,Common,Fire,50,Basic,"[1] Singe 
<br>Flip a coin.  If heads, the Defending Pokemon is now Burned.",,,W,None,1,0.72,1.11,78.0,1.41,1.41,Normal,
89950,Torchic - 74/109,Torchic 74 109,https://tcgplayer-cdn.tcgplayer.com/product/89950_200w.jpg,3,1393,https://cpt.tcgcsv.com/0_K,2023-12-21T21:03:40.68,1,74/109,Common,Fire,50,Basic,"[1] Singe 
<br>Flip a coin.  If heads, the Defending Pokemon is now Burned.",,,W,None,1,4.88,9.94,14.99,4.83,,Reverse Holofoil,
90032,Treecko - 75/109,Treecko 75 109,https://tcgplayer-cdn.tcgplayer.com/product/90032_200w.jpg,3,1393,https://cpt.tcgcsv.com/G0L,2024-08-20T16:03:09.263,1,75/109,Common,Grass,40,Basic,"[G] Poison Breath
<br>Flip a coin.  If heads, the Defending Pokemon is now Poisoned.",,,R,W,1,0.2,0.65,20.77,0.62,,Normal,
90032,Treecko - 75/109,Treecko 75 109,https://tcgplayer-cdn.tcgplayer.com/product/90032_200w.jpg,3,1393,https://cpt.tcgcsv.com/G0L,2024-08-20T16:03:09.263,1,75/109,Common,Grass,40,Basic,"[G] Poison Breath
<br>Flip a coin.  If heads, the Defending Pokemon is now Poisoned.",,,R,W,1,12.95,30.0,55.99,16.0,,Reverse Holofoil,
90033,Treecko - 76/109,Treecko 76 109,https://tcgplayer-cdn.tcgplayer.com/product/90033_200w.jpg,3,1393,https://cpt.tcgcsv.com/H0L,2023-12-21T21:04:04.48,1,76/109,Common,Grass,40,Basic,[1] Tail Slap (10),[1G] Razor Leaf (20),,R,W,1,0.5,1.74,9.99,2.59,2.47,Normal,
90033,Treecko - 76/109,Treecko 76 109,https://tcgplayer-cdn.tcgplayer.com/product/90033_200w.jpg,3,1393,https://cpt.tcgcsv.com/H0L,2023-12-21T21:04:04.48,1,76/109,Common,Grass,40,Basic,[1] Tail Slap (10),[1G] Razor Leaf (20),,R,W,1,3.73,14.67,39.99,17.39,,Reverse Holofoil,
90366,Vigoroth,Vigoroth,https://tcgplayer-cdn.tcgplayer.com/product/90366_200w.jpg,3,1393,https://cpt.tcgcsv.com/l9L,2023-12-21T20:57:54.673,1,47/109,Uncommon,Colorless,70,Stage 1,"[2] Fury Swipes (20x) 
<br>Flip 3 coins.  This attack does 20 damage times the number of heads.","[3] Rage (20+) 
<br>Does 20 damage plus 10 more damage for each damage counter on Vigoroth.",,F,None,1,0.8,1.25,5.24,1.56,,Normal,
90366,Vigoroth,Vigoroth,https://tcgplayer-cdn.tcgplayer.com/product/90366_200w.jpg,3,1393,https://cpt.tcgcsv.com/l9L,2023-12-21T20:57:54.673,1,47/109,Uncommon,Colorless,70,Stage 1,"[2] Fury Swipes (20x) 
<br>Flip 3 coins.  This attack does 20 damage times the number of heads.","[3] Rage (20+) 
<br>Does 20 damage plus 10 more damage for each damage counter on Vigoroth.",,F,None,1,1.44,5.0,6.24,2.76,,Reverse Holofoil,
90450,Wailmer,Wailmer,https://tcgplayer-cdn.tcgplayer.com/product/90450_200w.jpg,3,1393,https://cpt.tcgcsv.com/0cL,2025-12-01T22:38:53.213,1,48/109,Uncommon,Water,80,Basic,"[2] Rest
<br>Remove all Special Conditions and 4 damage counters from Wailmer (all if there are less then 4).  Wailmer is now Asleep.","[1W] Water Gun (20+) 
<br>This attack does 20 damage plus 10 more damage for each Water Energy attached to Wailmer but not used to pay for this attack's Energy Cost.  You can't add more then 20 damage in this way.",,L,None,3,0.49,1.07,96.95,1.07,0.76,Normal,
90450,Wailmer,Wailmer,https://tcgplayer-cdn.tcgplayer.com/product/90450_200w.jpg,3,1393,https://cpt.tcgcsv.com/0cL,2025-12-01T22:38:53.213,1,48/109,Uncommon,Water,80,Basic,"[2] Rest
<br>Remove all Special Conditions and 4 damage counters from Wailmer (all if there are less then 4).  Wailmer is now Asleep.","[1W] Water Gun (20+) 
<br>This attack does 20 damage plus 10 more damage for each Water Energy attached to Wailmer but not used to pay for this attack's Energy Cost.  You can't add more then 20 damage in this way.",,L,None,3,5.89,6.19,19.99,14.99,,Reverse Holofoil,
90457,Wailord,Wailord,https://tcgplayer-cdn.tcgplayer.com/product/90457_200w.jpg,3,1393,https://cpt.tcgcsv.com/9cL,2025-11-11T05:19:48.05,1,14/109,Holo Rare,Water,120,Stage 1,"[3] Take Down (50) 
<br>Wailord does 20 damage to itself.",[2WWW] Surf (70),,L,None,4,19.29,38.01,149.99,34.01,,Holofoil,
90457,Wailord,Wailord,https://tcgplayer-cdn.tcgplayer.com/product/90457_200w.jpg,3,1393,https://cpt.tcgcsv.com/9cL,2025-11-11T05:19:48.05,1,14/109,Holo Rare,Water,120,Stage 1,"[3] Take Down (50) 
<br>Wailord does 20 damage to itself.",[2WWW] Surf (70),,L,None,4,8.45,77.49,139.98,8.25,139.98,Reverse Holofoil,
90506,Water Energy,Water Energy,https://tcgplayer-cdn.tcgplayer.com/product/90506_200w.jpg,3,1393,https://cpt.tcgcsv.com/8dL,2025-12-01T22:39:19.093,1,106/109,Common,Basic Energy,,,,,,,,,0.03,0.25,5.0,0.28,,Normal,
90506,Water Energy,Water Energy,https://tcgplayer-cdn.tcgplayer.com/product/90506_200w.jpg,3,1393,https://cpt.tcgcsv.com/8dL,2025-12-01T22:39:19.093,1,106/109,Common,Basic Energy,,,,,,,,,4.99,19.78,29.99,14.25,,Reverse Holofoil,
90556,Weezing,Weezing,https://tcgplayer-cdn.tcgplayer.com/product/90556_200w.jpg,3,1393,https://cpt.tcgcsv.com/8fL,2023-12-21T20:52:54.483,1,24/109,Rare,Grass,80,Stage 1,"[G] Confusion Gas (10) 
<br>The Defending Pokemon is now Confused.","[1G] Poison Smog 
<br>Each Defending Pokemon is now Poisoned.  Does 10 damage to each of your opponent's Benched Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,P,None,2,0.48,1.25,5.0,1.64,0.95,Normal,
90556,Weezing,Weezing,https://tcgplayer-cdn.tcgplayer.com/product/90556_200w.jpg,3,1393,https://cpt.tcgcsv.com/8fL,2023-12-21T20:52:54.483,1,24/109,Rare,Grass,80,Stage 1,"[G] Confusion Gas (10) 
<br>The Defending Pokemon is now Confused.","[1G] Poison Smog 
<br>Each Defending Pokemon is now Poisoned.  Does 10 damage to each of your opponent's Benched Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,P,None,2,3.25,4.99,96.95,6.84,3.98,Reverse Holofoil,
90605,Wingull,Wingull,https://tcgplayer-cdn.tcgplayer.com/product/90605_200w.jpg,3,1393,https://cpt.tcgcsv.com/7gL,2025-12-01T22:39:48.073,1,77/109,Common,Water,40,Basic,"[W] Surprise Attack (20) 
<br>Flip a coin.  If tails, this attack does nothing.",,,L,F,1,0.19,0.4,20.49,0.39,0.3,Normal,
90605,Wingull,Wingull,https://tcgplayer-cdn.tcgplayer.com/product/90605_200w.jpg,3,1393,https://cpt.tcgcsv.com/7gL,2025-12-01T22:39:48.073,1,77/109,Common,Water,40,Basic,"[W] Surprise Attack (20) 
<br>Flip a coin.  If tails, this attack does nothing.",,,L,F,1,4.74,5.0,14.99,9.49,,Reverse Holofoil,
90647,Wurmple,Wurmple,https://tcgplayer-cdn.tcgplayer.com/product/90647_200w.jpg,3,1393,https://cpt.tcgcsv.com/ZgL,2023-12-21T21:04:23.61,1,78/109,Common,Grass,50,Basic,"[1] Signs of Evolution
<br>Search your deck for Silcoon and Beautifly, or Cascoon and Dustox cards.  Show 1 card or both cards of a pair to your opponent and put them into your hand.  Shuffle your deck afterward.","[G] Poison Barb 
<br>The Defending Pokemon is now Poisoned.",,R,None,1,0.5,0.99,4.49,1.05,,Normal,
90647,Wurmple,Wurmple,https://tcgplayer-cdn.tcgplayer.com/product/90647_200w.jpg,3,1393,https://cpt.tcgcsv.com/ZgL,2023-12-21T21:04:23.61,1,78/109,Common,Grass,50,Basic,"[1] Signs of Evolution
<br>Search your deck for Silcoon and Beautifly, or Cascoon and Dustox cards.  Show 1 card or both cards of a pair to your opponent and put them into your hand.  Shuffle your deck afterward.","[G] Poison Barb 
<br>The Defending Pokemon is now Poisoned.",,R,None,1,7.72,8.39,9.06,6.64,,Reverse Holofoil,
90744,Zigzagoon,Zigzagoon,https://tcgplayer-cdn.tcgplayer.com/product/90744_200w.jpg,3,1393,https://cpt.tcgcsv.com/VjL,2026-02-16T17:52:17.547,1,79/109,Common,Colorless,40,Basic,"[1] Fury Swipes (10x) 
<br>Flip 3 coins.  This attack does 10 damage times the number of heads.",,,F,None,1,0.31,0.77,21.07,1.07,,Normal,
90744,Zigzagoon,Zigzagoon,https://tcgplayer-cdn.tcgplayer.com/product/90744_200w.jpg,3,1393,https://cpt.tcgcsv.com/VjL,2026-02-16T17:52:17.547,1,79/109,Common,Colorless,40,Basic,"[1] Fury Swipes (10x) 
<br>Flip 3 coins.  This attack does 10 damage times the number of heads.",,,F,None,1,6.02,11.37,16.24,9.47,,Reverse Holofoil,
98558,Ruby and Sapphire Booster Pack,Ruby and Sapphire Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/98558_200w.jpg,3,1393,https://cpt.tcgcsv.com/brP,2017-07-22T16:53:49.22,1,,,,,,,,,,,,1099.0,1099.0,1099.0,,,Normal,
98559,Ruby and Sapphire Booster Box,Ruby and Sapphire Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/98559_200w.jpg,3,1393,https://cpt.tcgcsv.com/crP,2015-05-15T12:27:43.71,1,,,,,,,,,,,,,,,,,,
488315,Ruby & Sapphire Single Pack Blister,Ruby and Sapphire Single Pack Blister,https://tcgplayer-cdn.tcgplayer.com/product/488315_200w.jpg,3,1393,https://cpt.tcgcsv.com/klW5,2023-03-15T14:00:15.467,1,,,,,,,,,,,,,,,,,,Each blister contains 1 Ruby & Sapphire booster pack.
