productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extResistance,extAttack3
87497,Miracle Sphere Alpha,Miracle Sphere Alpha,https://tcgplayer-cdn.tcgplayer.com/product/87497_200w.jpg,3,1372,https://cpt.tcgcsv.com/Z_J,2024-06-10T11:20:30.687,1,129/144,Uncommon,Technical Machine,,,"Attach this card to 1 of your Evolved Fire, Lightning, or Fighting Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Miracle Sphere Alpha.","[2R] Fire Force (30+)
<br>
If the Pokémon using this attack has Fire and Lightning basic Energy cards attached to it, the Defending Pokémon is now Confused. If the Pokémon using this attack has Fire and Fighting basic Energy cards attached to it, this attack does 30 damage plus 10 more damage and removes 3 damage counters from the Pokémon that Miracle Sphere Alpha is attached to.",,,75.0,79.9,80.0,,,Reverse Holofoil,,,
87498,Miracle Sphere Beta,Miracle Sphere Beta,https://tcgplayer-cdn.tcgplayer.com/product/87498_200w.jpg,3,1372,https://cpt.tcgcsv.com/-_J,2022-12-02T20:30:56.703,1,130/144,Uncommon,Technical Machine,,,"Attach this card to 1 of your Evolved Fire, Water, or Psychic Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Miracle Sphere Beta.","[2W] Freezing Force (30+)
<br>If the Pokémon using this attack has Fire and Water basic Energy cards attached to it, this attack does 30 damage plus 10 more damage and the Defending Pokémon is now Burned. If the Pokemon using this attack has Water and Psychic basic Energy cards attached to it, choose an Energy card attached to the Defending Pokémon, if any, and your opponent shuffles that card into his or her deck.",,,1.5,2.61,6.99,2.61,2.99,Normal,,,
87498,Miracle Sphere Beta,Miracle Sphere Beta,https://tcgplayer-cdn.tcgplayer.com/product/87498_200w.jpg,3,1372,https://cpt.tcgcsv.com/-_J,2022-12-02T20:30:56.703,1,130/144,Uncommon,Technical Machine,,,"Attach this card to 1 of your Evolved Fire, Water, or Psychic Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Miracle Sphere Beta.","[2W] Freezing Force (30+)
<br>If the Pokémon using this attack has Fire and Water basic Energy cards attached to it, this attack does 30 damage plus 10 more damage and the Defending Pokémon is now Burned. If the Pokemon using this attack has Water and Psychic basic Energy cards attached to it, choose an Energy card attached to the Defending Pokémon, if any, and your opponent shuffles that card into his or her deck.",,,20.01,31.0,35.99,20.78,,Reverse Holofoil,,,
87499,Miracle Sphere Gamma,Miracle Sphere Gamma,https://tcgplayer-cdn.tcgplayer.com/product/87499_200w.jpg,3,1372,https://cpt.tcgcsv.com/__J,2022-12-02T20:33:40.55,1,131/144,Uncommon,Technical Machine,,,"Attach this card to 1 of your Evolved Grass, Water, or Lightning Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Miracle Sphere Gamma.","[2L] Thunderforce (30+)
<br>If the Pokémon using this attack has Grass and Lightning basic Energy cards attached to it, the Defending Pokémon is now Asleep and Poisoned. If the Pokémon using this attack has Water and Lightning basic Energy cards attached to it, this attack does 30 damage plus 10 more damage and lets you put 1 damage counter on each of your opponent's Benched Pokémon.",,,1.79,3.18,6.99,3.16,3.32,Normal,,,
87499,Miracle Sphere Gamma,Miracle Sphere Gamma,https://tcgplayer-cdn.tcgplayer.com/product/87499_200w.jpg,3,1372,https://cpt.tcgcsv.com/__J,2022-12-02T20:33:40.55,1,131/144,Uncommon,Technical Machine,,,"Attach this card to 1 of your Evolved Grass, Water, or Lightning Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Miracle Sphere Gamma.","[2L] Thunderforce (30+)
<br>If the Pokémon using this attack has Grass and Lightning basic Energy cards attached to it, the Defending Pokémon is now Asleep and Poisoned. If the Pokémon using this attack has Water and Lightning basic Energy cards attached to it, this attack does 30 damage plus 10 more damage and lets you put 1 damage counter on each of your opponent's Benched Pokémon.",,,8.27,39.0,49.99,8.02,,Reverse Holofoil,,,
87500,Mirage Stadium,Mirage Stadium,https://tcgplayer-cdn.tcgplayer.com/product/87500_200w.jpg,3,1372,https://cpt.tcgcsv.com/00K,2022-12-02T20:34:55.15,1,132/144,Uncommon,Stadium,,,"This card stays in play when you play it. Discard this card if another Stadium card comes into play.
<br>
Whenever a player tries to Retreat a Pokémon during his or her turn, that player flips a coin. If heads, that player retreats that Pokémon (and discards Energy normally). If tails, that Pokémon can't Retreat this turn (the player doesn't discard any Energy).",,,,5.1,6.74,9.02,6.01,,Normal,,,
87500,Mirage Stadium,Mirage Stadium,https://tcgplayer-cdn.tcgplayer.com/product/87500_200w.jpg,3,1372,https://cpt.tcgcsv.com/00K,2022-12-02T20:34:55.15,1,132/144,Uncommon,Stadium,,,"This card stays in play when you play it. Discard this card if another Stadium card comes into play.
<br>
Whenever a player tries to Retreat a Pokémon during his or her turn, that player flips a coin. If heads, that player retreats that Pokémon (and discards Energy normally). If tails, that Pokémon can't Retreat this turn (the player doesn't discard any Energy).",,,,23.0,24.11,28.89,23.98,,Reverse Holofoil,,,
87502,Misdreavus,Misdreavus,https://tcgplayer-cdn.tcgplayer.com/product/87502_200w.jpg,3,1372,https://cpt.tcgcsv.com/30K,2022-12-02T20:36:27.337,1,039/144,Uncommon,Psychic,50,Basic,,"[P] Hypnoblast (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Asleep",D,1,9.59,11.02,12.25,10.65,,Normal,"[1P] Gift of Spite
<br>Count the number of your Pokémon in play with damage counters on them. Put that many damage counters on the Defending Pokémon.",F-30,
87502,Misdreavus,Misdreavus,https://tcgplayer-cdn.tcgplayer.com/product/87502_200w.jpg,3,1372,https://cpt.tcgcsv.com/30K,2022-12-02T20:36:27.337,1,039/144,Uncommon,Psychic,50,Basic,,"[P] Hypnoblast (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Asleep",D,1,41.83,48.99,59.99,39.99,,Reverse Holofoil,"[1P] Gift of Spite
<br>Count the number of your Pokémon in play with damage counters on them. Put that many damage counters on the Defending Pokémon.",F-30,
87556,Moltres (H20),Moltres H20,https://tcgplayer-cdn.tcgplayer.com/product/87556_200w.jpg,3,1372,https://cpt.tcgcsv.com/82K,2022-12-02T20:38:03.737,1,H20/H32,Holo Rare,Fire,80,Basic,"<strong>Poké-BODY — Fire Immunity</strong>
<br>
You can't attach Fire Energy cards from your hand to Moltres","[1] Collect Fire (10)
<br>If there are any Fire Energy cards in your discard pile, flip a coin. If heads, attach 1 of them to Moltres.",W,2,,,,,,,"[2RR] Burning Tail (60)
<br>Flip a coin. If tails, discard a Fire Energy card attached to Moltres.",F-30,
87558,Moltres,Moltres,https://tcgplayer-cdn.tcgplayer.com/product/87558_200w.jpg,3,1372,https://cpt.tcgcsv.com/b2K,2022-12-02T20:38:42.027,1,021/144,Rare,Fire,80,Basic,"<strong>Poké-BODY — Fire Immunity</strong>
<br>
You can't attach Fire Energy cards from your hand to Moltres","[1] Collect Fire (10)
<br> If there are any Fire Energy cards in your discard pile, flip a coin. If heads, attach 1 of them to Moltres.",W,2,70.0,87.48,109.99,79.16,109.99,Normal,"[2RR] Burning Tail (60)
<br>Flip a coin. If tails, discard a Fire Energy card attached to Moltres.",F-30,
87558,Moltres,Moltres,https://tcgplayer-cdn.tcgplayer.com/product/87558_200w.jpg,3,1372,https://cpt.tcgcsv.com/b2K,2022-12-02T20:38:42.027,1,021/144,Rare,Fire,80,Basic,"<strong>Poké-BODY — Fire Immunity</strong>
<br>
You can't attach Fire Energy cards from your hand to Moltres","[1] Collect Fire (10)
<br> If there are any Fire Energy cards in your discard pile, flip a coin. If heads, attach 1 of them to Moltres.",W,2,67.97,178.0,191.99,119.99,,Reverse Holofoil,"[2RR] Burning Tail (60)
<br>Flip a coin. If tails, discard a Fire Energy card attached to Moltres.",F-30,
87649,Murkrow,Murkrow,https://tcgplayer-cdn.tcgplayer.com/product/87649_200w.jpg,3,1372,https://cpt.tcgcsv.com/_3K,2022-12-02T20:42:10.413,1,079/144,Common,Darkness,50,Basic,,"[D] Evil Eye
<br>Choose 1 of your opponent's Pokémon. Put a damage counter on that Pokémon.",F,1,20.7,23.93,31.08,17.87,,Normal,"[2] Blindside
<br>Choose 1 of your opponent's Pokémon that has a damage counter on it. This attack does 20 damage to that Pokémon. Don't apply Weakness and Resistance.",P-30,
87670,Mystery Plate Alpha,Mystery Plate Alpha,https://tcgplayer-cdn.tcgplayer.com/product/87670_200w.jpg,3,1372,https://cpt.tcgcsv.com/q5K,2022-12-02T20:44:33.333,1,133/144,Uncommon,Technical Machine,,,"Attach this card to 1 of your Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Mystery Plate Alpha.","[1] Desert Burn
<br>If your opponent has 5 or more Prizes, search your deck for a Trainer card, show it to your opponent, and put it into your hand. If your opponent has only 1 Prize, the Defending Pokémon is now Burned, Paralyzed, and Poisoned.",,,3.4,5.02,6.99,4.89,,Normal,,,
87670,Mystery Plate Alpha,Mystery Plate Alpha,https://tcgplayer-cdn.tcgplayer.com/product/87670_200w.jpg,3,1372,https://cpt.tcgcsv.com/q5K,2022-12-02T20:44:33.333,1,133/144,Uncommon,Technical Machine,,,"Attach this card to 1 of your Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Mystery Plate Alpha.","[1] Desert Burn
<br>If your opponent has 5 or more Prizes, search your deck for a Trainer card, show it to your opponent, and put it into your hand. If your opponent has only 1 Prize, the Defending Pokémon is now Burned, Paralyzed, and Poisoned.",,,24.99,30.31,30.85,30.21,,Reverse Holofoil,,,
87671,Mystery Plate Beta,Mystery Plate Beta,https://tcgplayer-cdn.tcgplayer.com/product/87671_200w.jpg,3,1372,https://cpt.tcgcsv.com/r5K,2025-11-29T03:09:58.133,1,134/144,Uncommon,Technical Machine,,,"Attach this card to 1 of your Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Mystery Plate Beta.","[1] Stone Crush
<br>If your opponent has 5 or more Prizes, draw 3 cards. If your opponent has only 1 Prize, choose 2 Energy cards attached to the Defending Pokémon (1 if it has only 1). Your opponent shuffles those cards into his or her deck.",,,4.46,5.38,96.95,5.3,9.99,Normal,,,
87671,Mystery Plate Beta,Mystery Plate Beta,https://tcgplayer-cdn.tcgplayer.com/product/87671_200w.jpg,3,1372,https://cpt.tcgcsv.com/r5K,2025-11-29T03:09:58.133,1,134/144,Uncommon,Technical Machine,,,"Attach this card to 1 of your Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Mystery Plate Beta.","[1] Stone Crush
<br>If your opponent has 5 or more Prizes, draw 3 cards. If your opponent has only 1 Prize, choose 2 Energy cards attached to the Defending Pokémon (1 if it has only 1). Your opponent shuffles those cards into his or her deck.",,,28.99,29.99,47.9,29.45,,Reverse Holofoil,,,
87672,Mystery Plate Delta,Mystery Plate Delta,https://tcgplayer-cdn.tcgplayer.com/product/87672_200w.jpg,3,1372,https://cpt.tcgcsv.com/s5K,2022-12-02T20:46:47.287,1,136/144,Uncommon,Technical Machine,,,"Attach this card to 1 of your Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Mystery Plate Delta.","[1] Healing Oasis
<br>If your opponent has 5 or more Prizes, search your deck for up to 3 basic Energy cards, show them to your opponent, and put them into your hand. Shuffle your deck afterward. If your opponent has exactly 2 Prizes, remove all damage counters from 1 of your Pokémon.",,,3.69,5.8,7.99,4.11,,Normal,,,
87672,Mystery Plate Delta,Mystery Plate Delta,https://tcgplayer-cdn.tcgplayer.com/product/87672_200w.jpg,3,1372,https://cpt.tcgcsv.com/s5K,2022-12-02T20:46:47.287,1,136/144,Uncommon,Technical Machine,,,"Attach this card to 1 of your Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Mystery Plate Delta.","[1] Healing Oasis
<br>If your opponent has 5 or more Prizes, search your deck for up to 3 basic Energy cards, show them to your opponent, and put them into your hand. Shuffle your deck afterward. If your opponent has exactly 2 Prizes, remove all damage counters from 1 of your Pokémon.",,,40.25,57.9,110.6,40.0,,Reverse Holofoil,,,
87673,Mystery Plate Gamma,Mystery Plate Gamma,https://tcgplayer-cdn.tcgplayer.com/product/87673_200w.jpg,3,1372,https://cpt.tcgcsv.com/t5K,2024-11-11T13:43:24.033,1,135/144,Uncommon,Tool,,,"Attach this card to 1 of your Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Mystery Plate Gamma.","[1] Retro Cave
<br>If your opponent has 5 or more Prizes, shuffle your hand into your deck and then draw 6 cards. If your opponent has exactly 2 Prizes, choose 1 of your opponent's Evolved Pokémon. Your opponent puts the top card on that Evolved Pokémon on the bottom of his or her deck. (This counts as devolving that Pokémon.)",,,2.25,4.52,7.99,4.52,7.99,Normal,,,
87673,Mystery Plate Gamma,Mystery Plate Gamma,https://tcgplayer-cdn.tcgplayer.com/product/87673_200w.jpg,3,1372,https://cpt.tcgcsv.com/t5K,2024-11-11T13:43:24.033,1,135/144,Uncommon,Tool,,,"Attach this card to 1 of your Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Mystery Plate Gamma.","[1] Retro Cave
<br>If your opponent has 5 or more Prizes, shuffle your hand into your deck and then draw 6 cards. If your opponent has exactly 2 Prizes, choose 1 of your opponent's Evolved Pokémon. Your opponent puts the top card on that Evolved Pokémon on the bottom of his or her deck. (This counts as devolving that Pokémon.)",,,47.98,47.98,47.98,47.0,,Reverse Holofoil,,,
87674,Mystery Zone,Mystery Zone,https://tcgplayer-cdn.tcgplayer.com/product/87674_200w.jpg,3,1372,https://cpt.tcgcsv.com/v5K,2022-12-02T20:49:36.52,1,137/144,Uncommon,Stadium,,,"This card stays in play when you play it. Discard this card if another Stadium card comes into play.
<br>
Once during each player's turn <em>(before he or she attacks)</em>, if that player has an Evolution card in his or her hand, he or she may search his or her deck for a basic Energy card, show it to his or her opponent, and put it into his or her hand. Then that player chooses an Evolution card from his or her hand, show it to his or her opponent, and puts it into his or her deck. That player hsuffles his or her deck afterward.",,,,6.0,8.55,9.99,8.1,,Normal,,,
87674,Mystery Zone,Mystery Zone,https://tcgplayer-cdn.tcgplayer.com/product/87674_200w.jpg,3,1372,https://cpt.tcgcsv.com/v5K,2022-12-02T20:49:36.52,1,137/144,Uncommon,Stadium,,,"This card stays in play when you play it. Discard this card if another Stadium card comes into play.
<br>
Once during each player's turn <em>(before he or she attacks)</em>, if that player has an Evolution card in his or her hand, he or she may search his or her deck for a basic Energy card, show it to his or her opponent, and put it into his or her hand. Then that player chooses an Evolution card from his or her hand, show it to his or her opponent, and puts it into his or her deck. That player hsuffles his or her deck afterward.",,,,19.99,20.0,22.04,19.99,,Reverse Holofoil,,,
87683,Natu,Natu,https://tcgplayer-cdn.tcgplayer.com/product/87683_200w.jpg,3,1372,https://cpt.tcgcsv.com/H5K,2022-12-02T20:51:58.47,1,080/144,Common,Psychic,50,Basic,,"[P] Foresight
<br>Look at the top 3 cards of either player's deck and rearrange them as you like.",P,1,2.99,4.37,5.99,3.44,,Normal,"[2] Removal Beam (10)
<br>If the Defending Pokémon has any Energy cards attached to it, flip a coin. If heads, choose 1 of those Energy cards and discard it.",,
87683,Natu,Natu,https://tcgplayer-cdn.tcgplayer.com/product/87683_200w.jpg,3,1372,https://cpt.tcgcsv.com/H5K,2022-12-02T20:51:58.47,1,080/144,Common,Psychic,50,Basic,,"[P] Foresight
<br>Look at the top 3 cards of either player's deck and rearrange them as you like.",P,1,30.0,58.0,120.0,34.99,,Reverse Holofoil,"[2] Removal Beam (10)
<br>If the Defending Pokémon has any Energy cards attached to it, flip a coin. If heads, choose 1 of those Energy cards and discard it.",,
87703,Nidoqueen (H21),Nidoqueen H21,https://tcgplayer-cdn.tcgplayer.com/product/87703_200w.jpg,3,1372,https://cpt.tcgcsv.com/56K,2022-12-02T20:53:37.46,1,H21/H32,Holo Rare,Grass,110,Stage 2,"<strong>Poké-POWER — Evolution Helper</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Nidoqueen is on your Bench, you may search your deck for a card that evolves from your Active Pokémon and attach it to your Active Pokémon. (This counts as evolving that Pokémon.) Shuffle your deck afterward.","[2G] Double Claw (30+)
<br>Flip 2 coins. This attack does 30 damage plus 20 more damage for each heads.",P,3,180.0,180.0,180.0,200.0,,Holofoil,,,
87704,Nidoqueen (22),Nidoqueen 22,https://tcgplayer-cdn.tcgplayer.com/product/87704_200w.jpg,3,1372,https://cpt.tcgcsv.com/66K,2022-12-02T21:21:58.953,1,022/144,Rare,Grass,110,Stage 2,"<strong>Poké-POWER — Evolution Helper</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Nidoqueen is on your Bench, you may search your deck for a card that evolves from your Active Pokémon and attach it to your Active Pokémon. (This counts as evolving that Pokémon.) Shuffle your deck afterward.","[2G] Double Claw (30+)
<br>Flip 2 coins. This attack does 30 damage plus 20 more damage for each heads.",P,3,26.31,30.64,45.0,30.06,,Normal,,,
87704,Nidoqueen (22),Nidoqueen 22,https://tcgplayer-cdn.tcgplayer.com/product/87704_200w.jpg,3,1372,https://cpt.tcgcsv.com/66K,2022-12-02T21:21:58.953,1,022/144,Rare,Grass,110,Stage 2,"<strong>Poké-POWER — Evolution Helper</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Nidoqueen is on your Bench, you may search your deck for a card that evolves from your Active Pokémon and attach it to your Active Pokémon. (This counts as evolving that Pokémon.) Shuffle your deck afterward.","[2G] Double Claw (30+)
<br>Flip 2 coins. This attack does 30 damage plus 20 more damage for each heads.",P,3,72.5,74.97,83.05,79.99,,Reverse Holofoil,,,
87714,Nidoran F (81),Nidoran F 81,https://tcgplayer-cdn.tcgplayer.com/product/87714_200w.jpg,3,1372,https://cpt.tcgcsv.com/j6K,2022-12-02T20:55:00.703,1,081/144,Common,Grass,50,Basic,,"[1] Call for Family
<br>Search your deck for a Basic Pokémon card named Nidoran M or Nidoran F and put it onto your Bench. Shuffle your deck afterward. <em>(You can't use this attack if your bench is full.)</em>",P,1,23.5,23.61,23.72,23.47,,Normal,[G] Scratch (10),,
87714,Nidoran F (81),Nidoran F 81,https://tcgplayer-cdn.tcgplayer.com/product/87714_200w.jpg,3,1372,https://cpt.tcgcsv.com/j6K,2022-12-02T20:55:00.703,1,081/144,Common,Grass,50,Basic,,"[1] Call for Family
<br>Search your deck for a Basic Pokémon card named Nidoran M or Nidoran F and put it onto your Bench. Shuffle your deck afterward. <em>(You can't use this attack if your bench is full.)</em>",P,1,99.99,99.99,147.06,30.38,,Reverse Holofoil,[G] Scratch (10),,
87716,Nidoran F (82),Nidoran F 82,https://tcgplayer-cdn.tcgplayer.com/product/87716_200w.jpg,3,1372,https://cpt.tcgcsv.com/l6K,2022-12-02T20:55:29.07,1,082/144,Common,Grass,50,Basic,,"[2] Poison Sting (10)
<br>The Defending Pokémon is now Poisoned.",P,1,14.99,24.99,30.18,18.64,,Normal,,,
87716,Nidoran F (82),Nidoran F 82,https://tcgplayer-cdn.tcgplayer.com/product/87716_200w.jpg,3,1372,https://cpt.tcgcsv.com/l6K,2022-12-02T20:55:29.07,1,082/144,Common,Grass,50,Basic,,"[2] Poison Sting (10)
<br>The Defending Pokémon is now Poisoned.",P,1,44.2,44.2,44.2,49.99,,Reverse Holofoil,,,
87734,Nidorina,Nidorina,https://tcgplayer-cdn.tcgplayer.com/product/87734_200w.jpg,3,1372,https://cpt.tcgcsv.com/J6K,2022-12-02T20:55:59.86,1,083/144,Common,Grass,80,Stage 1,,[2] Tackle (20),P,2,55.0,57.05,115.0,50.01,,Reverse Holofoil,"[2G] Poison Claws (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",,
87790,Noctowl,Noctowl,https://tcgplayer-cdn.tcgplayer.com/product/87790_200w.jpg,3,1372,https://cpt.tcgcsv.com/Q7K,2022-12-02T20:57:32.247,1,040/144,Uncommon,Colorless,70,Stage 1,"<strong>Poké-POWER — Investigate</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may look at the top 2 cards of any player's deck or at up to 2 of any player's Prizes. Put any cards you looked at back in the same order. This power can't be used if Noctowl is affected by a Special Condition.","[2] Triple Smash (10+)
<br>Flip 3 coins. This attack does 10 damage plus 10 more damage for each heads.",L,,9.99,11.74,16.64,13.06,,Normal,,F-30,
87790,Noctowl,Noctowl,https://tcgplayer-cdn.tcgplayer.com/product/87790_200w.jpg,3,1372,https://cpt.tcgcsv.com/Q7K,2022-12-02T20:57:32.247,1,040/144,Uncommon,Colorless,70,Stage 1,"<strong>Poké-POWER — Investigate</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may look at the top 2 cards of any player's deck or at up to 2 of any player's Prizes. Put any cards you looked at back in the same order. This power can't be used if Noctowl is affected by a Special Condition.","[2] Triple Smash (10+)
<br>Flip 3 coins. This attack does 10 damage plus 10 more damage for each heads.",L,,100.0,127.49,149.99,55.88,,Reverse Holofoil,,F-30,
87853,Omanyte,Omanyte,https://tcgplayer-cdn.tcgplayer.com/product/87853_200w.jpg,3,1372,https://cpt.tcgcsv.com/59K,2022-12-02T20:58:28.817,1,041/144,Uncommon,Water,60,Stage 1,,"[1] Water of Evolution
<br>Put an Omastar from your hand onto Omanyte. This counts as evolving Omanyte.",L,1,15.0,24.25,34.99,18.02,,Normal,"[1W] Drag Off (20)
<br>Before doing damage, you may choose 1 of your opponent's Benched Pokémon and switch it with the Defending Pokémon.",,
87853,Omanyte,Omanyte,https://tcgplayer-cdn.tcgplayer.com/product/87853_200w.jpg,3,1372,https://cpt.tcgcsv.com/59K,2022-12-02T20:58:28.817,1,041/144,Uncommon,Water,60,Stage 1,,"[1] Water of Evolution
<br>Put an Omastar from your hand onto Omanyte. This counts as evolving Omanyte.",L,1,82.11,291.06,500.0,9.0,,Reverse Holofoil,"[1W] Drag Off (20)
<br>Before doing damage, you may choose 1 of your opponent's Benched Pokémon and switch it with the Defending Pokémon.",,
87864,Omastar,Omastar,https://tcgplayer-cdn.tcgplayer.com/product/87864_200w.jpg,3,1372,https://cpt.tcgcsv.com/j9K,2022-12-02T21:00:29.393,1,023/144,Rare,Water,90,Stage 2,"<strong>Poké-BODY — Primal Stare</strong>
<br>
As long as Omastar is your Active Pokémon, your opponent can't play Basic Pokémon or Evolution cards from his or her hand to evolve his or her Active Pokémon.","[1WW] Spook (50)
<br>The Defending Pokémon can't retreat during your opponent's next turn.",L,2,12.26,30.48,34.0,25.84,,Normal,,,
87864,Omastar,Omastar,https://tcgplayer-cdn.tcgplayer.com/product/87864_200w.jpg,3,1372,https://cpt.tcgcsv.com/j9K,2022-12-02T21:00:29.393,1,023/144,Rare,Water,90,Stage 2,"<strong>Poké-BODY — Primal Stare</strong>
<br>
As long as Omastar is your Active Pokémon, your opponent can't play Basic Pokémon or Evolution cards from his or her hand to evolve his or her Active Pokémon.","[1WW] Spook (50)
<br>The Defending Pokémon can't retreat during your opponent's next turn.",L,2,54.99,55.0,126.99,39.99,,Reverse Holofoil,,,
87887,Oracle,Oracle,https://tcgplayer-cdn.tcgplayer.com/product/87887_200w.jpg,3,1372,https://cpt.tcgcsv.com/M9K,2022-12-02T21:01:24.33,1,138/144,Uncommon,Supporter,,,"You can play only 1 Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
Choose 2 cards from your deck and shuffle the rest of your deck. Put the chosen cards on top of your deck in any order.",,,,15.38,18.97,25.67,17.92,,Normal,,,
87887,Oracle,Oracle,https://tcgplayer-cdn.tcgplayer.com/product/87887_200w.jpg,3,1372,https://cpt.tcgcsv.com/M9K,2022-12-02T21:01:24.33,1,138/144,Uncommon,Supporter,,,"You can play only 1 Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
Choose 2 cards from your deck and shuffle the rest of your deck. Put the chosen cards on top of your deck in any order.",,,,39.98,39.98,39.98,34.71,,Reverse Holofoil,,,
87982,Persian,Persian,https://tcgplayer-cdn.tcgplayer.com/product/87982_200w.jpg,3,1372,https://cpt.tcgcsv.com/GcK,2022-12-02T21:02:26.43,1,042/144,Uncommon,Colorless,70,Stage 1,,"[2] Surprise Slash (20)
<br>Flip a coin. If heads, look at your opponent's hand. If he or she has any Trainer cards there, choose 1 of them. Your opponent shuffles that card into his or her deck.",F,,11.86,17.99,18.44,13.58,,Normal,"[2] Lunge (50)
<br>Flip a coin. If tails, this attack does nothing.",,
87982,Persian,Persian,https://tcgplayer-cdn.tcgplayer.com/product/87982_200w.jpg,3,1372,https://cpt.tcgcsv.com/GcK,2022-12-02T21:02:26.43,1,042/144,Uncommon,Colorless,70,Stage 1,,"[2] Surprise Slash (20)
<br>Flip a coin. If heads, look at your opponent's hand. If he or she has any Trainer cards there, choose 1 of them. Your opponent shuffles that card into his or her deck.",F,,1866.3,1866.3,1866.3,44.06,,Reverse Holofoil,"[2] Lunge (50)
<br>Flip a coin. If tails, this attack does nothing.",,
88074,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/88074_200w.jpg,3,1372,https://cpt.tcgcsv.com/vfK,2022-12-02T21:02:59.15,1,084/144,Common,Lightning,50,Basic,,"[2] Max Voltage (20+)
<br>Discard all Lightning Energy cards attached to Pikachu. This attack does 20 damage plus 10 more damage for each Energy card discarded in this way.",F,1,,,,,,,,,
88112,Piloswine (H22),Piloswine H22,https://tcgplayer-cdn.tcgplayer.com/product/88112_200w.jpg,3,1372,https://cpt.tcgcsv.com/ggK,2022-12-02T21:06:32.19,1,H22/H32,Holo Rare,Water,90,Stage 1,,"[2W] Freezing Breath (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed. If tails, the Defending Pokémon is now Asleep.",M,3,300.0,386.73,1000.0,200.0,,Holofoil,"[3F] Trample (40)
<br>For each Benched Pokémon <em>(yours and your opponent's)</em>, flip a coin. If heads, this attack does 20 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,
88113,Piloswine (24),Piloswine 24,https://tcgplayer-cdn.tcgplayer.com/product/88113_200w.jpg,3,1372,https://cpt.tcgcsv.com/hgK,2022-12-02T21:04:08.267,1,024/144,Rare,Water,90,Stage 1,,"[2W] Freezing Breath (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed. If tails, the Defending Pokémon is now Asleep.",M,3,54.99,54.99,54.99,60.0,,Reverse Holofoil,"[3F] Trample (40)
<br>For each Benched Pokémon <em>(yours and your opponent's)</em>, flip a coin. If heads, this attack does 20 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,
88115,Piloswine (43),Piloswine 43,https://tcgplayer-cdn.tcgplayer.com/product/88115_200w.jpg,3,1372,https://cpt.tcgcsv.com/kgK,2025-12-02T02:37:53.807,1,043/144,Uncommon,Fighting,80,Stage 1,,[2F] Impaling Tusk (40),G,3,4.43,6.88,24.95,6.31,,Normal,"[2FF] Continuous Charge (30+)
<br>Flip 4 coins. This attack foes 30 damage plus 20 more damage for each heads. Put a damage counter on Piloswine for each heads.",L-30,
88115,Piloswine (43),Piloswine 43,https://tcgplayer-cdn.tcgplayer.com/product/88115_200w.jpg,3,1372,https://cpt.tcgcsv.com/kgK,2025-12-02T02:37:53.807,1,043/144,Uncommon,Fighting,80,Stage 1,,[2F] Impaling Tusk (40),G,3,39.98,39.99,39.99,9.49,,Reverse Holofoil,"[2FF] Continuous Charge (30+)
<br>Flip 4 coins. This attack foes 30 damage plus 20 more damage for each heads. Put a damage counter on Piloswine for each heads.",L-30,
