productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName
89556,Steelix,Steelix,https://tcgplayer-cdn.tcgplayer.com/product/89556_200w.jpg,3,1392,https://cpt.tcgcsv.com/8RK,2023-12-21T21:18:43.53,1,23/100,Rare,Metal,100,Stage 1,,"[1F] Rage (10+)
<br>Does 10 damage plus 10 more damage for each damage counter on Steelix.","[3M] Spinning Tail (20) 
<br>Does 20 damage to each of your opponent's Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",R,G,4,1.25,2.52,4.99,2.62,,Normal
89556,Steelix,Steelix,https://tcgplayer-cdn.tcgplayer.com/product/89556_200w.jpg,3,1392,https://cpt.tcgcsv.com/8RK,2023-12-21T21:18:43.53,1,23/100,Rare,Metal,100,Stage 1,,"[1F] Rage (10+)
<br>Does 10 damage plus 10 more damage for each damage counter on Steelix.","[3M] Spinning Tail (20) 
<br>Does 20 damage to each of your opponent's Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",R,G,4,10.72,13.02,23.83,18.73,,Reverse Holofoil
90018,Trapinch,Trapinch,https://tcgplayer-cdn.tcgplayer.com/product/90018_200w.jpg,3,1392,https://cpt.tcgcsv.com/n0L,2023-12-21T21:35:40.783,1,82/100,Common,Fighting,40,Basic,,"[1] Super Speed
<br>The Defending Pokemon can't retreat until the end of your opponent's next turn.",[2] Irongrip (20),G,None,1,0.5,1.0,4.99,1.15,,Normal
90018,Trapinch,Trapinch,https://tcgplayer-cdn.tcgplayer.com/product/90018_200w.jpg,3,1392,https://cpt.tcgcsv.com/n0L,2023-12-21T21:35:40.783,1,82/100,Common,Fighting,40,Basic,,"[1] Super Speed
<br>The Defending Pokemon can't retreat until the end of your opponent's next turn.",[2] Irongrip (20),G,None,1,3.54,7.13,28.37,7.25,,Reverse Holofoil
90111,Typhlosion ex,Typhlosion ex,https://tcgplayer-cdn.tcgplayer.com/product/90111_200w.jpg,3,1392,https://cpt.tcgcsv.com/f3L,2023-12-21T21:43:17.17,1,99/100,Ultra Rare,Fire,160,Stage 2,,"[1R] Ring of Fire (40) 
<br>The Defending Pokemon is now Burned, and can't retreat until the end of your opponent's next turn.","[2RRR] Split Blast (100) 
<br>Discard 1 Energy card attached to Typhlosion ex.  If your opponent has more than 1 Defending Pokemon, you may do 50 damage to each of them instead.",FW,None,2,139.99,299.99,299.99,159.21,,Holofoil
90138,Umbreon,Umbreon,https://tcgplayer-cdn.tcgplayer.com/product/90138_200w.jpg,3,1392,https://cpt.tcgcsv.com/N3L,2023-12-21T21:18:51.487,1,24/100,Rare,Darkness,80,Stage 1,,"[1] Confuse Ray (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.",[2D] Moon Impact (40),F,P,1,23.0,27.49,35.0,27.53,,Normal
90138,Umbreon,Umbreon,https://tcgplayer-cdn.tcgplayer.com/product/90138_200w.jpg,3,1392,https://cpt.tcgcsv.com/N3L,2023-12-21T21:18:51.487,1,24/100,Rare,Darkness,80,Stage 1,,"[1] Confuse Ray (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.",[2D] Moon Impact (40),F,P,1,122.49,174.99,199.99,80.38,,Reverse Holofoil
90278,Vaporeon,Vaporeon,https://tcgplayer-cdn.tcgplayer.com/product/90278_200w.jpg,3,1392,https://cpt.tcgcsv.com/B7L,2025-12-01T22:46:50.387,1,25/100,Rare,Water,80,Stage 1,,[1W] Aurora Beam (30),"[2W] Aqua Sonic (50) 
<br>This attack's damage is not affected by resistance.",L,None,1,8.5,12.0,17.04,13.2,,Normal
90278,Vaporeon,Vaporeon,https://tcgplayer-cdn.tcgplayer.com/product/90278_200w.jpg,3,1392,https://cpt.tcgcsv.com/B7L,2025-12-01T22:46:50.387,1,25/100,Rare,Water,80,Stage 1,,[1W] Aurora Beam (30),"[2W] Aqua Sonic (50) 
<br>This attack's damage is not affected by resistance.",L,None,1,100.0,179.99,180.0,60.0,,Reverse Holofoil
90367,Vigoroth,Vigoroth,https://tcgplayer-cdn.tcgplayer.com/product/90367_200w.jpg,3,1392,https://cpt.tcgcsv.com/m9L,2023-12-21T21:26:56.923,1,52/100,Uncommon,Colorless,70,Stage 1,,"[1] Focus Energy 
<br>During your next turn, base damage of Vigoroth's Slash is attack is 90 instead of 40.",[3] Slash (40),F,None,1,0.5,0.95,20.6,0.95,,Normal
90367,Vigoroth,Vigoroth,https://tcgplayer-cdn.tcgplayer.com/product/90367_200w.jpg,3,1392,https://cpt.tcgcsv.com/m9L,2023-12-21T21:26:56.923,1,52/100,Uncommon,Colorless,70,Stage 1,,"[1] Focus Energy 
<br>During your next turn, base damage of Vigoroth's Slash is attack is 90 instead of 40.",[3] Slash (40),F,None,1,4.16,6.0,11.19,4.3,,Reverse Holofoil
90396,Volbeat,Volbeat,https://tcgplayer-cdn.tcgplayer.com/product/90396_200w.jpg,3,1392,https://cpt.tcgcsv.com/X9L,2023-12-21T21:27:08.707,1,53/100,Uncommon,Grass,60,Basic,"<b>Poke-BODY</b> Uplifting Glow 
<br>As long as Illumise is in play, Volbeat's retreat cost is 0.","[1] Toxic Vibration 
<br>Flip a coin.  If heads, the Defending Pokemon is now Poisoned.  If tails, the Defending Pokemon is now Asleep.","[1G] Pester (20+) 
<br>If the Defending Pokemon is affected by a Special Condition, this attack does 20 damage plus 20 more damage.",R,None,1,1.19,1.44,21.47,1.46,,Normal
90396,Volbeat,Volbeat,https://tcgplayer-cdn.tcgplayer.com/product/90396_200w.jpg,3,1392,https://cpt.tcgcsv.com/X9L,2023-12-21T21:27:08.707,1,53/100,Uncommon,Grass,60,Basic,"<b>Poke-BODY</b> Uplifting Glow 
<br>As long as Illumise is in play, Volbeat's retreat cost is 0.","[1] Toxic Vibration 
<br>Flip a coin.  If heads, the Defending Pokemon is now Poisoned.  If tails, the Defending Pokemon is now Asleep.","[1G] Pester (20+) 
<br>If the Defending Pokemon is affected by a Special Condition, this attack does 20 damage plus 20 more damage.",R,None,1,14.0,14.5,15.0,9.98,,Reverse Holofoil
90451,Wailmer,Wailmer,https://tcgplayer-cdn.tcgplayer.com/product/90451_200w.jpg,3,1392,https://cpt.tcgcsv.com/2cL,2023-12-21T21:35:48.567,1,83/100,Common,Water,80,Basic,,[2] Rollout (20),"[2W] Super Hypno Wave (30) 
<br>The Defending Pokemon is now Asleep.",L,None,3,0.4,0.75,20.82,0.7,,Normal
90451,Wailmer,Wailmer,https://tcgplayer-cdn.tcgplayer.com/product/90451_200w.jpg,3,1392,https://cpt.tcgcsv.com/2cL,2023-12-21T21:35:48.567,1,83/100,Common,Water,80,Basic,,[2] Rollout (20),"[2W] Super Hypno Wave (30) 
<br>The Defending Pokemon is now Asleep.",L,None,3,10.39,16.5,39.95,12.62,,Reverse Holofoil
90463,Wailord ex,Wailord ex,https://tcgplayer-cdn.tcgplayer.com/product/90463_200w.jpg,3,1392,https://cpt.tcgcsv.com/hcL,2022-11-16T20:51:39.107,1,100/100,Ultra Rare,Water,200,Stage 1,,"[1] Super Deep Dive 
<br>If you have no Benched Pokemon, this attack does nothing.  Remove 3 damage counters from Wailord ex.  Switch Wailord ex with 1 of your Benched Pokemon.","[1WWW] Dwindling Wave (100-) 
<br>Does 100 damage minus 10 damage for each damage counter on Wailord ex.",GL,None,5,120.99,134.1,189.99,111.71,185.0,Holofoil
90464,Wally's Training,Wallys Training,https://tcgplayer-cdn.tcgplayer.com/product/90464_200w.jpg,3,1392,https://cpt.tcgcsv.com/jcL,2023-12-21T21:37:43.8,1,89/100,Uncommon,Supporter,,,"<em>You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.</em>
<br>
<br>Search your deck for a card that evolves from your Active Pokemon (choose 1 if there are 2) and put it on your Active Pokemon.  <em>(This counts as evolving that Pokemon.)</em> Shuffle your deck afterward.",,,,,,0.35,0.6,20.71,0.73,,Normal
90464,Wally's Training,Wallys Training,https://tcgplayer-cdn.tcgplayer.com/product/90464_200w.jpg,3,1392,https://cpt.tcgcsv.com/jcL,2023-12-21T21:37:43.8,1,89/100,Uncommon,Supporter,,,"<em>You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.</em>
<br>
<br>Search your deck for a card that evolves from your Active Pokemon (choose 1 if there are 2) and put it on your Active Pokemon.  <em>(This counts as evolving that Pokemon.)</em> Shuffle your deck afterward.",,,,,,3.9,6.49,10.0,7.63,,Reverse Holofoil
90606,Wingull,Wingull,https://tcgplayer-cdn.tcgplayer.com/product/90606_200w.jpg,3,1392,https://cpt.tcgcsv.com/8gL,2023-12-21T21:36:02.303,1,84/100,Common,Water,40,Basic,,"[1] Supersonic 
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.",,L,F,1,0.25,0.61,20.64,0.63,,Normal
90606,Wingull,Wingull,https://tcgplayer-cdn.tcgplayer.com/product/90606_200w.jpg,3,1392,https://cpt.tcgcsv.com/8gL,2023-12-21T21:36:02.303,1,84/100,Common,Water,40,Basic,,"[1] Supersonic 
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.",,L,F,1,3.98,4.19,8.99,6.34,,Reverse Holofoil
90613,Wobbuffet,Wobbuffet,https://tcgplayer-cdn.tcgplayer.com/product/90613_200w.jpg,3,1392,https://cpt.tcgcsv.com/hgL,2023-12-21T21:19:49.17,1,26/100,Rare,Psychic,80,Basic,"<b>Poke-BODY</b> Safeguard 
<br>Prevent all effects of attacks, including damage, done to Wobbuffet by your opponent's Pokemon-ex.","[2P] Flip Over (50) 
<br>Wobbuffet does 10 damage to itself, and don't apply Weakness and Resistance to this damage.",,P,None,2,0.53,1.28,21.33,1.32,,Normal
90613,Wobbuffet,Wobbuffet,https://tcgplayer-cdn.tcgplayer.com/product/90613_200w.jpg,3,1392,https://cpt.tcgcsv.com/hgL,2023-12-21T21:19:49.17,1,26/100,Rare,Psychic,80,Basic,"<b>Poke-BODY</b> Safeguard 
<br>Prevent all effects of attacks, including damage, done to Wobbuffet by your opponent's Pokemon-ex.","[2P] Flip Over (50) 
<br>Wobbuffet does 10 damage to itself, and don't apply Weakness and Resistance to this damage.",,P,None,2,3.13,4.99,5.0,4.85,,Reverse Holofoil
90654,Wynaut,Wynaut,https://tcgplayer-cdn.tcgplayer.com/product/90654_200w.jpg,3,1392,https://cpt.tcgcsv.com/6hL,2023-12-21T21:27:19.28,1,54/100,Uncommon,Psychic,50,Basic,"<b>Poke-POWER</b> Baby Evolution 
<br>Once during your turn <em>(before your attack)</em>, you may put a Wobbuffet from your hand onto Wynaut<em> (this counts as evolving Wynaut)</em> and remove all damage counters from Wynaut.","[P] Alluring Smile
<br>Search your deck for a Basic Pokemon card or Evolution card for each Energy attached to Wynaut, show them to your opponent, and put them in to your hand.  Shuffle your deck afterward.",,P,None,1,1.92,8.65,10.0,4.24,,Normal
90654,Wynaut,Wynaut,https://tcgplayer-cdn.tcgplayer.com/product/90654_200w.jpg,3,1392,https://cpt.tcgcsv.com/6hL,2023-12-21T21:27:19.28,1,54/100,Uncommon,Psychic,50,Basic,"<b>Poke-POWER</b> Baby Evolution 
<br>Once during your turn <em>(before your attack)</em>, you may put a Wobbuffet from your hand onto Wynaut<em> (this counts as evolving Wynaut)</em> and remove all damage counters from Wynaut.","[P] Alluring Smile
<br>Search your deck for a Basic Pokemon card or Evolution card for each Energy attached to Wynaut, show them to your opponent, and put them in to your hand.  Shuffle your deck afterward.",,P,None,1,11.63,48.95,49.0,5.5,,Reverse Holofoil
90662,Xatu,Xatu,https://tcgplayer-cdn.tcgplayer.com/product/90662_200w.jpg,3,1392,https://cpt.tcgcsv.com/ghL,2023-12-21T21:27:29.533,1,55/100,Uncommon,Psychic,70,Stage 1,"<b>Poke-POWER</b> Healing Wind 
<br>Once during your turn <em>(before your attack)</em>, you may remove 1 damage counter from each of your Active Pokemon.  This power can't be used if Xatu is affected by a Special Condition.","[1P] Psyimpact 
<br>Put 1 damage counter on each of your opponent's Pokemon.",,P,F,0,0.65,0.99,20.85,1.02,,Normal
90662,Xatu,Xatu,https://tcgplayer-cdn.tcgplayer.com/product/90662_200w.jpg,3,1392,https://cpt.tcgcsv.com/ghL,2023-12-21T21:27:29.533,1,55/100,Uncommon,Psychic,70,Stage 1,"<b>Poke-POWER</b> Healing Wind 
<br>Once during your turn <em>(before your attack)</em>, you may remove 1 damage counter from each of your Active Pokemon.  This power can't be used if Xatu is affected by a Special Condition.","[1P] Psyimpact 
<br>Put 1 damage counter on each of your opponent's Pokemon.",,P,F,0,5.5,9.99,22.0,5.73,,Reverse Holofoil
90702,Zangoose,Zangoose,https://tcgplayer-cdn.tcgplayer.com/product/90702_200w.jpg,3,1392,https://cpt.tcgcsv.com/3jL,2023-12-21T21:14:58.58,1,14/100,Holo Rare,Colorless,70,Basic,"<b>Poke-BODY</b> Poison Resistance
<br>Zangoose can't be Poisoned.","[1] Target Slash (10+)
<br>If the Defending Pokemon is Seviper, this attack does 10 damage plus 30 more damage.","[3] Super Slash (30) 
<br>If the defending Pokemon is an Evolved Pokemon, this attack does 30 damage plus 30 more damage.",F,None,1,37.21,39.99,48.0,38.42,,Holofoil
90702,Zangoose,Zangoose,https://tcgplayer-cdn.tcgplayer.com/product/90702_200w.jpg,3,1392,https://cpt.tcgcsv.com/3jL,2023-12-21T21:14:58.58,1,14/100,Holo Rare,Colorless,70,Basic,"<b>Poke-BODY</b> Poison Resistance
<br>Zangoose can't be Poisoned.","[1] Target Slash (10+)
<br>If the Defending Pokemon is Seviper, this attack does 10 damage plus 30 more damage.","[3] Super Slash (30) 
<br>If the defending Pokemon is an Evolved Pokemon, this attack does 30 damage plus 30 more damage.",F,None,1,23.0,27.71,50.0,27.24,,Reverse Holofoil
90745,Zigzagoon,Zigzagoon,https://tcgplayer-cdn.tcgplayer.com/product/90745_200w.jpg,3,1392,https://cpt.tcgcsv.com/WjL,2023-12-21T21:36:38.683,1,85/100,Common,Colorless,40,Basic,,"[1] Collect 
<br>Draw a card.",[2] Headbutt (20),F,None,1,0.24,0.65,4.9,0.63,0.69,Normal
90745,Zigzagoon,Zigzagoon,https://tcgplayer-cdn.tcgplayer.com/product/90745_200w.jpg,3,1392,https://cpt.tcgcsv.com/WjL,2023-12-21T21:36:38.683,1,85/100,Common,Colorless,40,Basic,,"[1] Collect 
<br>Draw a card.",[2] Headbutt (20),F,None,1,4.31,6.49,9.09,7.56,,Reverse Holofoil
98564,Sandstorm Booster Box,Sandstorm Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/98564_200w.jpg,3,1392,https://cpt.tcgcsv.com/jrP,2015-05-06T14:40:28.023,1,,,,,,,,,,,,,,,,,
98565,Sandstorm Booster Pack,Sandstorm Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/98565_200w.jpg,3,1392,https://cpt.tcgcsv.com/krP,2017-07-22T16:55:15.467,1,,,,,,,,,,,,493.95,496.95,499.95,349.99,,Normal
234511,"Sandstorm Theme Deck - ""Caravan""",Sandstorm Theme Deck Caravan,https://tcgplayer-cdn.tcgplayer.com/product/234511_200w.jpg,3,1392,https://cpt.tcgcsv.com/fQT2,2021-03-15T18:15:07.44,1,,,,,,,,,,,,276.01,276.01,276.01,,,Normal
