productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extAttack2,extAttack3,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extResistance
197856,Mewtwo & Mew GX - SM191,Mewtwo and Mew GX SM191,https://tcgplayer-cdn.tcgplayer.com/product/197856_200w.jpg,3,1861,https://cpt.tcgcsv.com/89C2,2026-02-04T19:34:46.78,1,SM191,Promo,Psychic,270,Basic,"<strong>Ability — Perfection</strong>
<br>This Pokémon can use the attacks of any Pokémon-GX or Pokémon-EX on your Bench or in your discard pile.<em>(You still need the necessary Energy to use each attack.)</em>
<br><br>
<em>TAG TEAM rule — When your TAG TEAM is Knocked Out, your opponent takes 3 Prize cards.</em>","<span style=""color:Teal""><strong>[1PP+] Miraculous Duo GX (200)</strong>
<br>If this Pokémon has at least 1 extra Energy attached to it <em>(in addition to this attack's cost)</em>, heal all damage from all of your Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,,Px2,2,185.0,292.46,9999.0,262.54,299.99,Holofoil,None
197872,Lucario & Melmetal GX - SM192,Lucario and Melmetal GX SM192,https://tcgplayer-cdn.tcgplayer.com/product/197872_200w.jpg,3,1861,https://cpt.tcgcsv.com/s9C2,2026-02-16T21:12:51.157,1,SM192,Promo,Metal,260,Basic,"<em>TAG TEAM rule — When your TAG TEAM is Knocked Out, your opponent takes 3 Prize cards.</em>","[2] Steel Fist (50)
<br>Search your deck for a Metal Energy card and attach it to this Pokémon. Then, shuffle your deck.",[2MM] Heavy Impact (150),"<span style=""color:Teal""><strong>[1+] Full Metal Wall GX</strong>
<br>For the rest of this game, your Metal Pokémon take 30 less damage from your opponent's attacks <em>(after applying Weakness and Resistance)</em>. If this Pokémon has at least 1 extra Energy attached to it <em>(in addition to this attack's cost)</em>, discard all Energy from your opponent's Active Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Rx2,3,42.25,58.01,9999.0,54.68,48.36,Holofoil,P-20
197873,Garchomp & Giratina GX - SM193,Garchomp and Giratina GX SM193,https://tcgplayer-cdn.tcgplayer.com/product/197873_200w.jpg,3,1861,https://cpt.tcgcsv.com/t9C2,2026-02-10T14:34:20.257,1,SM193,Promo,Dragon,270,Basic,"<em>TAG TEAM rule — When your TAG TEAM is Knocked Out, your opponent takes 3 Prize cards.</em>","[1] Linear Attack
<br>This attack does 40 damage to 1 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[1PF] Calamitous Slash (160+)
<br>If your opponent's Active Pokémon already has any damage counters on it, this attack does 80 more damage.","<span style=""color:Teal""><strong>[PPF+] GG End GX</strong>
<br>Discard 1 of your opponent's Pokémon and all cards attached to it. If this Pokémon has at least 3 extra Fighting Energy attached to it <em>(in addition to this attack's cost)</em>, discard 2 of your opponent's Pokémon instead. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Yx2,3,59.0,84.77,4321.0,83.12,64.99,Holofoil,
197874,Charizard GX - SM211,Charizard GX SM211,https://tcgplayer-cdn.tcgplayer.com/product/197874_200w.jpg,3,1861,https://cpt.tcgcsv.com/v9C2,2026-03-09T13:00:07.393,1,SM211,Promo,Fire,250,Stage 2,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>",[2RR] Flamethrower (140),"<span style=""color:Teal""><strong>[2RR] Flare Blitz GX (300)</strong>
<br><em>(You can't use more than 1 GX attack in a game.)</em></span>",,Wx2,3,8.01,12.46,4321.0,10.75,11.01,Holofoil,
197875,Gyarados GX - SM212,Gyarados GX SM212,https://tcgplayer-cdn.tcgplayer.com/product/197875_200w.jpg,3,1861,https://cpt.tcgcsv.com/w9C2,2026-02-11T14:46:05.69,1,SM212,Promo,Water,230,Stage 1,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>",[1WWW] Dragon Rage (130),"<span style=""color:Teal""><strong>[1WWW] Hyper Beam (240)</strong>
<br><em>(You can't use more than 1 GX attack in a game.)</em></span>",,Lx2,3,1.8,3.12,73.0,3.07,3.79,Holofoil,
197876,Raichu GX - SM213,Raichu GX SM213,https://tcgplayer-cdn.tcgplayer.com/product/197876_200w.jpg,3,1861,https://cpt.tcgcsv.com/x9C2,2024-11-21T08:48:08.09,1,SM213,Promo,Lightning,210,Stage 1,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>",[1LL] Thunderbolt (120),"<span style=""color:Teal""><strong>[1LL] Spark Ball GX (200)</strong>
<br><em>(You can't use more than 1 GX attack in a game.)</em></span>",,Fx2,1,0.93,1.96,6.87,1.77,2.45,Holofoil,M-20
197888,Stakataka - SM209,Stakataka SM209,https://tcgplayer-cdn.tcgplayer.com/product/197888_200w.jpg,3,1861,https://cpt.tcgcsv.com/N9C2,2026-02-12T20:49:56.643,1,SM209,Promo,Fighting,120,Basic,"<strong>Ability — Wall of Stone</strong>
<br>If your opponent has 3 or less Prize cards remaining, this Pokémon's maximum HP is 200.","[1FF] Top Down (110)
<br>Flip a coin until you get tails. For each heads, discard the top card of your opponent's deck.",,,Gx2,4,1.0,2.1,96.95,2.02,48.98,Holofoil,
197889,Vikavolt - SM208,Vikavolt SM208,https://tcgplayer-cdn.tcgplayer.com/product/197889_200w.jpg,3,1861,https://cpt.tcgcsv.com/P9C2,2022-09-14T17:18:31.123,1,SM208,Promo,Lightning,150,Stage 2,"<strong>Ability — Stealthy Body</strong>
<br>If there is any Stadium card in play, this Pokémon has no Weakness.","[1LLL] Electricannon (120+)
<br>You may discard all L Energy from this Pokémon. If you do, this attack does 100 more damage.",,,Fx2,2,0.2,0.5,4.25,0.44,0.29,Holofoil,M-20
198360,Champions Festival - SM231 (World Championships 2019),Champions Festival SM231 World Championships 2019,https://tcgplayer-cdn.tcgplayer.com/product/198360_200w.jpg,3,1861,https://cpt.tcgcsv.com/dmC2,2022-09-09T20:45:44.233,0,SM231,Promo,Stadium,,,"Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.
<br><br>
<em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",,,,,,,,,,,,
198361,Champions Festival - SM231 (World Championships 2019) [Staff],Champions Festival SM231 World Championships 2019 Staff,https://tcgplayer-cdn.tcgplayer.com/product/198361_200w.jpg,3,1861,https://cpt.tcgcsv.com/fmC2,2022-09-09T20:49:01.827,0,SM231,Promo,Stadium,,,"Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.
<br><br>
<em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",,,,,,695.5,695.5,695.5,,,Normal,
198362,Champions Festival - SM231 (World Championships 2019) [Top Thirty-Two],Champions Festival SM231 World Championships 2019 Top Thirty Two,https://tcgplayer-cdn.tcgplayer.com/product/198362_200w.jpg,3,1861,https://cpt.tcgcsv.com/gmC2,2022-09-09T20:45:23.333,0,SM231,Promo,Stadium,,,"Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.
<br><br>
<em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",,,,,,,,,,,,
198363,Champions Festival - SM231 (World Championships 2019) [Top Sixteen],Champions Festival SM231 World Championships 2019 Top Sixteen,https://tcgplayer-cdn.tcgplayer.com/product/198363_200w.jpg,3,1861,https://cpt.tcgcsv.com/hmC2,2022-09-09T20:44:53.793,0,SM231,Promo,Stadium,,,"Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.
<br><br>
<em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",,,,,,,,,,,,
198364,Champions Festival - SM231 (World Championships 2019) [Quarter Finalist],Champions Festival SM231 World Championships 2019 Quarter Finalist,https://tcgplayer-cdn.tcgplayer.com/product/198364_200w.jpg,3,1861,https://cpt.tcgcsv.com/jmC2,2022-09-09T20:42:36.35,0,SM231,Promo,Stadium,,,"Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.
<br><br>
<em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",,,,,,,,,,,,
198365,Champions Festival - SM231 (World Championships 2019) [Semi-Finalist],Champions Festival SM231 World Championships 2019 Semi Finalist,https://tcgplayer-cdn.tcgplayer.com/product/198365_200w.jpg,3,1861,https://cpt.tcgcsv.com/kmC2,2022-09-09T20:43:15.797,0,SM231,Promo,Stadium,,,"Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.
<br><br>
<em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",,,,,,,,,,,,
198366,Champions Festival - SM231 (World Championships 2019) [Finalist],Champions Festival SM231 World Championships 2019 Finalist,https://tcgplayer-cdn.tcgplayer.com/product/198366_200w.jpg,3,1861,https://cpt.tcgcsv.com/lmC2,2022-09-09T20:42:09.9,0,SM231,Promo,Stadium,,,"Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.
<br><br>
<em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",,,,,,,,,,,,
198367,Champions Festival - SM231 (World Championships 2019) [Champion],Champions Festival SM231 World Championships 2019 Champion,https://tcgplayer-cdn.tcgplayer.com/product/198367_200w.jpg,3,1861,https://cpt.tcgcsv.com/mmC2,2022-09-09T20:41:09.183,0,SM231,Promo,Stadium,,,"Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.
<br><br>
<em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",,,,,,,,,,,,
198531,Porygon-Z GX - SM216,Porygon Z GX SM216,https://tcgplayer-cdn.tcgplayer.com/product/198531_200w.jpg,3,1861,https://cpt.tcgcsv.com/FqC2,2022-09-14T13:40:33.567,1,SM216,Promo,Colorless,240,Stage 2,"<strong>Ability — Troubleshooting</strong>
<br>Once during your turn <em>(before your attack)</em>, you may discard a Special Energy from this Pokémon. If you do, heal 80 damage from it.
<br><br>
<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[3] Abnormal Overheating (160)
<br>This Pokémon is now Burned.","<span style=""color:Teal""><strong>[1] Critical Error GX</strong>
<br>Search your deck for up to 10 cards and discard them. Then, shuffle your deck. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Fx2,2,1.99,3.33,19.98,3.35,19.98,Holofoil,
198534,Trevenant & Dusknoir GX - SM217,Trevenant and Dusknoir GX SM217,https://tcgplayer-cdn.tcgplayer.com/product/198534_200w.jpg,3,1861,https://cpt.tcgcsv.com/JqC2,2025-11-20T20:58:05.92,1,SM217,Promo,Psychic,270,Stage 1,"<em>TAG TEAM rule — When your TAG TEAM is Knocked Out, your opponent takes 3 Prize cards.</em>","[PPP] Night Watch (150)
<br>Choose 2 random cards from your opponent's hand. Your opponent reveals those cards and shuffles them into their deck.","<span style=""color:Teal""><strong>[1P+] Pale Moon GX</strong>
<br>At the end of your opponent's next turn, the Defending Pokémon will be Knocked Out. If this Pokémon has at least 1 extra Psychic Energy attached to it <em>(in addition to this attack's cost)</em>, discard all Energy from your opponent's Active Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Dx2,3,16.19,22.74,9999.0,20.34,,Holofoil,F-20
198771,Pikachu - SM206,Pikachu SM206,https://tcgplayer-cdn.tcgplayer.com/product/198771_200w.jpg,3,1861,https://cpt.tcgcsv.com/rwC2,2026-02-20T04:17:31.693,1,SM206,Promo,Lightning,60,Basic,,"[2L] Thunder Shock (40)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",,,Fx2,1,8.25,17.38,40.0,16.57,,Holofoil,M-20
199331,Champions Festival - SM148 (World Championships 2018) [Top Thirty-Two],Champions Festival SM148 World Championships 2018 Top Thirty Two,https://tcgplayer-cdn.tcgplayer.com/product/199331_200w.jpg,3,1861,https://cpt.tcgcsv.com/FLC2,2022-09-09T20:37:52.14,0,SM148,Promo,Stadium,,,"Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.
<br><br>
<em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",,,,,,,,,,,,
199332,Champions Festival - SM148 (World Championships 2018) [Top Sixteen],Champions Festival SM148 World Championships 2018 Top Sixteen,https://tcgplayer-cdn.tcgplayer.com/product/199332_200w.jpg,3,1861,https://cpt.tcgcsv.com/GLC2,2022-09-09T20:37:18.92,0,SM148,Promo,Stadium,,,"Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.
<br><br>
<em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",,,,,,349.99,349.99,349.99,,,Normal,
199333,Champions Festival - SM148 (World Championships 2018) [Quarter Finalist],Champions Festival SM148 World Championships 2018 Quarter Finalist,https://tcgplayer-cdn.tcgplayer.com/product/199333_200w.jpg,3,1861,https://cpt.tcgcsv.com/HLC2,2022-09-09T20:35:45.06,0,SM148,Promo,Stadium,,,"Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.
<br><br>
<em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",,,,,,,,,,,,
199334,Champions Festival - SM148 (World Championships 2018) [Semi-Finalist],Champions Festival SM148 World Championships 2018 Semi Finalist,https://tcgplayer-cdn.tcgplayer.com/product/199334_200w.jpg,3,1861,https://cpt.tcgcsv.com/JLC2,2022-09-09T20:36:52.547,0,SM148,Promo,Stadium,,,"Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.
<br><br>
<em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",,,,,,,,,,,,
199335,Champions Festival - SM148 (World Championships 2018) [Finalist],Champions Festival SM148 World Championships 2018 Finalist,https://tcgplayer-cdn.tcgplayer.com/product/199335_200w.jpg,3,1861,https://cpt.tcgcsv.com/KLC2,2022-09-09T20:35:14.97,0,SM148,Promo,Stadium,,,"Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.
<br><br>
<em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",,,,,,,,,,,,
199336,Champions Festival - SM148 (World Championships 2018) [Champion],Champions Festival SM148 World Championships 2018 Champion,https://tcgplayer-cdn.tcgplayer.com/product/199336_200w.jpg,3,1861,https://cpt.tcgcsv.com/LLC2,2022-09-09T20:32:33.573,0,SM148,Promo,Stadium,,,"Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.
<br><br>
<em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",,,,,,,,,,,,
199488,Sudowoodo - SM207,Sudowoodo SM207,https://tcgplayer-cdn.tcgplayer.com/product/199488_200w.jpg,3,1861,https://cpt.tcgcsv.com/NPC2,2022-09-14T14:46:01.363,1,SM207,Promo,Fighting,110,Basic,,[F] Low Kick (20),"[FF] Territorial Strike (80)
<br>If you don't have a Stadium card in play, this attack does nothing.",,Wx2,2,0.15,0.62,2.47,0.8,0.79,Holofoil,
199609,Amoonguss - SM202 (Prerelease) [Staff],Amoonguss SM202 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/199609_200w.jpg,3,1861,https://cpt.tcgcsv.com/cSC2,2022-09-12T11:30:32.75,1,SM202,Promo,Grass,100,Stage 1,"<strong>Ability — Bursting Spores</strong>
<br>Whenever you play a Pokémon that has the Spore attack from your hand during your turn, you may leave your opponent's Active Pokémon Asleep and Poisoned.","[2] Venoshock (20+)
<br>If your opponent's Active Pokémon is Poisoned, this attack does 70 more damage.",,,Rx2,2,39.99,42.57,70.0,30.0,,Holofoil,
199611,Tapu Fini - SM203 (Prerelease) [Staff],Tapu Fini SM203 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/199611_200w.jpg,3,1861,https://cpt.tcgcsv.com/fSC2,2023-04-29T20:16:34.513,1,SM203,Promo,Water,120,Basic,,[W] Razor Fin (20),"[1WW] Nature Wave (100)
<br>If your opponent has any Ultra Beasts in play, this attack's cost is 1.",,Gx2,1,19.0,49.99,50.5,32.42,,Holofoil,
199617,Terrakion - SM205 (Prerelease) [Staff],Terrakion SM205 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/199617_200w.jpg,3,1861,https://cpt.tcgcsv.com/mSC2,2022-09-14T16:57:05.427,1,SM205,Promo,Fighting,140,Basic,,"[2F] Cavern Counter (50+)
<br>If all of your Benched Pokémon have damage counters on them, this attack does 150 more damage.",[2FF] Boulder Crush (110),,Gx2,4,39.56,44.99,65.0,26.27,,Holofoil,
199622,Necrozma - SM204 (Prerelease) [Staff],Necrozma SM204 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/199622_200w.jpg,3,1861,https://cpt.tcgcsv.com/sSC2,2022-09-13T19:36:18.353,1,SM204,Promo,Psychic,130,Basic,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[2] Barrier Attack (30)
<br>During your opponent's next turn, this Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.","[1PP] Special Laser (100+)
<br>If this Pokémon has any Special Energy attached to it, this attack does 60 more damage.",,Px2,2,99.49,99.49,115.0,41.09,,Holofoil,
200272,Eevee GX - SM233,Eevee GX SM233,https://tcgplayer-cdn.tcgplayer.com/product/200272_200w.jpg,3,1861,https://cpt.tcgcsv.com/s7D2,2026-03-06T17:17:53.78,1,SM233,Promo,Colorless,160,Basic,"<strong>Ability — Ascension DNA</strong>
<br>Once during your turn <em>(before your attack)</em>, if you have a Pokémon in your hand that evolves from Eevee, you may put that card onto this Pokémon to evolve it. Before evolving, heal all damage from this Pokémon. You can't use this Ability during your first turn or the turn this Pokémon was put into play.
<br><br>
<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>",[3] Boost Dash (100),"<span style=""color:Teal""><strong>[1] Joy Maker GX</strong>
<br>Put 3 cards from your discard pile into your hand. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Fx2,1,58.0,94.99,9999.0,84.15,93.97,Holofoil,
200273,Pikachu GX - SM232,Pikachu GX SM232,https://tcgplayer-cdn.tcgplayer.com/product/200273_200w.jpg,3,1861,https://cpt.tcgcsv.com/t7D2,2022-09-14T13:35:54.1,1,SM232,Promo,Lightning,160,Basic,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[1] Agility (20)
<br>Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokémon during your opponent’s next turn.","[1LL] Volt Tackle (150)
<br>This Pokémon does 30 damage to itself.","<span style=""color:Teal""><strong>[1LL] Tail Break GX (100)</strong>
<br>Your opponent’s Active Pokémon is now Paralyzed. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Fx2,1,10.42,21.5,96.95,20.48,96.95,Holofoil,M-20
200275,Pikachu - SM234,Pikachu SM234,https://tcgplayer-cdn.tcgplayer.com/product/200275_200w.jpg,3,1861,https://cpt.tcgcsv.com/w7D2,2024-01-01T10:45:57.853,1,SM234,Promo,Lightning,60,Basic,,"[1] Find a Friend
<br>Flip a coin. If heads, search your deck for a Pokémon, reveal it, and put it into your hand. Then, shuffle your deck.",[2] Gnaw (20),,Fx2,1,9.7,15.0,96.95,14.58,15.99,Holofoil,M-20
200276,Eevee - SM235,Eevee SM235,https://tcgplayer-cdn.tcgplayer.com/product/200276_200w.jpg,3,1861,https://cpt.tcgcsv.com/x7D2,2026-02-16T21:13:35.683,1,SM235,Promo,Colorless,60,Basic,,"[2] Run Swifty (30x)
<br>Flip a coin until you get tails. This attack does 30 damage for each heads.",,,Fx2,1,6.94,9.11,29.98,9.14,7.65,Holofoil,
201938,Phione - SM220 (Prerelease),Phione SM220 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/201938_200w.jpg,3,1861,https://cpt.tcgcsv.com/NND2,2025-11-20T18:46:19.743,1,SM220,Promo,Water,70,Basic,"<strong>Ability — Whirlpool Suction</strong>
<br>Once during your turn <em>(before your attack)</em>, if this Pokémon is on your Bench, you may have your opponent switch their Active Pokémon with 1 of their Benched Pokémon. If you do, discard all cards attached to this Pokémon and put it on the bottom of your deck.",[W] Rain Splash (10),,,Gx2,1,19.14,19.99,96.95,7.23,19.14,Holofoil,
201939,Phione - SM220 (Prerelease) [Staff],Phione SM220 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/201939_200w.jpg,3,1861,https://cpt.tcgcsv.com/PND2,2022-09-13T20:50:34.763,1,SM220,Promo,Water,70,Basic,"<strong>Ability — Whirlpool Suction</strong>
<br>Once during your turn <em>(before your attack)</em>, if this Pokémon is on your Bench, you may have your opponent switch their Active Pokémon with 1 of their Benched Pokémon. If you do, discard all cards attached to this Pokémon and put it on the bottom of your deck.",[W] Rain Splash (10),,,Gx2,1,49.99,54.99,99.99,49.99,99.99,Holofoil,
201940,Buzzwole - SM218 (Prerelease),Buzzwole SM218 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/201940_200w.jpg,3,1861,https://cpt.tcgcsv.com/QND2,2022-09-09T20:00:28.6,1,SM218,Promo,Grass,130,Basic,"<strong>Ability — Beast Boost</strong>
<br>This Pokémon's attacks do 20 more damage to your opponent's Active Pokémon for each Prize card you have taken <em>(before applying Weakness and Resistance)</em>.","[1G] Touchdown (60)
<br>Heal 30 damage from this Pokémon.",,,Rx2,2,2.68,5.0,10.0,5.34,7.59,Holofoil,
201941,Buzzwole - SM218 (Prerelease) [Staff],Buzzwole SM218 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/201941_200w.jpg,3,1861,https://cpt.tcgcsv.com/RND2,2022-11-23T09:38:15.133,1,SM218,Promo,Grass,130,Basic,"<strong>Ability — Beast Boost</strong>
<br>This Pokémon's attacks do 20 more damage to your opponent's Active Pokémon for each Prize card you have taken <em>(before applying Weakness and Resistance)</em>.","[1G] Touchdown (60)
<br>Heal 30 damage from this Pokémon.",,,Rx2,2,36.58,40.24,49.99,34.84,,Holofoil,None
201942,Entei - SM219 (Prerelease) [Staff],Entei SM219 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/201942_200w.jpg,3,1861,https://cpt.tcgcsv.com/SND2,2022-09-18T14:40:58.823,1,SM219,Promo,Fire,130,Basic,,"[1R] Rally Back (30+)
<br>If any of your Pokémon were Knocked Out by damage from an opponent's attack during their last turn, this attack does 90 more damage.",[1RR] Fire Mane (100),,Wx2,2,115.45,115.45,115.45,109.95,,Holofoil,
201943,Entei - SM219 (Prerelease),Entei SM219 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/201943_200w.jpg,3,1861,https://cpt.tcgcsv.com/TND2,2022-09-13T16:26:00.927,1,SM219,Promo,Fire,130,Basic,,"[1R] Rally Back (30+)
<br>If any of your Pokémon were Knocked Out by damage from an opponent's attack during their last turn, this attack does 90 more damage.",[1RR] Fire Mane (100),,Wx2,2,11.75,13.83,75.0,14.74,13.21,Holofoil,
201944,Blacephalon - SM221 (Prerelease),Blacephalon SM221 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/201944_200w.jpg,3,1861,https://cpt.tcgcsv.com/VND2,2022-09-09T19:50:15.12,1,SM221,Promo,Psychic,104,Basic,,"[1P] Fireworks Bomb
<br>Put 4 damage counters on your opponent's Pokémon in any way you like. If your opponent has exactly 3 Prize cards remaining, put 12 damage counters on them instead.",,,Dx2,2,6.14,8.81,14.0,7.66,,Holofoil,F-20
201945,Blacephalon - SM221 (Prerelease) [Staff],Blacephalon SM221 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/201945_200w.jpg,3,1861,https://cpt.tcgcsv.com/WND2,2022-09-09T19:52:40.853,1,SM221,Promo,Psychic,104,Basic,,"[1P] Fireworks Bomb
<br>Put 4 damage counters on your opponent's Pokémon in any way you like. If your opponent has exactly 3 Prize cards remaining, put 12 damage counters on them instead.",,,Dx2,2,39.99,48.28,79.98,38.1,,Holofoil,F-20
202636,Lunala GX - SM103a,Lunala GX SM103a,https://tcgplayer-cdn.tcgplayer.com/product/202636_200w.jpg,3,1861,https://cpt.tcgcsv.com/L3F2,2026-02-12T23:57:15.897,1,SM103a,Promo,Psychic,230,Stage 2,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>",[2] Glide (50),"[2PP] Lunar Javelin (200)
<br>Discard 2 P Energy from this Pokémon.","<span style=""color:Teal""><strong>[1PPP] Requiem GX (250)</strong>
<br><em>(You can't use more than 1 GX attack in a game.)</em></span>",Dx2,,12.0,14.6,21.73,13.25,14.59,Holofoil,F-20
202637,Solgaleo GX - SM104a,Solgaleo GX SM104a,https://tcgplayer-cdn.tcgplayer.com/product/202637_200w.jpg,3,1861,https://cpt.tcgcsv.com/M3F2,2026-02-20T04:18:52.96,1,SM104a,Promo,Metal,250,Stage 2,"<strong>Ability — Shining Mane</strong>
<br>Your Pokémon in play have no Weakness.
<br><br>
<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[2] Turbo Strike (120)
<br>Attach 2 basic Energy cards from your discard pile to 1 of your Benched Pokémon.","<span style=""color:Teal""><strong>[2] Prominence GX</strong>
<br>Heal all damage from all of your Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Rx2,2,8.29,12.7,26.45,12.42,14.14,Holofoil,P-20
204966,Victini - SM225,Victini SM225,https://tcgplayer-cdn.tcgplayer.com/product/204966_200w.jpg,3,1861,https://cpt.tcgcsv.com/l_F2,2025-10-31T18:15:42.9,1,SM225,Promo,Fire,70,Basic,,"[R] Victory Sign
<br>Search your deck for 2 basic Energy cards of different types and attach them to your Benched Pokémon in any way you like. Then, shuffle your deck.",[R] Flare (20),,Wx2,1,0.25,0.99,5.03,1.04,,Holofoil,
204973,Celebi - SM224,Celebi SM224,https://tcgplayer-cdn.tcgplayer.com/product/204973_200w.jpg,3,1861,https://cpt.tcgcsv.com/t_F2,2022-09-09T20:15:45.163,1,SM224,Promo,Psychic,70,Basic,,"[1] Call for Greatness
<br>Search your deck for up to 3 Pokémon-GX with different names, reveal them, and put them into your hand. Then, shuffle your deck.","[2P] Psy Bolt (40)
Flip a coin. If heads, your opponent’s Active Pokémon is now Paralyzed.",,Px2,1,2.79,5.26,24.99,5.26,,Holofoil,
204984,Terrakion - SM223,Terrakion SM223,https://tcgplayer-cdn.tcgplayer.com/product/204984_200w.jpg,3,1861,https://cpt.tcgcsv.com/J_F2,2025-11-20T20:55:28.863,1,SM223,Promo,Fighting,140,Basic,,"[2F] Cavern Counter (50+)
<br>If all of your Benched Pokémon have damage counters on them, this attack does 150 more damage.",[2FF] Boulder Crush (110),,Gx2,4,0.24,0.47,3.0,0.43,0.49,Holofoil,
