productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extAttack3,extAttack4
88999,Scyther,Scyther,https://tcgplayer-cdn.tcgplayer.com/product/88999_200w.jpg,3,1398,https://cpt.tcgcsv.com/_CK,2021-08-03T20:25:28.377,1,46/115,Uncommon,Grass,60,Basic,,"[1] Twin Play
<br>Search your deck for up to 2 in any combination of Scyther and Scyther ex and put them onto your Bench.  Shuffle your deck afterward.",R,,1,3.0,4.95,7.5,4.11,,Normal,"[2] Agility (20) 
<br>Flip a coin.  If heads, prevent all effects of an attack, including damage, done to Scyther during your opponent's next turn.",,
89190,Shuckle,Shuckle,https://tcgplayer-cdn.tcgplayer.com/product/89190_200w.jpg,3,1398,https://cpt.tcgcsv.com/QHK,2021-08-03T20:25:33.73,1,47/115,Uncommon,Grass,60,Basic,"<b>POke-BODY</b> Extra-tight 
<br>\Prevent all damage done to Shuckle by attacks from your opponent's Pokemon-ex.","[1G] Toxic 
<br>The Defending Pokemon is now Poisoned.  Put 2 damage counters instead of 1 on the Defending Pokemon between turns.",R,None,1,2.54,6.75,9.99,4.17,,Normal,,,
89190,Shuckle,Shuckle,https://tcgplayer-cdn.tcgplayer.com/product/89190_200w.jpg,3,1398,https://cpt.tcgcsv.com/QHK,2021-08-03T20:25:33.73,1,47/115,Uncommon,Grass,60,Basic,"<b>POke-BODY</b> Extra-tight 
<br>\Prevent all damage done to Shuckle by attacks from your opponent's Pokemon-ex.","[1G] Toxic 
<br>The Defending Pokemon is now Poisoned.  Put 2 damage counters instead of 1 on the Defending Pokemon between turns.",R,None,1,60.69,74.51,88.33,49.79,,Reverse Holofoil,,,
89231,Sitrus Berry,Sitrus Berry,https://tcgplayer-cdn.tcgplayer.com/product/89231_200w.jpg,3,1398,https://cpt.tcgcsv.com/FJK,2021-08-03T20:25:41.5,1,91/115,Uncommon,Tool,,,"Attach Sitrus Berry to 1 of your Pokemon <em>(excluding Pokemon-ex and Pokemon that has Dark or an owner in its name) </em>that doesn't already have a Pokemon Tool attached to it.  If the Pokemon Sitrus Berry is attached to is Pokemon-ex or has Dark or an owner in its name, discard Sitrus Berry.
<br>
<br>
<br>At any time between turns, if the Pokemon this card is attached to has at least 3 damage counters on it, remove 3 damage counters from it.  Then, discard Sitrus Berry.",,,,,0.25,0.52,1.9,0.55,,Normal,,,
89231,Sitrus Berry,Sitrus Berry,https://tcgplayer-cdn.tcgplayer.com/product/89231_200w.jpg,3,1398,https://cpt.tcgcsv.com/FJK,2021-08-03T20:25:41.5,1,91/115,Uncommon,Tool,,,"Attach Sitrus Berry to 1 of your Pokemon <em>(excluding Pokemon-ex and Pokemon that has Dark or an owner in its name) </em>that doesn't already have a Pokemon Tool attached to it.  If the Pokemon Sitrus Berry is attached to is Pokemon-ex or has Dark or an owner in its name, discard Sitrus Berry.
<br>
<br>
<br>At any time between turns, if the Pokemon this card is attached to has at least 3 damage counters on it, remove 3 damage counters from it.  Then, discard Sitrus Berry.",,,,,3.36,4.95,10.3,4.99,,Reverse Holofoil,,,
89305,Slowbro,Slowbro,https://tcgplayer-cdn.tcgplayer.com/product/89305_200w.jpg,3,1398,https://cpt.tcgcsv.com/7LK,2021-08-03T20:25:52.263,1,13/115,Holo Rare,Water,80,Stage 1,"<b>Poke-BODY</b> Dual Armor 
<br>As long as Slowbro has any Psychic Energy attached to it, Slowbro is both Water and Psychic type.","[1] Parallel Gain (20) 
<br>Remove 1 damage counter from each of your Pokemon (including Slowbro).",G,None,2,38.61,39.99,39.99,33.6,,Holofoil,[2W] Rolling Tackle (50),,
89305,Slowbro,Slowbro,https://tcgplayer-cdn.tcgplayer.com/product/89305_200w.jpg,3,1398,https://cpt.tcgcsv.com/7LK,2021-08-03T20:25:52.263,1,13/115,Holo Rare,Water,80,Stage 1,"<b>Poke-BODY</b> Dual Armor 
<br>As long as Slowbro has any Psychic Energy attached to it, Slowbro is both Water and Psychic type.","[1] Parallel Gain (20) 
<br>Remove 1 damage counter from each of your Pokemon (including Slowbro).",G,None,2,19.73,31.63,49.99,27.81,,Reverse Holofoil,[2W] Rolling Tackle (50),,
89314,Slowking,Slowking,https://tcgplayer-cdn.tcgplayer.com/product/89314_200w.jpg,3,1398,https://cpt.tcgcsv.com/jLK,2021-08-03T20:25:57.513,1,14/115,Holo Rare,Psychic,70,Stage 1,"<b>Poke-POWER</b> Item Search 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for a Pokemon Tool card, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.  This power can't be used if Slowking is affected by a Special Condition.","[1P] Aftermath (20+) 
<br>Does 20 damage plus 10 more damage for each Pokemon Tool card in your discard pile.  You can't add more than 60 damage in this way.",G,None,1,38.5,49.98,100.0,52.73,,Holofoil,,,
89314,Slowking,Slowking,https://tcgplayer-cdn.tcgplayer.com/product/89314_200w.jpg,3,1398,https://cpt.tcgcsv.com/jLK,2021-08-03T20:25:57.513,1,14/115,Holo Rare,Psychic,70,Stage 1,"<b>Poke-POWER</b> Item Search 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for a Pokemon Tool card, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.  This power can't be used if Slowking is affected by a Special Condition.","[1P] Aftermath (20+) 
<br>Does 20 damage plus 10 more damage for each Pokemon Tool card in your discard pile.  You can't add more than 60 damage in this way.",G,None,1,53.31,70.23,87.14,48.75,,Reverse Holofoil,,,
89329,Slowpoke,Slowpoke,https://tcgplayer-cdn.tcgplayer.com/product/89329_200w.jpg,3,1398,https://cpt.tcgcsv.com/CLK,2026-02-17T16:16:37.847,1,72/115,Common,Psychic,50,Basic,,"[1] Fishing Tail 
<br>Search your discard pile for a Basic Pokemon, Evolution card, or basic Energy card, show it to your opponent, and put it into your hand.",P,,1,0.87,1.49,96.95,1.46,,Normal,"[2] Trip Over (20+) 
<br>Flip a coin.  If heads, this attack does 20 damage plus 10 more damage.",,
89329,Slowpoke,Slowpoke,https://tcgplayer-cdn.tcgplayer.com/product/89329_200w.jpg,3,1398,https://cpt.tcgcsv.com/CLK,2026-02-17T16:16:37.847,1,72/115,Common,Psychic,50,Basic,,"[1] Fishing Tail 
<br>Search your discard pile for a Basic Pokemon, Evolution card, or basic Energy card, show it to your opponent, and put it into your hand.",P,,1,60.0,68.48,76.95,53.75,,Reverse Holofoil,"[2] Trip Over (20+) 
<br>Flip a coin.  If heads, this attack does 20 damage plus 10 more damage.",,
89344,Slugma,Slugma,https://tcgplayer-cdn.tcgplayer.com/product/89344_200w.jpg,3,1398,https://cpt.tcgcsv.com/VLK,2026-02-13T16:00:58.07,1,73/115,Common,Fire,40,Basic,,"[1] Yawn 
<br>The Defending Pokemon is now Asleep.",W,None,1,0.16,0.45,5.0,0.8,,Normal,[1] Headbutt (10),,
89354,Smeargle,Smeargle,https://tcgplayer-cdn.tcgplayer.com/product/89354_200w.jpg,3,1398,https://cpt.tcgcsv.com/6MK,2021-08-03T20:26:14.687,1,48/115,Uncommon,Colorless,50,Basic,"<b>Poke-POWER</b> Makeover 
<br> Once during your turn <em>(before your attack)</em>, you may discard a basic Energy card attached to 1 of your Pokemon (excluding Pokemon-ex).  If you do, search your discard pile for a basic Energy card <em>(excluding the one you discarded)</em> and attach it to that Pokemon.  This power can't be used if Smeargle is affected by a Special Condition.","[1] Split Spiral Punch (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.",F,None,1,1.6,3.24,10.0,2.22,,Normal,,,
89354,Smeargle,Smeargle,https://tcgplayer-cdn.tcgplayer.com/product/89354_200w.jpg,3,1398,https://cpt.tcgcsv.com/6MK,2021-08-03T20:26:14.687,1,48/115,Uncommon,Colorless,50,Basic,"<b>Poke-POWER</b> Makeover 
<br> Once during your turn <em>(before your attack)</em>, you may discard a basic Energy card attached to 1 of your Pokemon (excluding Pokemon-ex).  If you do, search your discard pile for a basic Energy card <em>(excluding the one you discarded)</em> and attach it to that Pokemon.  This power can't be used if Smeargle is affected by a Special Condition.","[1] Split Spiral Punch (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.",F,None,1,35.0,41.02,47.03,40.98,,Reverse Holofoil,,,
89361,Smoochum,Smoochum,https://tcgplayer-cdn.tcgplayer.com/product/89361_200w.jpg,3,1398,https://cpt.tcgcsv.com/fMK,2021-08-03T20:27:17.01,1,31/115,Rare,Water,50,Basic,"<b>Poke-POWER</b> Baby Evolution 
<br>Once during your turn (before your attack), you may put Jynx from your hand onto Smoochum <em>(this counts as evolving Smoochum)</em> and remove all damage counters from Smoochum.","[1] Blown Kiss  
<br>Put 1 damage counter on 1 of your opponent's Pokemon.",M,None,1,10.0,15.84,21.24,9.68,,Normal,,,
89361,Smoochum,Smoochum,https://tcgplayer-cdn.tcgplayer.com/product/89361_200w.jpg,3,1398,https://cpt.tcgcsv.com/fMK,2021-08-03T20:27:17.01,1,31/115,Rare,Water,50,Basic,"<b>Poke-POWER</b> Baby Evolution 
<br>Once during your turn (before your attack), you may put Jynx from your hand onto Smoochum <em>(this counts as evolving Smoochum)</em> and remove all damage counters from Smoochum.","[1] Blown Kiss  
<br>Put 1 damage counter on 1 of your opponent's Pokemon.",M,None,1,32.99,33.0,48.5,27.54,,Reverse Holofoil,,,
89414,Snubbull,Snubbull,https://tcgplayer-cdn.tcgplayer.com/product/89414_200w.jpg,3,1398,https://cpt.tcgcsv.com/jNK,2021-08-03T20:27:23.96,1,74/115,Common,Colorless,50,Basic,,"[1] Lick (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",F,None,1,0.14,0.28,5.0,0.29,,Normal,,,
89414,Snubbull,Snubbull,https://tcgplayer-cdn.tcgplayer.com/product/89414_200w.jpg,3,1398,https://cpt.tcgcsv.com/jNK,2021-08-03T20:27:23.96,1,74/115,Common,Colorless,50,Basic,,"[1] Lick (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",F,None,1,12.46,35.0,105.68,21.11,,Reverse Holofoil,,,
89419,Solid Rage,Solid Rage,https://tcgplayer-cdn.tcgplayer.com/product/89419_200w.jpg,3,1398,https://cpt.tcgcsv.com/pNK,2021-08-03T20:27:30.29,1,92/115,Uncommon,Tool,,,"Attach Solid Rage to 1 of your Evolved Pokemon (excluding Pokemon-ex) that doesn't already have a Pokemon Tool attached to it.  If the Pokemon Solid Rage is attached to is a Basic Pokemon or Pokemon-ex, discard Solid Rage.
<br>
<br>
If you have more Prize cards left than your opponent, the Pokemon that Solid Rage is attached to does 20 more damage to the Active Pokemon <em>(before applying Weakness and Resistance).</em>",,,,,0.5,0.65,3.49,0.55,,Normal,,,
89419,Solid Rage,Solid Rage,https://tcgplayer-cdn.tcgplayer.com/product/89419_200w.jpg,3,1398,https://cpt.tcgcsv.com/pNK,2021-08-03T20:27:30.29,1,92/115,Uncommon,Tool,,,"Attach Solid Rage to 1 of your Evolved Pokemon (excluding Pokemon-ex) that doesn't already have a Pokemon Tool attached to it.  If the Pokemon Solid Rage is attached to is a Basic Pokemon or Pokemon-ex, discard Solid Rage.
<br>
<br>
If you have more Prize cards left than your opponent, the Pokemon that Solid Rage is attached to does 20 more damage to the Active Pokemon <em>(before applying Weakness and Resistance).</em>",,,,,2.99,4.29,5.0,4.89,,Reverse Holofoil,,,
89456,Spinarak,Spinarak,https://tcgplayer-cdn.tcgplayer.com/product/89456_200w.jpg,3,1398,https://cpt.tcgcsv.com/8PK,2026-02-13T16:01:33.523,1,75/115,Common,Grass,50,Basic,,"[G] Stun Poison 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed and Poisoned.",P,None,1,0.15,0.44,2.0,0.43,0.3,Normal,[2] Pierce (20),,
89456,Spinarak,Spinarak,https://tcgplayer-cdn.tcgplayer.com/product/89456_200w.jpg,3,1398,https://cpt.tcgcsv.com/8PK,2026-02-13T16:01:33.523,1,75/115,Common,Grass,50,Basic,,"[G] Stun Poison 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed and Poisoned.",P,None,1,44.95,59.21,73.47,11.98,,Reverse Holofoil,[2] Pierce (20),,
89503,Stantler,Stantler,https://tcgplayer-cdn.tcgplayer.com/product/89503_200w.jpg,3,1398,https://cpt.tcgcsv.com/5QK,2021-12-20T16:54:20.373,1,32/115,Rare,Colorless,70,Basic,,"[1] Screechy Voice (10) 
<br>If the Defending Pokemon is an Evolved Pokemon, the Defending Pokemon is now Confused.",F,,1,2.05,2.99,9.99,3.2,2.82,Normal,"[2] Push Away (20) 
<br>Look at your opponent's hand, choose a Trainer card you find there, and discard it.",,
89566,Steelix ex,Steelix ex,https://tcgplayer-cdn.tcgplayer.com/product/89566_200w.jpg,3,1398,https://cpt.tcgcsv.com/lRK,2021-08-03T20:28:05.403,1,109/115,Ultra Rare,Metal,150,Stage 1,"<b>Poke-BODY</b> Poison Resistance 
<br>Steelix ex can't be Poisoned.","[2M] Metal Charge (70) 
<br>Put 1 damage counter on Steelix ex.",RF,GL,5,149.85,194.93,240.0,146.33,,Holofoil,"[2FF] Mudslide 
<br>Discard 2 Fighting Energy attached to Steelix ex and choose 1 of your opponent's Pokemon.  This attack does 100 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,
89593,Sudowoodo,Sudowoodo,https://tcgplayer-cdn.tcgplayer.com/product/89593_200w.jpg,3,1398,https://cpt.tcgcsv.com/TRK,2021-08-03T20:28:10.447,1,15/115,Holo Rare,Fighting,60,Basic,,"[1] Copy 
<br>Choose 1 of the Defending Pokemon's attacks.  Copy copies that attack.  This attack does nothing if Sudowoodo doesn't have the Energy necessary to use that attack.  <i>(You must still do anything else required for that attack.)</i>  Sudowoodo performs that attack.",W,None,1,24.99,35.19,96.95,28.89,,Holofoil,"[2F] Karate Chop (50-) 
<br>Does 50 damage minus 10 damage for each damage counter on Sudowoodo.",,
89608,Suicune Star,Suicune Star,https://tcgplayer-cdn.tcgplayer.com/product/89608_200w.jpg,3,1398,https://cpt.tcgcsv.com/bSK,2021-08-03T20:28:15.597,1,115/115,Ultra Rare,Water,80,Basic,,"[1W] Splashing Turn (20) 
<br>Switch Suicune Star with 1 of your Benched Pokemon.",L,,1,1000.0,1050.0,1100.0,,,Holofoil,"[WWW] Cross Wind (70) 
<br>If you have less Prize cards than your opponent, discard all Energy cards attached to all of your Pokemon.",,
89614,Sunflora,Sunflora,https://tcgplayer-cdn.tcgplayer.com/product/89614_200w.jpg,3,1398,https://cpt.tcgcsv.com/jSK,2026-02-16T12:45:36.15,1,16/115,Holo Rare,Grass,70,Stage 1,,"[G] Dazzle Dance 
<br>Each Defending Pokemon is now Confused.",R,W,1,7.47,15.49,23.63,18.07,,Holofoil,"[2] Green Blast (20+) 
<br>Does 20 damage plus 10 more damage for each Grass Energy attached to all of your Pokemon.",,
89614,Sunflora,Sunflora,https://tcgplayer-cdn.tcgplayer.com/product/89614_200w.jpg,3,1398,https://cpt.tcgcsv.com/jSK,2026-02-16T12:45:36.15,1,16/115,Holo Rare,Grass,70,Stage 1,,"[G] Dazzle Dance 
<br>Each Defending Pokemon is now Confused.",R,W,1,6.25,8.99,14.26,15.2,,Reverse Holofoil,"[2] Green Blast (20+) 
<br>Does 20 damage plus 10 more damage for each Grass Energy attached to all of your Pokemon.",,
89620,Sunkern,Sunkern,https://tcgplayer-cdn.tcgplayer.com/product/89620_200w.jpg,3,1398,https://cpt.tcgcsv.com/qSK,2026-02-13T16:02:20.803,1,76/115,Common,Grass,40,Basic,,"[1] Minor Errand-Running
<br>Search your deck for a basic Energy card, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.",R,W,1,0.15,0.35,2.0,0.36,0.3,Normal,[1G] Rollout (20),,
89620,Sunkern,Sunkern,https://tcgplayer-cdn.tcgplayer.com/product/89620_200w.jpg,3,1398,https://cpt.tcgcsv.com/qSK,2026-02-13T16:02:20.803,1,76/115,Common,Grass,40,Basic,,"[1] Minor Errand-Running
<br>Search your deck for a basic Energy card, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.",R,W,1,32.21,49.99,54.99,6.47,,Reverse Holofoil,[1G] Rollout (20),,
89857,Teddiursa,Teddiursa,https://tcgplayer-cdn.tcgplayer.com/product/89857_200w.jpg,3,1398,https://cpt.tcgcsv.com/9ZK,2026-02-16T19:12:30.91,1,77/115,Common,Colorless,40,Basic,,"[1] Teary Eyes 
<br>During your opponent's next turn, any damage done to Teddiursa by attacks is reduced by 20 <i>(after applying Weakness and Resistance).</i>",F,,1,0.25,0.5,3.49,0.48,,Normal,[1] Scratch (10),,
89857,Teddiursa,Teddiursa,https://tcgplayer-cdn.tcgplayer.com/product/89857_200w.jpg,3,1398,https://cpt.tcgcsv.com/9ZK,2026-02-16T19:12:30.91,1,77/115,Common,Colorless,40,Basic,,"[1] Teary Eyes 
<br>During your opponent's next turn, any damage done to Teddiursa by attacks is reduced by 20 <i>(after applying Weakness and Resistance).</i>",F,,1,12.38,29.18,45.06,31.48,,Reverse Holofoil,[1] Scratch (10),,
89997,Totodile,Totodile,https://tcgplayer-cdn.tcgplayer.com/product/89997_200w.jpg,3,1398,https://cpt.tcgcsv.com/Z_K,2021-08-03T20:28:42.067,1,78/115,Common,Water,50,Basic,,"[1] Splatter 
<br>Choose 1 of your opponent's Pokemon.  This attack does 10 damage to that Pokemon.  This attack's damage isn't affected by Weakness or Resistance.",L,None,1,0.47,0.86,3.5,0.92,,Normal,,,
89997,Totodile,Totodile,https://tcgplayer-cdn.tcgplayer.com/product/89997_200w.jpg,3,1398,https://cpt.tcgcsv.com/Z_K,2021-08-03T20:28:42.067,1,78/115,Common,Water,50,Basic,,"[1] Splatter 
<br>Choose 1 of your opponent's Pokemon.  This attack does 10 damage to that Pokemon.  This attack's damage isn't affected by Weakness or Resistance.",L,None,1,38.89,69.83,205.68,38.25,,Reverse Holofoil,,,
90103,Typhlosion,Typhlosion,https://tcgplayer-cdn.tcgplayer.com/product/90103_200w.jpg,3,1398,https://cpt.tcgcsv.com/53L,2021-08-03T20:28:47.703,1,17/115,Holo Rare,Fire,110,Stage 2,"<b>Poke-BODY</b> Burning Aura 
<br>As long as Typhlosion is your Active Pokemon, put 1 damage counter on each Active Pokemon <em>(both yours and your opponent's) </em>between turns.","[R] Flickering Flames (20) 
<br>The Defending Pokemon is now Asleep.",W,None,1,48.46,85.69,105.56,95.96,,Holofoil,"[2R] Rage (50+) 
<br>Does 50 damage plus 10 more damage for each damage counter on Typhlosion.",,
90103,Typhlosion,Typhlosion,https://tcgplayer-cdn.tcgplayer.com/product/90103_200w.jpg,3,1398,https://cpt.tcgcsv.com/53L,2021-08-03T20:28:47.703,1,17/115,Holo Rare,Fire,110,Stage 2,"<b>Poke-BODY</b> Burning Aura 
<br>As long as Typhlosion is your Active Pokemon, put 1 damage counter on each Active Pokemon <em>(both yours and your opponent's) </em>between turns.","[R] Flickering Flames (20) 
<br>The Defending Pokemon is now Asleep.",W,None,1,69.99,112.49,149.99,103.99,,Reverse Holofoil,"[2R] Rage (50+) 
<br>Does 50 damage plus 10 more damage for each damage counter on Typhlosion.",,
90112,Typhlosion ex,Typhlosion ex,https://tcgplayer-cdn.tcgplayer.com/product/90112_200w.jpg,3,1398,https://cpt.tcgcsv.com/g3L,2021-08-03T20:28:53.813,1,110/115,Ultra Rare,Fire,150,Stage 2,"<b>Poke-POWER</b> Bursting Up  
<br>Once during your turn, when you play Typhlosion ex from your hand to evolve 1 of your Pokemon, count the number of your opponent's Benched Pokemon.  You may search your deck for up to that number of Fire Energy cards and attach them to 1 of your Fire Pokemon.  Shuffle your deck afterward.","[2RR] Kindle (80) 
<br>Discard an Energy card attach to Typhlosion ex and then discard an Energy card attached to the Defending Pokemon.",WF,,1,50.0,67.34,149.99,132.97,,Holofoil,,,
90125,Tyranitar ex,Tyranitar ex,https://tcgplayer-cdn.tcgplayer.com/product/90125_200w.jpg,3,1398,https://cpt.tcgcsv.com/w3L,2021-08-03T20:28:59.367,1,111/115,Ultra Rare,Darkness,160,Stage 2,,"[F] Shatter (30) 
<br>Discard any Stadium card in play.",GF,P,2,180.0,215.0,250.0,191.67,,Holofoil,"[2] Derail (30) 
<br>Discard a Special Energy card, if any, attached to the Defending Pokemon.","[1DF] Mix-Up (70) 
<br>Your opponent discards the top card of his or her deck.","[1DDF] 
<br>Losing Control (120) Discard the top 3 cards of your deck."
90129,Tyrogue,Tyrogue,https://tcgplayer-cdn.tcgplayer.com/product/90129_200w.jpg,3,1398,https://cpt.tcgcsv.com/C3L,2021-08-03T20:29:09.003,1,33/115,Rare,Fighting,40,Basic,"<b>Poke-POWER</b> Baby Evolution 
<br>Once during your turn <em>(before your attack)</em>, you may put Hitmonlee, Hitmonchan, or Hitmontop from your hand onto Tyrogue <em>(this counts as evolving Tyrogue)</em> and remove all damage counters from Tyrogue.","[1] Desperate Punch (10x) 
<br>Does 10 damage times the number of Pokemon in play your opponent has more than you.",P,None,1,13.49,19.32,96.95,6.75,96.95,Normal,,,
90129,Tyrogue,Tyrogue,https://tcgplayer-cdn.tcgplayer.com/product/90129_200w.jpg,3,1398,https://cpt.tcgcsv.com/C3L,2021-08-03T20:29:09.003,1,33/115,Rare,Fighting,40,Basic,"<b>Poke-POWER</b> Baby Evolution 
<br>Once during your turn <em>(before your attack)</em>, you may put Hitmonlee, Hitmonchan, or Hitmontop from your hand onto Tyrogue <em>(this counts as evolving Tyrogue)</em> and remove all damage counters from Tyrogue.","[1] Desperate Punch (10x) 
<br>Does 10 damage times the number of Pokemon in play your opponent has more than you.",P,None,1,12.99,35.0,39.99,13.62,,Reverse Holofoil,,,
90154,Umbreon ex,Umbreon ex,https://tcgplayer-cdn.tcgplayer.com/product/90154_200w.jpg,3,1398,https://cpt.tcgcsv.com/65L,2021-08-03T20:29:16.623,1,112/115,Ultra Rare,Darkness,110,Stage 1,"<b>Poke-POWER</b> Darker Ring 
<br>Once during your turn <em>(before your attack)</em>, when you play Umbreon ex from your hand to evolve 1 of your Pokemon, switch 1 of your opponent's Benched Pokemon with 1 of the Defending Pokemon.  Your opponent chooses the Defending Pokemon to switch.","[1] Black Cry (20) 
<br>The Defending Pokemon can't retreat or use any Poke-Powers during your opponent's next turn.",F,P,1,695.47,894.97,999.95,899.99,,Holofoil,[2D] Darkness Fang (60),,
90166,Unown (!),Unown Holo Rare,https://tcgplayer-cdn.tcgplayer.com/product/90166_200w.jpg,3,1398,https://cpt.tcgcsv.com/l5L,2021-08-03T20:33:34.66,1,!/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle  
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown.  <em>(Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[1] Hidden Power 
<br>Flip 2 coins.  If heads, put 2 damage counters on 1 of your opponent's Pokemon.  If tails, put 2 damage counters on 1 of your Pokemon.",P,None,1,97.99,100.0,273.3,45.89,,Holofoil,,,
90167,Unown (?),Unown,https://tcgplayer-cdn.tcgplayer.com/product/90167_200w.jpg,3,1398,https://cpt.tcgcsv.com/m5L,2021-08-03T20:38:24.857,1,?/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown.  <em>(Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[1] Hidden Power 
<br>Choose a card from your hand and put it face down.  You opponent guesses if that card is a Pokemon, Trainer, or Energy card.  Reveal the card.  If your opponent guess wrong, draw 2 cards.  Put the card back into your hand.",P,,1,,,,,,,,,
90168,Unown (A),Unown A,https://tcgplayer-cdn.tcgplayer.com/product/90168_200w.jpg,3,1398,https://cpt.tcgcsv.com/n5L,2021-08-26T18:38:39.767,1,A/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[2] Hidden Power
<br>Search your deck for up to 2 Supporter cards, show them to your opponent, and put them into your hand.",P,None,1,30.0,34.54,38.0,30.3,,Holofoil,,,
90169,Unown (B),Unown B,https://tcgplayer-cdn.tcgplayer.com/product/90169_200w.jpg,3,1398,https://cpt.tcgcsv.com/p5L,2021-08-03T20:33:45.527,1,B/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[3] Hidden Power 
<br>Count the number of cards in your opponent's hand.  Put that many damage counters on the Defending Pokemon.",P,None,1,39.99,45.0,50.0,29.13,,Holofoil,,,
90170,Unown (C),Unown C,https://tcgplayer-cdn.tcgplayer.com/product/90170_200w.jpg,3,1398,https://cpt.tcgcsv.com/q5L,2021-08-03T20:33:52.877,1,C/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[1] Hidden Power 
<br>Search your opponent's discard pile for a Supporter card and use the effect of that card as the effect of this attack.  <i>(The Supporter card remains in your opponent's discard pile.)</i>",P,None,1,38.1,39.16,50.0,37.77,,Holofoil,,,
90171,Unown (D),Unown D,https://tcgplayer-cdn.tcgplayer.com/product/90171_200w.jpg,3,1398,https://cpt.tcgcsv.com/r5L,2026-02-17T12:02:43.947,1,D/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[1] Hidden Power -
<br>Flip a coin.  If heads, choose 1 of either player's Evolved Pokemon, remove the highest Stage Evolution card from that Pokemon, and put it into that player's hand.",P,None,1,14.99,33.49,39.2,39.16,,Holofoil,,,
90172,Unown (E),Unown E,https://tcgplayer-cdn.tcgplayer.com/product/90172_200w.jpg,3,1398,https://cpt.tcgcsv.com/s5L,2021-08-03T20:33:59.347,1,E/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[1] Hidden Power 
<br>If your opponent's Bench isn't full, look at his or her hand.  Choose 1 Basic Pokemon you find there and put it onto your opponent's bench.  Then, switch it with the Defending Pokemon.  Your opponent chooses the Defending Pokemon to switch.",P,None,1,18.0,24.41,34.29,36.09,33.49,Holofoil,,,
