productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extAttack3,extUPC
87615,Mudkip,Mudkip,https://tcgplayer-cdn.tcgplayer.com/product/87615_200w.jpg,3,1384,https://cpt.tcgcsv.com/k3K,2025-11-11T21:38:25.767,1,116,Common,Water,60,Basic,"[W] Mud Sport (10+) If Mudkip has less Energy attached to it than the Defending Pokemon, this attack does 10 damage plus 10 more damage.",[1W] Surf (20),G+10,,1,0.45,0.89,96.95,1.8,,Normal,,,
87615,Mudkip,Mudkip,https://tcgplayer-cdn.tcgplayer.com/product/87615_200w.jpg,3,1384,https://cpt.tcgcsv.com/k3K,2025-11-11T21:38:25.767,1,116,Common,Water,60,Basic,"[W] Mud Sport (10+) If Mudkip has less Energy attached to it than the Defending Pokemon, this attack does 10 damage plus 10 more damage.",[1W] Surf (20),G+10,,1,24.83,37.99,89.99,32.47,,Reverse Holofoil,,,
87654,Murkrow,Murkrow,https://tcgplayer-cdn.tcgplayer.com/product/87654_200w.jpg,3,1384,https://cpt.tcgcsv.com/65K,2015-02-25T18:22:24.383,1,72,Uncommon,Darkness,70,Basic,"[0] Switcheroo - Move a Pokemon Tool card attached to 1 of your opponent's Pokemon to another of your opponent's Pokemon (excluding Pokemon that already has a Pokemon Tool attached to it).  (If an effect of this attack is prevented, this attack does nothing.)",[1D] Flip (20),L+10,F-20,1,0.2,0.4,2.5,0.45,0.36,Normal,,,
87654,Murkrow,Murkrow,https://tcgplayer-cdn.tcgplayer.com/product/87654_200w.jpg,3,1384,https://cpt.tcgcsv.com/65K,2015-02-25T18:22:24.383,1,72,Uncommon,Darkness,70,Basic,"[0] Switcheroo - Move a Pokemon Tool card attached to 1 of your opponent's Pokemon to another of your opponent's Pokemon (excluding Pokemon that already has a Pokemon Tool attached to it).  (If an effect of this attack is prevented, this attack does nothing.)",[1D] Flip (20),L+10,F-20,1,1.25,2.13,8.63,9.37,,Reverse Holofoil,,,
87754,Night Teleporter,Night Teleporter,https://tcgplayer-cdn.tcgplayer.com/product/87754_200w.jpg,3,1384,https://cpt.tcgcsv.com/67K,2015-02-25T19:28:42.66,1,138,Uncommon,Trainer,0,Trainer,"Flip a coin.  If heads, put all cards in your hand on top of your deck.  Then, search your deck for any 1 card and put it into your hand.  Shuffle your deck afterward.",,,,,0.1,0.25,5.0,0.2,,Normal,,,
87754,Night Teleporter,Night Teleporter,https://tcgplayer-cdn.tcgplayer.com/product/87754_200w.jpg,3,1384,https://cpt.tcgcsv.com/67K,2015-02-25T19:28:42.66,1,138,Uncommon,Trainer,0,Trainer,"Flip a coin.  If heads, put all cards in your hand on top of your deck.  Then, search your deck for any 1 card and put it into your hand.  Shuffle your deck afterward.",,,,,0.43,0.75,1.2,0.74,,Reverse Holofoil,,,
87761,Nincada,Nincada,https://tcgplayer-cdn.tcgplayer.com/product/87761_200w.jpg,3,1384,https://cpt.tcgcsv.com/f7K,2015-02-25T19:03:50.593,1,117,Common,Grass,40,Basic,[1] Call for Family - Search your deck for a Basic Pokemon and put it onto your Bench.  Shuffle your deck afterward.,[1] Dash Attack - Choose 1 of your opponent's Benched Pokemon.  This attack does 10 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),R+10,,1,0.29,0.44,2.0,0.44,,Normal,,,
87761,Nincada,Nincada,https://tcgplayer-cdn.tcgplayer.com/product/87761_200w.jpg,3,1384,https://cpt.tcgcsv.com/f7K,2015-02-25T19:03:50.593,1,117,Common,Grass,40,Basic,[1] Call for Family - Search your deck for a Basic Pokemon and put it onto your Bench.  Shuffle your deck afterward.,[1] Dash Attack - Choose 1 of your opponent's Benched Pokemon.  This attack does 10 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),R+10,,1,1.15,2.34,3.53,19.99,,Reverse Holofoil,,,
87787,Ninjask,Ninjask,https://tcgplayer-cdn.tcgplayer.com/product/87787_200w.jpg,3,1384,https://cpt.tcgcsv.com/M7K,2015-02-25T18:22:52.3,1,73,Uncommon,Grass,80,Stage 1,[1] Circling Dive - This attack does 10 damage to each of your opponent's Pokemon.  Don't apply Weakness and Resistance for Benched Pokemon.)  Switch Ninjask with 1 of your Benched Pokemon.,[G] Parallel Drain (30) Remove from 1 of your Pokemon the number of damage counters equal to the damage you did to the Defending Pokemon.,R+20,F-20,0,0.3,0.53,2.49,0.75,,Normal,,,
87787,Ninjask,Ninjask,https://tcgplayer-cdn.tcgplayer.com/product/87787_200w.jpg,3,1384,https://cpt.tcgcsv.com/M7K,2015-02-25T18:22:52.3,1,73,Uncommon,Grass,80,Stage 1,[1] Circling Dive - This attack does 10 damage to each of your opponent's Pokemon.  Don't apply Weakness and Resistance for Benched Pokemon.)  Switch Ninjask with 1 of your Benched Pokemon.,[G] Parallel Drain (30) Remove from 1 of your Pokemon the number of damage counters equal to the damage you did to the Defending Pokemon.,R+20,F-20,0,0.99,1.24,35.0,1.76,,Reverse Holofoil,,,
87815,Numel,Numel,https://tcgplayer-cdn.tcgplayer.com/product/87815_200w.jpg,3,1384,https://cpt.tcgcsv.com/k8K,2015-02-25T18:23:34.653,1,74,Uncommon,Fire,70,Basic,[1] Draw In - Search your discard pile for up to 2 R Energy cards and attach them to Numel.,[2R] Combustion (40),W+20,,2,0.2,0.4,3.75,0.59,,Normal,,,
87815,Numel,Numel,https://tcgplayer-cdn.tcgplayer.com/product/87815_200w.jpg,3,1384,https://cpt.tcgcsv.com/k8K,2015-02-25T18:23:34.653,1,74,Uncommon,Fire,70,Basic,[1] Draw In - Search your discard pile for up to 2 R Energy cards and attach them to Numel.,[2R] Combustion (40),W+20,,2,0.67,1.1,3.0,1.25,,Reverse Holofoil,,,
87903,Pachirisu,Pachirisu,https://tcgplayer-cdn.tcgplayer.com/product/87903_200w.jpg,3,1384,https://cpt.tcgcsv.com/5bK,2025-11-11T21:39:12.49,1,118,Common,Lightning,60,Basic,[1] Tail Slap (10),"[L] Pachi (10+) Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",F+10,M-20,1,0.16,0.51,2.5,0.67,0.23,Normal,,,
87903,Pachirisu,Pachirisu,https://tcgplayer-cdn.tcgplayer.com/product/87903_200w.jpg,3,1384,https://cpt.tcgcsv.com/5bK,2025-11-11T21:39:12.49,1,118,Common,Lightning,60,Basic,[1] Tail Slap (10),"[L] Pachi (10+) Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",F+10,M-20,1,10.0,10.69,22.0,15.8,,Reverse Holofoil,,,
87921,Palmer's Contribution,Palmers Contribution,https://tcgplayer-cdn.tcgplayer.com/product/87921_200w.jpg,3,1384,https://cpt.tcgcsv.com/rbK,2022-03-08T19:57:07.067,1,139,Uncommon,Supporter,0,Supporter,Search your discard pile for up to 5 in any combination of Pokemon and basic Energy cards.  Show them to your opponent and shuffle them into your deck.,,,,,0.25,0.5,2.44,0.59,,Normal,"You can play only one Supporter each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.",,
87921,Palmer's Contribution,Palmers Contribution,https://tcgplayer-cdn.tcgplayer.com/product/87921_200w.jpg,3,1384,https://cpt.tcgcsv.com/rbK,2022-03-08T19:57:07.067,1,139,Uncommon,Supporter,0,Supporter,Search your discard pile for up to 5 in any combination of Pokemon and basic Energy cards.  Show them to your opponent and shuffle them into your deck.,,,,,1.0,1.69,7.68,5.01,,Reverse Holofoil,"You can play only one Supporter each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.",,
87952,Paras,Paras,https://tcgplayer-cdn.tcgplayer.com/product/87952_200w.jpg,3,1384,https://cpt.tcgcsv.com/3cK,2015-02-25T19:04:53.87,1,119,Common,Grass,50,Basic,[1] Spore - The Defending Pokemon is now Asleep.,"[G] Stomp (10+) Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",R+10,,1,0.15,0.29,5.0,0.31,,Normal,,,
87952,Paras,Paras,https://tcgplayer-cdn.tcgplayer.com/product/87952_200w.jpg,3,1384,https://cpt.tcgcsv.com/3cK,2015-02-25T19:04:53.87,1,119,Common,Grass,50,Basic,[1] Spore - The Defending Pokemon is now Asleep.,"[G] Stomp (10+) Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",R+10,,1,0.75,2.45,19.99,0.55,1.1,Reverse Holofoil,,,
87959,Parasect,Parasect,https://tcgplayer-cdn.tcgplayer.com/product/87959_200w.jpg,3,1384,https://cpt.tcgcsv.com/ccK,2015-02-25T17:56:09.51,1,38,Rare,Grass,80,Stage 1,[1] Nutritional Support - Search your deck for up to 2 G Energy cards and attach them to any of your Pokemon in any way you like.  Shuffle your deck afterward.,"[1GG] Hibernation Spore (40) The Defending Pokemon is now Asleep.  Flip 2 coins instead of 1 between turns.  If either of them is tails, the Defending Pokemon is still Asleep.",R+20,None,1,0.74,1.0,5.0,1.34,,Normal,,,
87959,Parasect,Parasect,https://tcgplayer-cdn.tcgplayer.com/product/87959_200w.jpg,3,1384,https://cpt.tcgcsv.com/ccK,2015-02-25T17:56:09.51,1,38,Rare,Grass,80,Stage 1,[1] Nutritional Support - Search your deck for up to 2 G Energy cards and attach them to any of your Pokemon in any way you like.  Shuffle your deck afterward.,"[1GG] Hibernation Spore (40) The Defending Pokemon is now Asleep.  Flip 2 coins instead of 1 between turns.  If either of them is tails, the Defending Pokemon is still Asleep.",R+20,None,1,1.5,2.47,5.0,2.37,,Reverse Holofoil,,,
88093,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/88093_200w.jpg,3,1384,https://cpt.tcgcsv.com/TfK,2023-07-08T16:05:01.697,1,120,Common,Lightning,50,Basic,[1] Gnaw (10),"[1L] Thundershock (20) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",F+10,M-20,1,2.35,4.75,96.95,6.89,96.95,Normal,,,
88093,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/88093_200w.jpg,3,1384,https://cpt.tcgcsv.com/TfK,2023-07-08T16:05:01.697,1,120,Common,Lightning,50,Basic,[1] Gnaw (10),"[1L] Thundershock (20) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",F+10,M-20,1,25.0,29.11,33.22,49.95,,Reverse Holofoil,,,
88138,Pinsir,Pinsir,https://tcgplayer-cdn.tcgplayer.com/product/88138_200w.jpg,3,1384,https://cpt.tcgcsv.com/NgK,2015-02-25T18:24:00.177,1,75,Uncommon,Grass,90,Basic,"[2] Gripthrow - Flip a coin.  If heads, your opponent returns the Defending Pokemon and all cards attached to it to his or her hand.","[2G] Sever (50+) If the Defending Pokemon is a Stage 2 Pokemon, this attack does 50 damage plus 30 more damage.",R+20,,2,0.4,0.67,1.8,0.64,,Normal,,,
88138,Pinsir,Pinsir,https://tcgplayer-cdn.tcgplayer.com/product/88138_200w.jpg,3,1384,https://cpt.tcgcsv.com/NgK,2015-02-25T18:24:00.177,1,75,Uncommon,Grass,90,Basic,"[2] Gripthrow - Flip a coin.  If heads, your opponent returns the Defending Pokemon and all cards attached to it to his or her hand.","[2G] Sever (50+) If the Defending Pokemon is a Stage 2 Pokemon, this attack does 50 damage plus 30 more damage.",R+20,,2,0.8,1.38,7.17,1.17,,Reverse Holofoil,,,
88151,Piplup,Piplup,https://tcgplayer-cdn.tcgplayer.com/product/88151_200w.jpg,3,1384,https://cpt.tcgcsv.com/2hK,2025-11-11T21:39:55.417,1,121,Common,Water,60,Basic,[1] Pound (10),[1W] Surf (20),L+10,,1,0.75,1.4,34.99,1.32,34.99,Normal,,,
88151,Piplup,Piplup,https://tcgplayer-cdn.tcgplayer.com/product/88151_200w.jpg,3,1384,https://cpt.tcgcsv.com/2hK,2025-11-11T21:39:55.417,1,121,Common,Water,60,Basic,[1] Pound (10),[1W] Surf (20),L+10,,1,22.95,36.48,50.0,19.95,,Reverse Holofoil,,,
88170,Plusle,Plusle,https://tcgplayer-cdn.tcgplayer.com/product/88170_200w.jpg,3,1384,https://cpt.tcgcsv.com/qhK,2026-02-17T17:09:38.043,1,76,Uncommon,Lightning,60,Basic,"[0] Greedy Draw - If you have the same number of cards or less in your hand as your opponent, draw cards until you have 1 more card than your opponent.  (If you have more cards in your hand than your opponent, this attack does nothing.)",[L] Hand Charge (10) Attach a L Energy card from your hand to 1 of your Pokemon.,F+10,M-20,1,17.0,24.79,40.0,9.18,40.0,Normal,,,
88170,Plusle,Plusle,https://tcgplayer-cdn.tcgplayer.com/product/88170_200w.jpg,3,1384,https://cpt.tcgcsv.com/qhK,2026-02-17T17:09:38.043,1,76,Uncommon,Lightning,60,Basic,"[0] Greedy Draw - If you have the same number of cards or less in your hand as your opponent, draw cards until you have 1 more card than your opponent.  (If you have more cards in your hand than your opponent, this attack does nothing.)",[L] Hand Charge (10) Attach a L Energy card from your hand to 1 of your Pokemon.,F+10,M-20,1,18.48,20.33,21.5,20.0,,Reverse Holofoil,,,
88364,Primeape,Primeape,https://tcgplayer-cdn.tcgplayer.com/product/88364_200w.jpg,3,1384,https://cpt.tcgcsv.com/jmK,2015-02-25T17:58:27.1,1,39,Rare,Fighting,90,Stage 1,"[2] Top Drop - Discard the top card from your opponent's deck.  If you discarded a Pokemon, this attack does damage equal to the HP of that Pokemon.","[1F] Brick Break (40) This attack's damage isn't affected by Resistance, Poke-Powers, Poke-Bodies, or any other effects on the Defending Pokemon.",P+20,,1,0.86,1.16,6.5,1.25,,Normal,,,
88364,Primeape,Primeape,https://tcgplayer-cdn.tcgplayer.com/product/88364_200w.jpg,3,1384,https://cpt.tcgcsv.com/jmK,2015-02-25T17:58:27.1,1,39,Rare,Fighting,90,Stage 1,"[2] Top Drop - Discard the top card from your opponent's deck.  If you discarded a Pokemon, this attack does damage equal to the HP of that Pokemon.","[1F] Brick Break (40) This attack's damage isn't affected by Resistance, Poke-Powers, Poke-Bodies, or any other effects on the Defending Pokemon.",P+20,,1,1.2,2.51,9.46,8.68,,Reverse Holofoil,,,
88515,Raichu,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/88515_200w.jpg,3,1384,https://cpt.tcgcsv.com/kqK,2015-02-25T18:24:52.537,1,77,Uncommon,Lightning,90,Stage 1,"[1] Quick Attack (10+) Flip a coin.  If heads, this attack does 10 damage plus 30 more damage.",[1LL] Gigashock (60) Does 10 damage to 2 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),F+20,M-20,0,1.51,2.04,7.5,2.58,,Normal,,,
88515,Raichu,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/88515_200w.jpg,3,1384,https://cpt.tcgcsv.com/kqK,2015-02-25T18:24:52.537,1,77,Uncommon,Lightning,90,Stage 1,"[1] Quick Attack (10+) Flip a coin.  If heads, this attack does 10 damage plus 30 more damage.",[1LL] Gigashock (60) Does 10 damage to 2 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),F+20,M-20,0,7.17,8.34,15.39,11.46,,Reverse Holofoil,,,
88609,Raticate G,Raticate G,https://tcgplayer-cdn.tcgplayer.com/product/88609_200w.jpg,3,1384,https://cpt.tcgcsv.com/csK,2015-02-25T18:25:15.95,1,78,Uncommon,Colorless,70,Basic,"[1] Find - Search your discard pile for a Trainer card or a Supporter card, show it to your opponent, and put it into your hand.","[1] Biting Fang (10+) Flip a coin.  If heads, this attack does 10 damage plus 20 more damage.",Fx2,,0,0.2,0.37,5.0,0.47,,Normal,,,
88609,Raticate G,Raticate G,https://tcgplayer-cdn.tcgplayer.com/product/88609_200w.jpg,3,1384,https://cpt.tcgcsv.com/csK,2015-02-25T18:25:15.95,1,78,Uncommon,Colorless,70,Basic,"[1] Find - Search your discard pile for a Trainer card or a Supporter card, show it to your opponent, and put it into your hand.","[1] Biting Fang (10+) Flip a coin.  If heads, this attack does 10 damage plus 20 more damage.",Fx2,,0,1.3,3.11,10.75,3.31,,Reverse Holofoil,,,
88639,Rayquaza C,Rayquaza C,https://tcgplayer-cdn.tcgplayer.com/product/88639_200w.jpg,3,1384,https://cpt.tcgcsv.com/PsK,2023-03-30T09:53:59.79,1,8,Holo Rare,Colorless,100,Basic,"[1] Trash Burst (10+) You may discard up to 5 Energy cards from your hand.  If you do, this attack does 10 damage plus 10 more damage for each Energy card you discarded.","[4] Twister (50) Flip 2 coins.  If both are tails, this attack does nothing.  For each heads, discard an Energy attached to the Defending Pokemon.",Cx2,F-20,3,42.0,59.01,150.0,67.19,99.99,Holofoil,,,
88639,Rayquaza C,Rayquaza C,https://tcgplayer-cdn.tcgplayer.com/product/88639_200w.jpg,3,1384,https://cpt.tcgcsv.com/PsK,2023-03-30T09:53:59.79,1,8,Holo Rare,Colorless,100,Basic,"[1] Trash Burst (10+) You may discard up to 5 Energy cards from your hand.  If you do, this attack does 10 damage plus 10 more damage for each Energy card you discarded.","[4] Twister (50) Flip 2 coins.  If both are tails, this attack does nothing.  For each heads, discard an Energy attached to the Defending Pokemon.",Cx2,F-20,3,37.99,78.87,149.99,75.11,,Reverse Holofoil,,,
88640,Rayquaza C Lv.X,Rayquaza C LvX,https://tcgplayer-cdn.tcgplayer.com/product/88640_200w.jpg,3,1384,https://cpt.tcgcsv.com/QsK,2015-02-25T19:34:26.71,1,146,Ultra Rare,Colorless,120,Level Up,[1FPW] Final Blowup (200) Discard all Energy attached to Rayquaza C.  Ignore this effect if you have no cards in your hand.,,Cx2,F-20,3,92.59,147.98,4321.0,141.13,,Holofoil,Dragon Spirit - If Rayquaza C is your Active Pokemon and is damaged but not Knocked Out by an opponent's attack you may search your discard pile for an Energy card and attach it to Rayquaza C.  (Poke-BODY),,
88668,Regigigas FB,Regigigas FB,https://tcgplayer-cdn.tcgplayer.com/product/88668_200w.jpg,3,1384,https://cpt.tcgcsv.com/ntK,2015-02-25T15:48:28.55,1,9,Holo Rare,Colorless,100,Basic,[3] Drain Punch (30) Remove from Regigigas FB a number of damage counters equal to the amount of Energy attached to the Defending Pokemon.,[4] Rainbow Lariat (20x) Does 20 damage times the number of different types of Pokemon SP you have in play.,Fx2,,4,4.99,6.79,9.67,7.21,9.67,Holofoil,,,
88668,Regigigas FB,Regigigas FB,https://tcgplayer-cdn.tcgplayer.com/product/88668_200w.jpg,3,1384,https://cpt.tcgcsv.com/ntK,2015-02-25T15:48:28.55,1,9,Holo Rare,Colorless,100,Basic,[3] Drain Punch (30) Remove from Regigigas FB a number of damage counters equal to the amount of Energy attached to the Defending Pokemon.,[4] Rainbow Lariat (20x) Does 20 damage times the number of different types of Pokemon SP you have in play.,Fx2,,4,3.45,5.38,7.25,5.38,,Reverse Holofoil,,,
88688,Relicanth,Relicanth,https://tcgplayer-cdn.tcgplayer.com/product/88688_200w.jpg,3,1384,https://cpt.tcgcsv.com/NtK,2025-02-05T21:06:36.32,1,79,Uncommon,Fighting,80,Basic,[F] Grand Swell - Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon for each Pokemon Tool card and Stadium card your opponent has in play.  (Don't apply Weakness and Resistance for Benched Pokemon.),[1F] Amnesia (30) Chooses 1 of the Defending Pokemon's attacks.  That Pokemon can't use that attack during your opponent's next turn.,G+20,,1,0.25,0.5,1.49,0.53,,Normal,,,
88688,Relicanth,Relicanth,https://tcgplayer-cdn.tcgplayer.com/product/88688_200w.jpg,3,1384,https://cpt.tcgcsv.com/NtK,2025-02-05T21:06:36.32,1,79,Uncommon,Fighting,80,Basic,[F] Grand Swell - Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon for each Pokemon Tool card and Stadium card your opponent has in play.  (Don't apply Weakness and Resistance for Benched Pokemon.),[1F] Amnesia (30) Chooses 1 of the Defending Pokemon's attacks.  That Pokemon can't use that attack during your opponent's next turn.,G+20,,1,1.74,2.11,3.94,2.98,,Reverse Holofoil,,,
88689,Relicanth (Shiny),Relicanth Shiny,https://tcgplayer-cdn.tcgplayer.com/product/88689_200w.jpg,3,1384,https://cpt.tcgcsv.com/PtK,2020-12-16T22:22:28.77,1,SH8,Shiny Holo Rare,Fighting,80,Basic,"[1F] Deep Sea Pressure (20) 
<br>During your opponent's next turn, the Defending Pokemon's Retreat Cost is 2 more.","[2F] Aqua Wave (40+) 
<br>Flip 2 coins.  This attack does 40 damage plus 10 more damage for each heads.",G+20,,1,44.17,139.0,149.99,58.28,75.0,Reverse Holofoil,,,
88735,Rhydon,Rhydon,https://tcgplayer-cdn.tcgplayer.com/product/88735_200w.jpg,3,1384,https://cpt.tcgcsv.com/KvK,2023-06-24T10:11:12.057,1,80,Uncommon,Fighting,90,Stage 1,[F] Fury Attack (20x) Flip 3 coins.  This attack does 20 damage times the number of heads.,[1FF] Rock Tumble (60) This attack's damage isn't affected by Resistance.,W+20,L-20,3,0.21,0.5,8.19,0.63,0.44,Normal,,,
88735,Rhydon,Rhydon,https://tcgplayer-cdn.tcgplayer.com/product/88735_200w.jpg,3,1384,https://cpt.tcgcsv.com/KvK,2023-06-24T10:11:12.057,1,80,Uncommon,Fighting,90,Stage 1,[F] Fury Attack (20x) Flip 3 coins.  This attack does 20 damage times the number of heads.,[1FF] Rock Tumble (60) This attack's damage isn't affected by Resistance.,W+20,L-20,3,0.85,1.0,2.07,1.43,,Reverse Holofoil,,,
88743,Rhyhorn,Rhyhorn,https://tcgplayer-cdn.tcgplayer.com/product/88743_200w.jpg,3,1384,https://cpt.tcgcsv.com/TvK,2025-11-11T21:40:59.887,1,122,Common,Fighting,70,Basic,"[2] Stomp (10+) Flip a coin.  If heads, this attack does 10 damage plus 20 more damage.",[1FF] Horn Drill (50),W+10,L-20,2,0.66,2.17,20.0,2.17,,Normal,,,
88743,Rhyhorn,Rhyhorn,https://tcgplayer-cdn.tcgplayer.com/product/88743_200w.jpg,3,1384,https://cpt.tcgcsv.com/TvK,2025-11-11T21:40:59.887,1,122,Common,Fighting,70,Basic,"[2] Stomp (10+) Flip a coin.  If heads, this attack does 10 damage plus 20 more damage.",[1FF] Horn Drill (50),W+10,L-20,2,25.01,25.01,25.01,10.18,,Reverse Holofoil,,,
88746,Rhyperior,Rhyperior,https://tcgplayer-cdn.tcgplayer.com/product/88746_200w.jpg,3,1384,https://cpt.tcgcsv.com/XvK,2020-08-21T21:55:02.597,1,10,Holo Rare,Fighting,140,Stage 2,[1F] Raging Drill (30+) Does 30 damage plus 10 more damage for each damage counter on Rhyperior.,"[2FF] Deep Scrap (60) If the Defending Pokemon would be Knocked Out by this attack, discard the top 3 cards from your opponent's deck.",W+30,L-20,4,2.3,4.46,9.97,4.23,,Holofoil,,,
88746,Rhyperior,Rhyperior,https://tcgplayer-cdn.tcgplayer.com/product/88746_200w.jpg,3,1384,https://cpt.tcgcsv.com/XvK,2020-08-21T21:55:02.597,1,10,Holo Rare,Fighting,140,Stage 2,[1F] Raging Drill (30+) Does 30 damage plus 10 more damage for each damage counter on Rhyperior.,"[2FF] Deep Scrap (60) If the Defending Pokemon would be Knocked Out by this attack, discard the top 3 cards from your opponent's deck.",W+30,L-20,4,1.2,3.3,8.99,3.17,,Reverse Holofoil,,,
88822,Roselia,Roselia,https://tcgplayer-cdn.tcgplayer.com/product/88822_200w.jpg,3,1384,https://cpt.tcgcsv.com/sxK,2024-10-28T21:20:59.103,1,123,Common,Grass,60,Basic,[1] Vine Slap (10),"[1G] Spit Poison (10) Flip a coin.  If heads, the Defending Pokemon is now Poisoned.",R+10,,1,0.16,0.27,1.51,0.27,,Normal,,,
88822,Roselia,Roselia,https://tcgplayer-cdn.tcgplayer.com/product/88822_200w.jpg,3,1384,https://cpt.tcgcsv.com/sxK,2024-10-28T21:20:59.103,1,123,Common,Grass,60,Basic,[1] Vine Slap (10),"[1G] Spit Poison (10) Flip a coin.  If heads, the Defending Pokemon is now Poisoned.",R+10,,1,0.71,1.82,2.99,1.2,,Reverse Holofoil,,,
88829,Roserade,Roserade,https://tcgplayer-cdn.tcgplayer.com/product/88829_200w.jpg,3,1384,https://cpt.tcgcsv.com/CxK,2025-02-05T21:06:36.367,1,81,Uncommon,Grass,80,Stage 1,[G] Cut (20),[2G] Poison Seed (30) The Defending Pokemon is now Poisoned.,R+20,,2,0.2,0.6,1.51,0.63,,Normal,,,
88829,Roserade,Roserade,https://tcgplayer-cdn.tcgplayer.com/product/88829_200w.jpg,3,1384,https://cpt.tcgcsv.com/CxK,2025-02-05T21:06:36.367,1,81,Uncommon,Grass,80,Stage 1,[G] Cut (20),[2G] Poison Seed (30) The Defending Pokemon is now Poisoned.,R+20,,2,1.0,1.9,2.24,2.01,,Reverse Holofoil,,,
88833,Roserade C,Roserade C,https://tcgplayer-cdn.tcgplayer.com/product/88833_200w.jpg,3,1384,https://cpt.tcgcsv.com/HxK,2015-02-25T17:59:22.82,1,40,Rare,Psychic,90,Basic,"[2P] Magical Leaf (40+) Flip a coin.  If heads, this attack does 40 damage plus 20 more damage and remove 2 damage counters from Roserade C.",,Px2,,2,1.5,2.03,108.24,3.64,,Normal,"Natural Cure - When you attach an Energy card from your hand to Roserade C, remove all Special Conditions from Roserade C.  (Poke-BODY)",,
88833,Roserade C,Roserade C,https://tcgplayer-cdn.tcgplayer.com/product/88833_200w.jpg,3,1384,https://cpt.tcgcsv.com/HxK,2015-02-25T17:59:22.82,1,40,Rare,Psychic,90,Basic,"[2P] Magical Leaf (40+) Flip a coin.  If heads, this attack does 40 damage plus 20 more damage and remove 2 damage counters from Roserade C.",,Px2,,2,11.95,25.82,96.95,26.19,11.95,Reverse Holofoil,"Natural Cure - When you attach an Energy card from your hand to Roserade C, remove all Special Conditions from Roserade C.  (Poke-BODY)",,
88838,Rotom,Rotom,https://tcgplayer-cdn.tcgplayer.com/product/88838_200w.jpg,3,1384,https://cpt.tcgcsv.com/NxK,2015-02-25T18:26:53.393,1,82,Uncommon,Lightning,70,Basic,[L] Discharge (40x) Discard all L Energy attached to Rotom.  Flip a coin for each Energy card you discarded.  This attack does 40 damage times the number of heads.,[2] Uproar - This attack does 10 damage to each of your opponent's Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),D+20,C-20,1,0.25,0.5,5.0,0.69,,Normal,,,
88838,Rotom,Rotom,https://tcgplayer-cdn.tcgplayer.com/product/88838_200w.jpg,3,1384,https://cpt.tcgcsv.com/NxK,2015-02-25T18:26:53.393,1,82,Uncommon,Lightning,70,Basic,[L] Discharge (40x) Discard all L Energy attached to Rotom.  Flip a coin for each Energy card you discarded.  This attack does 40 damage times the number of heads.,[2] Uproar - This attack does 10 damage to each of your opponent's Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),D+20,C-20,1,3.75,6.14,15.0,17.15,,Reverse Holofoil,,,
88859,Sableye G,Sableye G,https://tcgplayer-cdn.tcgplayer.com/product/88859_200w.jpg,3,1384,https://cpt.tcgcsv.com/czK,2015-02-25T18:00:00.623,1,41,Rare,Darkness,70,Basic,[0] Scratch (10),"[1D] Astonish (20) Choose 1 card from your opponent's hand without looking.  Look at that card you chose, then have your opponent shuffle that card into his or her deck.",,C-20,1,3.95,5.45,9.5,5.48,,Normal,,,
88859,Sableye G,Sableye G,https://tcgplayer-cdn.tcgplayer.com/product/88859_200w.jpg,3,1384,https://cpt.tcgcsv.com/czK,2015-02-25T18:00:00.623,1,41,Rare,Darkness,70,Basic,[0] Scratch (10),"[1D] Astonish (20) Choose 1 card from your opponent's hand without looking.  Look at that card you chose, then have your opponent shuffle that card into his or her deck.",,C-20,1,3.0,3.0,9.75,3.21,,Reverse Holofoil,,,
