productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,extAttack3
98128,Trainers' Mail,Trainers Mail,https://tcgplayer-cdn.tcgplayer.com/product/98128_200w.jpg,3,1534,https://cpt.tcgcsv.com/BgP,2026-02-13T14:45:30.26,1,Look at the top 4 cards of your deck. You may reveal a Trainer card you find there <em>(except Trainers' Mail)</em> and put it into your hand. Shuffle the other cards into your deck.,0.95,1.88,4.99,1.92,1.23,Normal,92/108,Uncommon,Item,,,,,,,,
98128,Trainers' Mail,Trainers Mail,https://tcgplayer-cdn.tcgplayer.com/product/98128_200w.jpg,3,1534,https://cpt.tcgcsv.com/BgP,2026-02-13T14:45:30.26,1,Look at the top 4 cards of your deck. You may reveal a Trainer card you find there <em>(except Trainers' Mail)</em> and put it into your hand. Shuffle the other cards into your deck.,1.41,2.04,4.0,2.04,,Reverse Holofoil,92/108,Uncommon,Item,,,,,,,,
98129,Ultra Ball,Ultra Ball,https://tcgplayer-cdn.tcgplayer.com/product/98129_200w.jpg,3,1534,https://cpt.tcgcsv.com/CgP,2023-02-05T08:24:14.31,1,"Discard 2 cards from your hand. (If you can't discard 2 cards, you can't play this card.) Search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward.",0.1,0.25,5.0,0.23,0.23,Normal,93/108,Uncommon,Item,,,,,,,,
98129,Ultra Ball,Ultra Ball,https://tcgplayer-cdn.tcgplayer.com/product/98129_200w.jpg,3,1534,https://cpt.tcgcsv.com/CgP,2023-02-05T08:24:14.31,1,"Discard 2 cards from your hand. (If you can't discard 2 cards, you can't play this card.) Search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward.",0.89,1.5,2.99,1.49,1.58,Reverse Holofoil,93/108,Uncommon,Item,,,,,,,,
98130,Wally,Wally,https://tcgplayer-cdn.tcgplayer.com/product/98130_200w.jpg,3,1534,https://cpt.tcgcsv.com/DgP,2025-11-21T23:07:17.73,1,Search your deck for a card that evolves from 1 of your Pokemon (excluding Pokemon EX) and put it onto that Pokemon <em>(This counds as evolving that Pokemon.)</em> Shuffle your deck afterward. You can use this card during your first turn or on a Pokemon that was put into play this turn.,0.01,0.22,19.5,0.14,0.11,Normal,94/108,Uncommon,Supporter,,,,,,,,
98130,Wally,Wally,https://tcgplayer-cdn.tcgplayer.com/product/98130_200w.jpg,3,1534,https://cpt.tcgcsv.com/DgP,2025-11-21T23:07:17.73,1,Search your deck for a card that evolves from 1 of your Pokemon (excluding Pokemon EX) and put it onto that Pokemon <em>(This counds as evolving that Pokemon.)</em> Shuffle your deck afterward. You can use this card during your first turn or on a Pokemon that was put into play this turn.,0.19,0.45,2.0,0.46,,Reverse Holofoil,94/108,Uncommon,Supporter,,,,,,,,
98131,Wide Lens,Wide Lens,https://tcgplayer-cdn.tcgplayer.com/product/98131_200w.jpg,3,1534,https://cpt.tcgcsv.com/FgP,2025-02-07T20:23:18.383,1,"<em>Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon tool attached to it.</em>
<br>
<br>Damage from the attacks of Pokemon this card is attached to is affected by Weakness and Resistance for your opponent's Benched Pokemon.",0.01,0.2,1.49,0.1,0.1,Normal,95/108,Uncommon,Tool,,,,,,,,
98131,Wide Lens,Wide Lens,https://tcgplayer-cdn.tcgplayer.com/product/98131_200w.jpg,3,1534,https://cpt.tcgcsv.com/FgP,2025-02-07T20:23:18.383,1,"<em>Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon tool attached to it.</em>
<br>
<br>Damage from the attacks of Pokemon this card is attached to is affected by Weakness and Resistance for your opponent's Benched Pokemon.",0.1,0.36,2.44,0.35,0.37,Reverse Holofoil,95/108,Uncommon,Tool,,,,,,,,
98132,Winona,Winona,https://tcgplayer-cdn.tcgplayer.com/product/98132_200w.jpg,3,1534,https://cpt.tcgcsv.com/GgP,2025-02-07T20:23:18.43,1,Search your deck for up to 3 Colorless Pokemon and put them into your hand. Shuffle your deck afterward.,0.08,0.33,4.0,0.33,,Normal,96/108,Uncommon,Supporter,,,,,,,,
98132,Winona,Winona,https://tcgplayer-cdn.tcgplayer.com/product/98132_200w.jpg,3,1534,https://cpt.tcgcsv.com/GgP,2025-02-07T20:23:18.43,1,Search your deck for up to 3 Colorless Pokemon and put them into your hand. Shuffle your deck afterward.,0.25,0.51,2.0,0.69,,Reverse Holofoil,96/108,Uncommon,Supporter,,,,,,,,
98133,Double Dragon Energy,Double Dragon Energy,https://tcgplayer-cdn.tcgplayer.com/product/98133_200w.jpg,3,1534,https://cpt.tcgcsv.com/HgP,2025-02-10T19:25:30.043,1,"This card can only be attached to a Dragon Pokemon. This card provides every type of Energy, but provides only 2 Energy at a time, only while this card is attached to a Dragon Pokemon.
<br>
<br><em>(If this card is attached to anything other than a Dragon Pokemon, discard this card.)</em>",1.18,3.12,9.99,4.13,4.13,Normal,97/108,Uncommon,Special Energy,,,,,,,,
98133,Double Dragon Energy,Double Dragon Energy,https://tcgplayer-cdn.tcgplayer.com/product/98133_200w.jpg,3,1534,https://cpt.tcgcsv.com/HgP,2025-02-10T19:25:30.043,1,"This card can only be attached to a Dragon Pokemon. This card provides every type of Energy, but provides only 2 Energy at a time, only while this card is attached to a Dragon Pokemon.
<br>
<br><em>(If this card is attached to anything other than a Dragon Pokemon, discard this card.)</em>",5.69,7.25,36.53,9.77,,Reverse Holofoil,97/108,Uncommon,Special Energy,,,,,,,,
98134,Thundurus EX (98 Full Art),Thundurus EX 98 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/98134_200w.jpg,3,1534,https://cpt.tcgcsv.com/JgP,2022-12-19T21:07:28.887,1,"<em>When a Pokemon EX has been Knocked Out, your opponent takes 2 Prize cards.</em>",6.74,12.2,29.99,12.74,,Holofoil,98/108,Ultra Rare,Lightning,170,Basic,"[1L] Headlock (30+)
<br>Flip a coin. If heads, this attack does 30 more damage. If tails, your opponent's Active Pokemon is now Paralyzed.","[LLL] Voltage Rush (150)
<br>This Pokemon does 50 damage to itself.",Fx2,M-20,2,
98135,Gallade EX (99 Full Art),Gallade EX 99 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/98135_200w.jpg,3,1534,https://cpt.tcgcsv.com/KgP,2022-12-19T21:07:36.043,1,"When a Pokemon EX has been Knocked Out, your opponent takes 2 Prize cards.",11.7,16.2,39.99,18.81,,Holofoil,99/108,Ultra Rare,Psychic,170,Basic,"[1P] Swift Lunge (30)
<br>You may have your opponent switch his or her Active Pokemon with 1 of his or her Benched Pokemon.","[PPP] Piercing Prizes (50+)
<br>This attack does 20 more damage for each of your remaining Prize cards.",Px2,None,2,
98136,M Gallade EX (100 Full Art),M Gallade EX 100 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/98136_200w.jpg,3,1534,https://cpt.tcgcsv.com/LgP,2022-12-19T21:07:42.33,1,"When 1 of your Pokemon becomes a Mega Evolution Pokemon, your turn ends.
<br>
<br>

When a Pokemon EX has been Knocked Out, your opponent takes 2 Prize cards.",38.0,50.0,124.99,59.8,,Holofoil,100/108,Ultra Rare,Psychic,220,Mega,"[1PP] Unwavering Blade (110)
<br>This attack does 30 damage to each of your opponent's Benched Pokemon that has damage counters on it. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,Px2,None,2,
98137,Latios EX (101 Full Art),Latios EX 101 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/98137_200w.jpg,3,1534,https://cpt.tcgcsv.com/MgP,2026-01-28T01:52:52.28,1,"<em>When a Pokemon EX has been Knocked Out, your opponent takes 2 Prize cards.",37.0,46.74,212.0,54.17,25.55,Holofoil,101/108,Ultra Rare,Dragon,170,Basic,"[P] Fast Raid (40)
<br>If you go first, you can use this attack on your first turn.","[1WPP] Light Pulse (110)
<br>Prevent all effects of your opponent's attacks, except damage, done to this Pokemon during your opponent's next turn.",Yx2,None,2,
98138,M Latios EX (102 Full Art),M Latios EX 102 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/98138_200w.jpg,3,1534,https://cpt.tcgcsv.com/NgP,2026-01-28T02:04:19.193,1,"When 1 of your Pokemon becomes a Mega Evolution Pokemon, your turn ends.
<br>
<br>
<em>When a Pokemon EX has been Knocked Out, your opponent takes 2 Prize cards.",62.99,77.38,147.52,98.07,117.68,Holofoil,102/108,Ultra Rare,Dragon,220,Mega,"[1WP] Sonic Ace
<br>Discard 2 Energy attached to this Pokemon. This attack does 120 damage to 1 of your opponent's Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,Yx2,None,0,
98139,Hydreigon EX (103 Full Art),Hydreigon EX 103 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/98139_200w.jpg,3,1534,https://cpt.tcgcsv.com/PgP,2026-02-17T12:47:04.89,1,"<b>Ability - </b>Dragon Road
<br>If there is any Stadium card in play, the Retreat Cost of each of your Dragon Pokemon in play is 2 Colorless less.",17.35,32.0,4321.0,31.91,,Holofoil,103/108,Ultra Rare,Dragon,180,Basic,"[1PD] Shred (80)
<br>This attack's damage isn't affected by effects on your opponent's Active Pokemon.",,Yx2,None,3,
98140,Rayquaza EX (104 Full Art),Rayquaza EX 104 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/98140_200w.jpg,3,1534,https://cpt.tcgcsv.com/QgP,2026-02-17T12:25:38.257,1,,78.88,111.48,235.0,127.25,112.99,Holofoil,104/108,Ultra Rare,Colorless,170,Basic,"[1] Intensifying Burn (10+)
<br>If your opponent's Active Pokemon is a Pokemon EX, this attack does 50 more damage.","[3] Dragon Pulse (100)
<br>Discard the top 3 cards of your deck.",Lx2,F-20,2,
98141,M Rayquaza EX (105 Full Art),M Rayquaza EX 105 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/98141_200w.jpg,3,1534,https://cpt.tcgcsv.com/RgP,2022-12-19T21:08:54.94,1,<strong>Delta Evolution</strong><em> You may play this card from your hand to evolve a Pokemon during your first turn or the turn you play that Pokemon.</em>,200.0,300.0,799.95,318.82,629.96,Holofoil,105/108,Ultra Rare,Colorless,220,Mega,"[3] Emerald Break (30x)
<br>This attack does 30 damage times the number of your Benched Pokemon.",,Lx2,F-20,1,
98142,Shaymin EX (106 Full Art),Shaymin EX 106 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/98142_200w.jpg,3,1534,https://cpt.tcgcsv.com/SgP,2026-01-28T03:10:20.867,1,"<b>Ability - </b>Set Up
<br>When you play this Pokemon from your hand onto your Bench, you may draw cards until you have 6 cards in your hand.",14.36,23.75,39.9,23.08,39.88,Holofoil,106/108,Ultra Rare,Colorless,110,Basic,"[2] Sky Return (30)
<br>Return this Pokemon and all cards attached to it to your hand.",,Lx2,F-20,1,
98143,Wally (107 Full Art),Wally 107 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/98143_200w.jpg,3,1534,https://cpt.tcgcsv.com/TgP,2026-01-28T03:29:22.06,1,Search your deck for a card that evolves from 1 of your Pokemon (excluding Pokemon EX) and put it onto that Pokemon <em>(This counts as evolving that Pokemon.)</em> Shuffle your deck afterward. You can use this card during your first turn or on a Pokemon that was put into play this turn.,11.0,17.9,25.0,17.62,13.24,Holofoil,107/108,Ultra Rare,Supporter,,,,,,,,
98144,Winona (108 Full Art),Winona 108 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/98144_200w.jpg,3,1534,https://cpt.tcgcsv.com/VgP,2026-01-28T03:31:39.553,1,Search your deck for up to 3 Colorless Pokemon and put them into your hand. Shuffle your deck afterward.,18.5,29.7,54.43,33.31,39.99,Holofoil,108/108,Ultra Rare,Supporter,,,,,,,,
98145,Energy Switch,Energy Switch,https://tcgplayer-cdn.tcgplayer.com/product/98145_200w.jpg,3,1534,https://cpt.tcgcsv.com/WgP,2026-01-28T01:15:17.203,1,Move a basic Energy attached to 1 of your Pokemon to another of your Pokemon.,13.51,17.19,27.5,19.41,22.78,Holofoil,109/108,Secret Rare,Item,,,,,,,,
98146,VS Seeker,VS Seeker,https://tcgplayer-cdn.tcgplayer.com/product/98146_200w.jpg,3,1534,https://cpt.tcgcsv.com/XgP,2022-12-19T21:09:46.553,1,Put a Supporter card from your discard pile into your hand.,10.03,15.13,34.99,15.13,,Holofoil,110/108,Secret Rare,Item,,,,,,,,
99149,Mega Evolution Collector's Pin Blisters [Rayquaza],Mega Evolution Collectors Pin Blisters Rayquaza,https://tcgplayer-cdn.tcgplayer.com/product/99149_200w.jpg,3,1534,https://cpt.tcgcsv.com/_GP,2015-06-01T19:13:26.1,1,,,,,,,,,,,,,,,,,,
99150,Mega Evolution Collector's Pin Blisters [Latios],Mega Evolution Collectors Pin Blisters Latios,https://tcgplayer-cdn.tcgplayer.com/product/99150_200w.jpg,3,1534,https://cpt.tcgcsv.com/0HP,2015-06-01T19:13:53.32,1,,650.0,650.0,650.0,,,Normal,,,,,,,,,,,
99151,Mega Absol EX Premium Collection,Mega Absol EX Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/99151_200w.jpg,3,1534,https://cpt.tcgcsv.com/2HP,2015-06-01T19:15:06.12,1,,,,,,,,,,,,,,,,,,
100496,Hoenn Power Tin [Sceptile],Hoenn Power Tin Sceptile,https://tcgplayer-cdn.tcgplayer.com/product/100496_200w.jpg,3,1534,https://cpt.tcgcsv.com/XcQ,2015-07-10T12:39:32.033,1,,,,,,,,,,,,,,,,,,
100497,Hoenn Power Tin [Blaziken],Hoenn Power Tin Blaziken,https://tcgplayer-cdn.tcgplayer.com/product/100497_200w.jpg,3,1534,https://cpt.tcgcsv.com/ZcQ,2015-07-10T12:39:45.15,1,,,,,,,,,,,,,,,,,,
100498,Hoenn Power Tin [Swampert],Hoenn Power Tin Swampert,https://tcgplayer-cdn.tcgplayer.com/product/100498_200w.jpg,3,1534,https://cpt.tcgcsv.com/-cQ,2015-07-10T12:39:58.38,1,,,,,,,,,,,,,,,,,,
100499,Rayquaza EX Box,Rayquaza EX Box,https://tcgplayer-cdn.tcgplayer.com/product/100499_200w.jpg,3,1534,https://cpt.tcgcsv.com/_cQ,2015-07-10T12:41:33.563,1,,,,,,,,,,,,,,,,,,
100500,Mega Rayquaza Collection,Mega Rayquaza Collection,https://tcgplayer-cdn.tcgplayer.com/product/100500_200w.jpg,3,1534,https://cpt.tcgcsv.com/0dQ,2017-11-17T13:36:42.94,1,"The Pokemon TCG: Mega Rayquaza Collection includes:
<br>
<br>• A detailed, swirling figure of Mega Rayquaza!
<br>• 4 Pokemon TCG booster packs
<br>• A never-before-seen foil promo card featuring Rayquaza
<br>• A code card for the Pokemon Trading Card Game Online",,,,,,,,,,,,,,,,,
100501,Dragonite Collector's Pin 3 Pack Blister,Dragonite Collectors Pin 3 Pack Blister,https://tcgplayer-cdn.tcgplayer.com/product/100501_200w.jpg,3,1534,https://cpt.tcgcsv.com/2dQ,2018-10-10T16:28:47.353,1,"Each blister contains 2 XY—Roaring Skies booster packs, 1 XY—Primal Clash booster pack, and 1 collectible pin of Dragonite.",889.0,889.0,889.0,269.0,,Normal,,,,,,,,,,,
100502,Mega Latios Collection,Mega Latios Collection,https://tcgplayer-cdn.tcgplayer.com/product/100502_200w.jpg,3,1534,https://cpt.tcgcsv.com/3dQ,2015-07-14T17:56:55.713,1,,535.0,555.0,575.0,,,Normal,,,,,,,,,,,
129906,Roaring Skies Booster Pack,Roaring Skies Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/129906_200w.jpg,3,1534,https://cpt.tcgcsv.com/8-22,2017-04-10T12:15:02.65,1,,59.92,71.72,350.0,60.74,,Normal,,,,,,,,,,,
270870,Code Card - Roaring Skies Booster Pack,Code Card Roaring Skies Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/270870_200w.jpg,3,1534,https://cpt.tcgcsv.com/qmb3,2022-07-20T19:43:33.847,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.05,0.14,0.5,0.13,,Normal,,Code Card,,,,,,,,,
276594,Roaring Skies Sleeved Booster Pack Art Bundle [Set of 4],Roaring Skies Sleeved Booster Pack Art Bundle Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/276594_200w.jpg,3,1534,https://cpt.tcgcsv.com/VFd3,2022-06-20T19:25:24.387,1,"Collect each of the 4 unique art packs for Roaring Skies.
<br>Each Roaring Skies sleeved booster pack contains 10 random cards.",314.99,365.0,475.0,303.59,,Normal,,,,,,,,,,,
280460,Code Card - Dragonite Collector's Pin 3 Pack Blister,Code Card Dragonite Collectors Pin 3 Pack Blister,https://tcgplayer-cdn.tcgplayer.com/product/280460_200w.jpg,3,1534,https://cpt.tcgcsv.com/dcg3,2022-07-27T20:04:55.11,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280461,Code Card - Hoenn Power Tin [Blaziken],Code Card Hoenn Power Tin Blaziken,https://tcgplayer-cdn.tcgplayer.com/product/280461_200w.jpg,3,1534,https://cpt.tcgcsv.com/fcg3,2022-07-27T20:05:05.153,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280462,Code Card - Hoenn Power Tin [Sceptile],Code Card Hoenn Power Tin Sceptile,https://tcgplayer-cdn.tcgplayer.com/product/280462_200w.jpg,3,1534,https://cpt.tcgcsv.com/gcg3,2022-07-27T20:05:15.723,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280463,Code Card - Hoenn Power Tin [Swampert],Code Card Hoenn Power Tin Swampert,https://tcgplayer-cdn.tcgplayer.com/product/280463_200w.jpg,3,1534,https://cpt.tcgcsv.com/hcg3,2022-07-27T20:05:25.393,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.25,0.27,0.28,,,Normal,,Code Card,,,,,,,,,
280464,Code Card - Mega Absol EX Premium Collection,Code Card Mega Absol EX Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/280464_200w.jpg,3,1534,https://cpt.tcgcsv.com/jcg3,2022-07-27T20:05:34.747,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.93,0.93,1.13,0.94,,Normal,,Code Card,,,,,,,,,
280465,Code Card - Mega Evolution Collector's Pin Blisters [Latios],Code Card Mega Evolution Collectors Pin Blisters Latios,https://tcgplayer-cdn.tcgplayer.com/product/280465_200w.jpg,3,1534,https://cpt.tcgcsv.com/kcg3,2022-07-27T20:05:43.173,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280466,Code Card - Mega Evolution Collector's Pin Blisters [Rayquaza],Code Card Mega Evolution Collectors Pin Blisters Rayquaza,https://tcgplayer-cdn.tcgplayer.com/product/280466_200w.jpg,3,1534,https://cpt.tcgcsv.com/lcg3,2022-07-27T20:05:51.327,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280467,Code Card - Mega Latios Collection,Code Card Mega Latios Collection,https://tcgplayer-cdn.tcgplayer.com/product/280467_200w.jpg,3,1534,https://cpt.tcgcsv.com/mcg3,2022-07-27T20:05:59.003,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",2.0,5.0,9.95,2.0,,Normal,,Code Card,,,,,,,,,
280468,Code Card - Mega Rayquaza Collection,Code Card Mega Rayquaza Collection,https://tcgplayer-cdn.tcgplayer.com/product/280468_200w.jpg,3,1534,https://cpt.tcgcsv.com/ncg3,2022-07-27T20:06:07.767,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",9.95,9.95,9.95,,,Normal,,Code Card,,,,,,,,,
280469,Code Card - Rayquaza EX Box,Code Card Rayquaza EX Box,https://tcgplayer-cdn.tcgplayer.com/product/280469_200w.jpg,3,1534,https://cpt.tcgcsv.com/pcg3,2022-07-27T20:06:15.91,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",1.19,1.19,1.19,0.99,,Normal,,Code Card,,,,,,,,,
280470,Code Card - Roaring Skies 3 Pack Blister [Pangoro],Code Card Roaring Skies 3 Pack Blister Pangoro,https://tcgplayer-cdn.tcgplayer.com/product/280470_200w.jpg,3,1534,https://cpt.tcgcsv.com/qcg3,2022-07-27T20:06:27.943,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280471,Code Card - Roaring Skies 3 Pack Blister [Regirock],Code Card Roaring Skies 3 Pack Blister Regirock,https://tcgplayer-cdn.tcgplayer.com/product/280471_200w.jpg,3,1534,https://cpt.tcgcsv.com/rcg3,2022-07-27T20:06:38.453,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280472,"Code Card - Roaring Skies Theme Deck - ""Aurora Blast"" [Articuno]",Code Card Roaring Skies Theme Deck Aurora Blast Articuno,https://tcgplayer-cdn.tcgplayer.com/product/280472_200w.jpg,3,1534,https://cpt.tcgcsv.com/scg3,2022-07-27T20:06:48.47,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",4.99,4.99,4.99,,,Normal,,Code Card,,,,,,,,,
280473,"Code Card - Roaring Skies Theme Deck - ""Storm Rider"" [Zapdos]",Code Card Roaring Skies Theme Deck Storm Rider Zapdos,https://tcgplayer-cdn.tcgplayer.com/product/280473_200w.jpg,3,1534,https://cpt.tcgcsv.com/tcg3,2022-07-27T20:06:56.607,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
